Linux 6.8.0-1061-aws (ip-10-42-1-14) 	08/15/26 	_x86_64_	(4 CPU)

16:43:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:44:09     all   74.19    0.00    8.52    0.00    0.00   17.04    0.00    0.00    0.00    0.25
16:44:10     all   72.75    0.00    9.50    0.00    0.00   17.75    0.00    0.00    0.00    0.00
16:44:11     all   72.89    0.00    9.70    0.00    0.00   17.41    0.00    0.00    0.00    0.00
16:44:12     all   73.12    0.00    9.05    0.00    0.00   17.84    0.00    0.00    0.00    0.00
16:44:13     all   74.69    0.00    8.52    0.00    0.00   16.79    0.00    0.00    0.00    0.00
16:44:14     all   72.32    0.00    8.98    0.00    0.00   18.20    0.00    0.00    0.00    0.50
16:44:15     all   74.56    0.00    8.06    0.00    0.00   15.37    0.00    0.00    0.00    2.02
16:44:16     all   75.06    0.00    8.73    0.00    0.00   16.21    0.00    0.00    0.00    0.00
16:44:17     all   74.50    0.00    8.25    0.00    0.00   17.25    0.00    0.00    0.00    0.00
16:44:18     all   73.43    0.00    8.52    0.00    0.00   18.05    0.00    0.00    0.00    0.00
16:44:19     all   74.31    0.00    8.73    0.00    0.00   16.96    0.00    0.00    0.00    0.00
16:44:20     all   74.81    0.00    8.48    0.00    0.00   16.71    0.00    0.00    0.00    0.00
16:44:21     all   73.82    0.00    8.48    0.00    0.00   17.21    0.00    0.00    0.00    0.50
16:44:22     all   75.25    0.00    8.00    0.00    0.00   16.75    0.00    0.00    0.00    0.00
16:44:23     all   75.25    0.00    8.75    0.00    0.00   16.00    0.00    0.00    0.00    0.00
16:44:24     all   74.50    0.00    8.75    0.00    0.00   16.75    0.00    0.00    0.00    0.00
16:44:25     all   74.06    0.00    8.56    0.00    0.00   17.13    0.00    0.00    0.00    0.25
16:44:26     all   69.85    0.00    8.04    0.00    0.00   16.58    0.00    0.00    0.00    5.53
16:44:27     all   32.99    0.00    5.63    0.00    0.00   10.49    0.00    0.00    0.00   50.90
16:44:28     all   16.28    0.00    4.07    0.00    0.00    4.58    0.00    0.00    0.00   75.06
16:44:29     all   12.31    0.00    2.82    0.00    0.00    4.10    0.00    0.00    0.00   80.77
16:44:30     all    1.27    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.22
16:44:31     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:44:32     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:44:33     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:44:34     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:44:35     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:44:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:44:37     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:44:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:44:39     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
