Linux 6.8.0-1064-gcp (csb-bench-host-gcp) 	08/17/26 	_x86_64_	(4 CPU)

18:55:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:56:16     all   81.70    0.00    6.02    0.00    0.00   12.28    0.00    0.00    0.00    0.00
18:56:17     all   82.50    0.00    6.00    0.00    0.00   11.50    0.00    0.00    0.00    0.00
18:56:18     all   81.00    0.00    6.00    0.00    0.00   13.00    0.00    0.00    0.00    0.00
18:56:19     all   81.80    0.00    6.73    0.00    0.00   11.47    0.00    0.00    0.00    0.00
18:56:20     all   81.66    0.00    6.53    0.00    0.00   11.81    0.00    0.00    0.00    0.00
18:56:21     all   81.50    0.00    6.25    0.00    0.00   12.00    0.00    0.00    0.00    0.25
18:56:22     all   82.47    0.00    6.42    0.00    0.00   10.62    0.25    0.00    0.00    0.25
18:56:23     all   82.41    0.00    5.53    0.00    0.00   12.06    0.00    0.00    0.00    0.00
18:56:24     all   81.75    0.00    5.75    0.00    0.00   12.50    0.00    0.00    0.00    0.00
18:56:25     all   81.44    0.00    6.19    0.00    0.00   12.13    0.25    0.00    0.00    0.00
18:56:26     all   81.75    0.00    6.50    0.00    0.00   11.75    0.00    0.00    0.00    0.00
18:56:27     all   82.46    0.00    6.02    0.00    0.00   11.28    0.00    0.00    0.00    0.25
18:56:28     all   82.96    0.00    5.51    0.00    0.00   11.53    0.00    0.00    0.00    0.00
18:56:29     all   81.64    0.00    6.45    0.00    0.00   11.91    0.00    0.00    0.00    0.00
18:56:30     all   82.96    0.00    5.01    0.00    0.00   12.03    0.00    0.00    0.00    0.00
18:56:31     all   80.75    0.00    6.50    0.00    0.00   12.75    0.00    0.00    0.00    0.00
18:56:32     all   81.95    0.00    6.02    0.00    0.00   12.03    0.00    0.00    0.00    0.00
18:56:33     all   82.00    0.00    6.00    0.00    0.00   12.00    0.00    0.00    0.00    0.00
18:56:34     all   82.00    0.00    5.75    0.00    0.00   12.00    0.25    0.00    0.00    0.00
18:56:35     all   80.89    0.00    6.95    0.00    0.00   12.16    0.00    0.00    0.00    0.00
18:56:36     all   81.70    0.00    6.52    0.00    0.00   11.78    0.00    0.00    0.00    0.00
18:56:37     all   81.91    0.00    5.78    0.00    0.00   12.31    0.00    0.00    0.00    0.00
18:56:38     all   81.05    0.00    6.73    0.00    0.00   12.22    0.00    0.00    0.00    0.00
18:56:39     all   80.95    0.00    6.02    0.00    0.00   13.03    0.00    0.00    0.00    0.00
18:56:40     all   82.29    0.00    5.74    0.00    0.00   11.97    0.00    0.00    0.00    0.00
18:56:41     all   82.25    0.00    6.00    0.00    0.00   11.75    0.00    0.00    0.00    0.00
18:56:42     all   81.95    0.00    5.26    0.00    0.00   12.78    0.00    0.00    0.00    0.00
18:56:43     all   82.09    0.00    5.97    0.00    0.00   11.94    0.00    0.00    0.00    0.00
18:56:44     all   79.00    0.00    6.00    0.00    0.00   11.25    0.00    0.00    0.00    3.75
18:56:45     all   52.21    0.00    4.42    0.00    0.00    8.57    0.00    0.00    0.00   34.81
18:56:46     all    4.57    0.00    1.02    0.00    0.00    0.25    0.00    0.00    0.00   94.16
18:56:47     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:48     all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
18:56:49     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:50     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
18:56:51     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:52     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:53     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:54     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:56:55     all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
