run_id,timestamp_utc,provider,region,paradigm,workload,rep,concurrency,tool,block_size,dataset_size_gb,warmup_s,duration_s,read_throughput_mbps,write_throughput_mbps,total_throughput_mbps,read_iops,write_iops,total_iops,lat_mean_ms,lat_p95_ms,lat_p99_ms,metadata_ops_per_s,cpu_util_pct,raw_artifact_path,raw_sha256
azure-file-largeobj-c64-r1,2026-08-15T17:48:12.274346+00:00,azure,southafricanorth,file,largeobj,1,64,elbencho,16m,40,60,900,134.0,,134.0,8.0,,8.0,7436.93,,11863.283,,30.5,results-sweep/raw/azure-file-largeobj-c64-r1.elbencho.csv,26dbdece836a561b46a125a4eb2a6f8cd70b717c95a2ff3a8818c1534f389ad1
azure-block-largeobj-c01-r3,2026-08-15T18:01:32.508428+00:00,azure,southafricanorth,block,largeobj,3,1,elbencho,16m,40,60,900,139.0,,139.0,8.0,,8.0,114.341,,220.436,,24.3,results-sweep/raw/azure-block-largeobj-c01-r3.elbencho.csv,6a95af8b584b617e56d9bc3a9d2a88ba703dfe8e577bc9ac28f48cc22881caf1
azure-block-largeobj-c64-r1,2026-08-15T18:15:48.978885+00:00,azure,southafricanorth,block,largeobj,1,64,elbencho,16m,40,60,900,137.0,,137.0,8.0,,8.0,5977.631,,47453.133,,96.7,results-sweep/raw/azure-block-largeobj-c64-r1.elbencho.csv,dae26a1e8451251901d5a2d4f016c43456b4d94dfab14bd9e5a7342d6d55462d
azure-file-balanced-c04-r3,2026-08-15T18:36:29.737243+00:00,azure,southafricanorth,file,balanced,3,4,elbencho,64k,20,60,900,34.0,52.0,86.0,548.0,847.0,1395.0,6.0,,15.534,,4.0,results-sweep/raw/azure-file-balanced-c04-r3.elbencho.csv,117747a154d05a2a06740783ed6199ff0f137dca1c62148bfa8bd4932e68cfb5
azure-block-largeobj-c16-r2,2026-08-15T19:28:15.645247+00:00,azure,southafricanorth,block,largeobj,2,16,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,1755.291,,2097.152,,96.7,results-sweep/raw/azure-block-largeobj-c16-r2.elbencho.csv,b5792b65220a83718aee9e1593ef1b441e3ea8b8cfb89c30d95b5c8327fd848a
azure-block-largeobj-c04-r2,2026-08-15T19:41:16.828517+00:00,azure,southafricanorth,block,largeobj,2,4,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,438.345,,524.288,,73.1,results-sweep/raw/azure-block-largeobj-c04-r2.elbencho.csv,67c8624bb865d7d59104260b2c0a8976f518ce7d6f7b8c87f7307b48e081012f
azure-file-largeobj-c16-r1,2026-08-15T20:11:19.754353+00:00,azure,southafricanorth,file,largeobj,1,16,elbencho,16m,40,60,900,234.0,,234.0,14.0,,14.0,1054.443,,1763.488,,8.7,results-sweep/raw/azure-file-largeobj-c16-r1.elbencho.csv,5d18b0543030f9e715161f3b20cfd60546cddc48fe93f806c9ae09e500917922
azure-block-balanced-c04-r3,2026-08-15T20:52:45.952554+00:00,azure,southafricanorth,block,balanced,3,4,elbencho,64k,20,60,900,38.0,33.0,71.0,612.0,538.0,1150.0,6.943,,42.654,,55.0,results-sweep/raw/azure-block-balanced-c04-r3.elbencho.csv,0cd0a7aca58f2607ecb47d18d4d78bd734d41b774c864007dd687df6b253a76b
azure-file-balanced-c01-r3,2026-08-17T18:50:42.000529+00:00,azure,southafricanorth,file,balanced,3,1,elbencho,64k,20,60,1200,20.0,17.0,37.0,320.0,275.0,595.0,3.518,,6.341,,1.6,results-sweep/raw/azure-file-balanced-c01-r3.elbencho.csv,509b0781f2d6eec9557435d9d19cc65c59d1aa21a0b14eaf4d07ad20d87401e8
azure-block-balanced-c01-r2,2026-08-17T18:55:06.022054+00:00,azure,southafricanorth,block,balanced,2,1,elbencho,64k,20,60,1200,24.0,29.0,53.0,399.0,471.0,870.0,2.316,,5.793,,22.2,results-sweep/raw/azure-block-balanced-c01-r2.elbencho.csv,333a43fdc1d33168a4c48db56c016d5802d1aaa3325e431ddff21ffef69eb247
azure-file-balanced-c16-r1,2026-08-15T21:47:29.942732+00:00,azure,southafricanorth,file,balanced,1,16,elbencho,64k,20,60,900,197.0,216.0,413.0,3165.0,3456.0,6621.0,4.838,,7.54,,14.7,results-sweep/raw/azure-file-balanced-c16-r1.elbencho.csv,19f4efd938243646165b611b96c78cab379e1a658d511f8d9bbee3598235b0d4
azure-file-largeobj-c01-r2,2026-08-15T22:00:25.101637+00:00,azure,southafricanorth,file,largeobj,2,1,elbencho,16m,40,60,900,151.0,,151.0,9.0,,9.0,105.819,,220.436,,6.2,results-sweep/raw/azure-file-largeobj-c01-r2.elbencho.csv,aa35a5ff40bafa06d3d33af9b7089bb43a46cb6ca89499c4a58cce721390161e
azure-file-balanced-c64-r1,2026-08-15T22:07:32.301294+00:00,azure,southafricanorth,file,balanced,1,64,elbencho,64k,20,60,900,239.0,216.0,455.0,3829.0,3468.0,7297.0,17.58,,25.362,,16.3,results-sweep/raw/azure-file-balanced-c64-r1.elbencho.csv,a6e0afafc06181d8a706793c992d72c45acbef49d81318b5615a37fdc65621ad
azure-file-largeobj-c04-r3,2026-08-15T22:56:10.749062+00:00,azure,southafricanorth,file,largeobj,3,4,elbencho,16m,40,60,900,233.0,,233.0,14.0,,14.0,272.007,,440.872,,8.4,results-sweep/raw/azure-file-largeobj-c04-r3.elbencho.csv,72bd73835ce294b6da2e45372ad6437b89260bf370cd700740593ace5973a47e
azure-block-largeobj-c04-r3,2026-08-15T23:47:29.383136+00:00,azure,southafricanorth,block,largeobj,3,4,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,438.344,,524.288,,55.1,results-sweep/raw/azure-block-largeobj-c04-r3.elbencho.csv,e4507bd62ebe01282c14925917a6a62cde5e2842aeb11cf0d8a0fc651177aab1
azure-file-largeobj-c16-r3,2026-08-15T23:57:49.619391+00:00,azure,southafricanorth,file,largeobj,3,16,elbencho,16m,40,60,900,226.0,,226.0,14.0,,14.0,1117.427,,1763.488,,9.1,results-sweep/raw/azure-file-largeobj-c16-r3.elbencho.csv,ce0e7061f0887261f265928f4ea3a7559fc57828158c00d1b5f5e85756071778
azure-file-largeobj-c01-r3,2026-08-16T00:10:48.882032+00:00,azure,southafricanorth,file,largeobj,3,1,elbencho,16m,40,60,900,152.0,,152.0,9.0,,9.0,104.667,,185.364,,7.0,results-sweep/raw/azure-file-largeobj-c01-r3.elbencho.csv,d4ebe5354ea8a1ab077f1e92277e4a6dfafed15821b0773de10cc57a0dc74f83
azure-block-balanced-c16-r3,2026-08-17T19:08:26.858804+00:00,azure,southafricanorth,block,balanced,3,16,elbencho,64k,20,60,1200,,29.0,29.0,,466.0,466.0,34.008,,77.936,,32.6,results-sweep/raw/azure-block-balanced-c16-r3.elbencho.csv,1aed034317d015b6a2605c9954645057f1497774920d85e98dc7d22f71cdb762
azure-file-balanced-c16-r2,2026-08-16T01:00:42.824292+00:00,azure,southafricanorth,file,balanced,2,16,elbencho,64k,20,60,900,199.0,216.0,415.0,3187.0,3468.0,6655.0,4.813,,8.192,,14.2,results-sweep/raw/azure-file-balanced-c16-r2.elbencho.csv,4eb65f72e19192013908bdbc071c241b20a4583dc54ec9d8ceebe530c4ba5ca3
azure-block-balanced-c64-r2,2026-08-17T19:21:58.370034+00:00,azure,southafricanorth,block,balanced,2,64,elbencho,64k,20,60,1200,,27.0,27.0,,440.0,440.0,137.97,,311.744,,32.4,results-sweep/raw/azure-block-balanced-c64-r2.elbencho.csv,e992f898853f50d5778e2329cdf5e7a636ccd27191c8645115f9a65f296c21e3
azure-block-balanced-c64-r1,2026-08-17T19:35:22.102377+00:00,azure,southafricanorth,block,balanced,1,64,elbencho,64k,20,60,1200,,29.0,29.0,,466.0,466.0,134.804,,311.744,,33.3,results-sweep/raw/azure-block-balanced-c64-r1.elbencho.csv,cb3120d4798716d6fbf7cc9af64206aeb3d00d3110bb62c1f639433bd41c27b6
azure-file-balanced-c01-r1,2026-08-17T19:42:38.291854+00:00,azure,southafricanorth,file,balanced,1,1,elbencho,64k,20,60,1200,14.0,12.0,26.0,239.0,193.0,432.0,4.907,,12.681,,1.3,results-sweep/raw/azure-file-balanced-c01-r1.elbencho.csv,da15fbef0c366b9f5362cdc4713548a5a7c89445d022554d6e215b49a1905cc0
azure-block-balanced-c16-r2,2026-08-16T03:12:40.952322+00:00,azure,southafricanorth,block,balanced,2,16,elbencho,64k,20,60,900,38.0,31.0,69.0,612.0,502.0,1114.0,28.704,,71.736,,51.1,results-sweep/raw/azure-block-balanced-c16-r2.elbencho.csv,aee04bcc6cb3a9eb8dc5cc8207855ad9aa9179e46c70b02850c85da91d952747
azure-block-balanced-c16-r1,2026-08-16T03:35:05.791252+00:00,azure,southafricanorth,block,balanced,1,16,elbencho,64k,20,60,900,38.0,33.0,71.0,612.0,535.0,1147.0,27.721,,65.536,,55.1,results-sweep/raw/azure-block-balanced-c16-r1.elbencho.csv,2ef3cf134650a8891871d93731f4677abb4195f56a285804f0f884497cd1bdd9
azure-block-balanced-c04-r1,2026-08-17T19:50:55.071754+00:00,azure,southafricanorth,block,balanced,1,4,elbencho,64k,20,60,1200,37.0,33.0,70.0,606.0,535.0,1141.0,7.438,,50.725,,76.5,results-sweep/raw/azure-block-balanced-c04-r1.elbencho.csv,66f93cfe8c206c6c686d040b56420f34424968f17dcc1e18e66263819bdf0fd4
azure-block-balanced-c64-r3,2026-08-17T20:04:14.808629+00:00,azure,southafricanorth,block,balanced,3,64,elbencho,64k,20,60,1200,,28.0,28.0,,450.0,450.0,137.769,,311.744,,32.8,results-sweep/raw/azure-block-balanced-c64-r3.elbencho.csv,6d3f73a89f2df2953c78cb4ab1d632595466a969a60dde2cd755bc7180c81895
azure-file-balanced-c01-r2,2026-08-17T20:10:49.088547+00:00,azure,southafricanorth,file,balanced,2,1,elbencho,64k,20,60,1200,15.0,12.0,27.0,252.0,200.0,452.0,4.723,,12.681,,1.4,results-sweep/raw/azure-file-balanced-c01-r2.elbencho.csv,6fa492e84da9f3a128552903dc81826bbf8b9e1c3ac745d1d686e4fa8ac317bf
azure-file-balanced-c64-r3,2026-08-16T05:31:33.136557+00:00,azure,southafricanorth,file,balanced,3,64,elbencho,64k,20,60,900,240.0,215.0,455.0,3845.0,3451.0,7296.0,17.581,,25.362,,15.9,results-sweep/raw/azure-file-balanced-c64-r3.elbencho.csv,7a331aa9d46439bb11e107bd6a4387d53189d2a2302cad15fa23430ce1bc1734
azure-file-largeobj-c04-r1,2026-08-16T06:01:21.934633+00:00,azure,southafricanorth,file,largeobj,1,4,elbencho,16m,40,60,900,237.0,,237.0,14.0,,14.0,266.914,,440.872,,8.4,results-sweep/raw/azure-file-largeobj-c04-r1.elbencho.csv,c0add67e70a3f74ea289b54e994afc416a93d6bf9d1c1530902be2a7683cd8b9
azure-block-largeobj-c64-r3,2026-08-16T06:14:28.490913+00:00,azure,southafricanorth,block,largeobj,3,64,elbencho,16m,40,60,900,144.0,,144.0,9.0,,9.0,5351.636,,47453.133,,95.1,results-sweep/raw/azure-block-largeobj-c64-r3.elbencho.csv,e69fb75e237667a2771399e323ef1c7777fa4e091b697fa8ff74df93ba121504
azure-file-balanced-c04-r1,2026-08-16T06:54:25.988177+00:00,azure,southafricanorth,file,balanced,1,4,elbencho,64k,20,60,900,33.0,51.0,84.0,542.0,822.0,1364.0,6.114,,15.534,,4.0,results-sweep/raw/azure-file-balanced-c04-r1.elbencho.csv,3e8b05e410c7f2a0716bd52efdba6b63922e0950696f2f2e0ed439837e57a4d6
azure-file-balanced-c16-r3,2026-08-16T07:01:56.418421+00:00,azure,southafricanorth,file,balanced,3,16,elbencho,64k,20,60,900,181.0,212.0,393.0,2911.0,3399.0,6310.0,5.098,,13.777,,14.5,results-sweep/raw/azure-file-balanced-c16-r3.elbencho.csv,435f57a3a9984eeb82b5dfee7191a68eccd6b6da9bd2049eee0ef28ffb242cd3
azure-block-balanced-c01-r3,2026-08-17T20:15:14.956940+00:00,azure,southafricanorth,block,balanced,3,1,elbencho,64k,20,60,1200,25.0,29.0,54.0,406.0,472.0,878.0,2.191,,5.332,,22.3,results-sweep/raw/azure-block-balanced-c01-r3.elbencho.csv,7bf9103fd3e29e5e5c0241e488376ae40c27bc74790dd86bc6b113091f567bac
azure-block-largeobj-c01-r1,2026-08-16T08:16:33.310474+00:00,azure,southafricanorth,block,largeobj,1,1,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,109.613,,185.364,,24.3,results-sweep/raw/azure-block-largeobj-c01-r1.elbencho.csv,2c81d1c504d580d84146e4f702d5818b6cf06ff102086a97fae2df2d36b6c963
azure-file-largeobj-c64-r3,2026-08-16T08:31:28.294914+00:00,azure,southafricanorth,file,largeobj,3,64,elbencho,16m,40,60,900,87.0,,87.0,5.0,,5.0,11039.635,,19951.585,,21.0,results-sweep/raw/azure-file-largeobj-c64-r3.elbencho.csv,1800ac360db718582d3c99c6dc1e38882f26250c3b993b7e83fcb59b20113422
azure-block-largeobj-c16-r1,2026-08-16T09:03:54.999988+00:00,azure,southafricanorth,block,largeobj,1,16,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,1748.308,,2097.152,,96.7,results-sweep/raw/azure-block-largeobj-c16-r1.elbencho.csv,842dca9b85615f26b8d3472f64411fef7679a9784fde287ed13546b128aa2e79
azure-file-largeobj-c01-r1,2026-08-16T09:16:40.733477+00:00,azure,southafricanorth,file,largeobj,1,1,elbencho,16m,40,60,900,154.0,,154.0,9.0,,9.0,103.323,,185.364,,6.7,results-sweep/raw/azure-file-largeobj-c01-r1.elbencho.csv,57f6cee5bf74558d9fbaec13e9ced92a51cac22079a1a6d3cf8daee6343cc694
azure-block-balanced-c04-r2,2026-08-17T20:23:24.267349+00:00,azure,southafricanorth,block,balanced,2,4,elbencho,64k,20,60,1200,38.0,33.0,71.0,612.0,529.0,1141.0,7.42,,50.725,,74.0,results-sweep/raw/azure-block-balanced-c04-r2.elbencho.csv,3b72a6b7808588e595947023f6d42f39a5c603ad5de8dd2b27ff3d78b501eb88
azure-object-largeobj-c16-r1,2026-08-18T18:37:00.905473+00:00,azure,southafricanorth,object,largeobj,1,16,azure_blob_sdk,16m,40,60,1200,611.95,,611.95,36.5,,36.5,424.527,609.708,681.744,,69.6,results-sweep/raw/azure-object-largeobj-c16-r1.elbencho.csv,d2a1daf5eaad3648a466827fadc8fa8406a3ffda1d6feb3108da3cc980df0f7b
azure-object-balanced-c64-r1,2026-08-17T21:35:14.236674+00:00,azure,southafricanorth,object,balanced,1,64,azure_blob_sdk,64k,20,60,1200,48.62,30.34,78.96,741.9,463.0,1204.9,85.161,107.681,127.552,,99.7,results-sweep/raw/azure-object-balanced-c64-r1.elbencho.csv,44a7af82cce56c635be3225727918842a79736c2bd6a28946d284456d82d26a4
azure-object-balanced-c16-r3,2026-08-17T21:59:20.450731+00:00,azure,southafricanorth,object,balanced,3,16,azure_blob_sdk,64k,20,60,1200,55.2,32.75,87.95,842.3,499.8,1342.1,18.933,23.27,26.832,,99.8,results-sweep/raw/azure-object-balanced-c16-r3.elbencho.csv,5ce0053813c0457dc27c8cd2c15088ab84f18b7e6e95f857072db27d293c0100
azure-object-balanced-c01-r2,2026-08-17T22:23:17.909920+00:00,azure,southafricanorth,object,balanced,2,1,azure_blob_sdk,64k,20,60,1200,10.43,8.66,19.09,159.2,132.1,291.29999999999995,6.276,6.97,8.526,,13.0,results-sweep/raw/azure-object-balanced-c01-r2.elbencho.csv,657aae358a6a14881655efd39507e062337f9ef261ff8f335a52e560ce173c0e
azure-object-balanced-c04-r3,2026-08-17T22:47:27.718433+00:00,azure,southafricanorth,object,balanced,3,4,azure_blob_sdk,64k,20,60,1200,36.99,30.19,67.18,564.4,460.7,1025.1,7.079,8.085,9.753,,61.2,results-sweep/raw/azure-object-balanced-c04-r3.elbencho.csv,fa688fa43406ada9e668dbeb1224c463ed37add465578abb62a42cf453859c42
azure-object-largeobj-c16-r3,2026-08-19T18:05:51.800382+00:00,azure,southafricanorth,object,largeobj,3,16,azure_blob_sdk,16m,40,60,1200,771.9,,771.9,46.0,,46.0,346.749,595.203,667.805,,69.5,results-sweep/raw/azure-object-largeobj-c16-r3.elbencho.csv,d81a912e284edb3bd94fc47167a9c94ab96e76d050a43dab41cfa1109a2206c6
azure-object-largeobj-c64-r1,2026-08-19T18:25:11.772622+00:00,azure,southafricanorth,object,largeobj,1,64,azure_blob_sdk,16m,40,60,1200,496.18,,496.18,29.6,,29.6,1657.824,2210.171,2556.314,,71.2,results-sweep/raw/azure-object-largeobj-c64-r1.elbencho.csv,11d5ad7116a1e70ff2ae02cffef989232aae9610be766172d0e34365d7dd5b8d
azure-object-largeobj-c04-r3,2026-08-18T19:17:20.408873+00:00,azure,southafricanorth,object,largeobj,3,4,azure_blob_sdk,16m,40,60,1200,403.35,,403.35,24.0,,24.0,166.252,200.68,237.234,,35.7,results-sweep/raw/azure-object-largeobj-c04-r3.elbencho.csv,7ff626d4ab90a46968e4d9cb7060ac59799e8d8f32d08326a57753b116e3a9cf
azure-object-largeobj-c04-r2,2026-08-18T19:36:34.826657+00:00,azure,southafricanorth,object,largeobj,2,4,azure_blob_sdk,16m,40,60,1200,327.87,,327.87,19.5,,19.5,204.515,252.622,288.114,,25.6,results-sweep/raw/azure-object-largeobj-c04-r2.elbencho.csv,2090a1fc4505b23217f998e88822ba1c390a695e8b119b4287440c3e4202b2d5
azure-object-largeobj-c16-r2,2026-08-19T18:44:27.039334+00:00,azure,southafricanorth,object,largeobj,2,16,azure_blob_sdk,16m,40,60,1200,590.64,,590.64,35.2,,35.2,439.414,583.719,649.052,,69.6,results-sweep/raw/azure-object-largeobj-c16-r2.elbencho.csv,f4b7e0a7acda5958c29966f2acdd8b75748b79e9f4af308a7e4925d2a6bc5d66
azure-object-balanced-c04-r1,2026-08-18T01:37:21.749937+00:00,azure,southafricanorth,object,balanced,1,4,azure_blob_sdk,64k,20,60,1200,38.39,30.22,68.61,585.8,461.1,1046.9,6.819,7.885,9.155,,61.2,results-sweep/raw/azure-object-balanced-c04-r1.elbencho.csv,01750581be428049c73fc9909f2782e41632b8762d99c39d407ceb27c42e2cdd
azure-object-largeobj-c64-r3,2026-08-19T19:03:52.352205+00:00,azure,southafricanorth,object,largeobj,3,64,azure_blob_sdk,16m,40,60,1200,498.53,,498.53,29.7,,29.7,1648.517,2189.692,2521.252,,71.1,results-sweep/raw/azure-object-largeobj-c64-r3.elbencho.csv,b8e1e634035890e3ee879f5ba90d7fd2725986147cf0a9c6a2ea7cd069c7fa15
azure-object-balanced-c04-r2,2026-08-18T02:31:01.044918+00:00,azure,southafricanorth,object,balanced,2,4,azure_blob_sdk,64k,20,60,1200,37.21,29.29,66.5,567.8,446.9,1014.6999999999999,7.035,8.131,9.737,,61.7,results-sweep/raw/azure-object-balanced-c04-r2.elbencho.csv,c3231d5da547181709e9861504a551f07ba40bc42c759eb8c55605070473d69e
azure-object-largeobj-c01-r1,2026-08-18T20:04:43.349184+00:00,azure,southafricanorth,object,largeobj,1,1,azure_blob_sdk,16m,40,60,1200,112.66,,112.66,6.7,,6.7,148.854,177.795,206.078,,7.5,results-sweep/raw/azure-object-largeobj-c01-r1.elbencho.csv,8d2790cbed5ff9456c04e49f23c93e7076ea7e6fd0c87813ceb90aaed57f0ce8
azure-object-balanced-c16-r2,2026-08-18T03:24:19.383792+00:00,azure,southafricanorth,object,balanced,2,16,azure_blob_sdk,64k,20,60,1200,56.01,33.11,89.12,854.6,505.2,1359.8,18.66,23.885,27.22,,99.8,results-sweep/raw/azure-object-balanced-c16-r2.elbencho.csv,0cadb717a30747136b2db38d12cd08ed72750d8a297512428d9c6f8fcd2e5959
azure-object-largeobj-c01-r3,2026-08-18T20:23:51.702352+00:00,azure,southafricanorth,object,largeobj,3,1,azure_blob_sdk,16m,40,60,1200,107.5,,107.5,6.4,,6.4,155.996,183.801,219.978,,7.4,results-sweep/raw/azure-object-largeobj-c01-r3.elbencho.csv,1a68dd2350e893d49dcd210e444ce044127032edf177ff10b83faa75d418cb8f
azure-object-balanced-c01-r3,2026-08-18T04:17:32.078091+00:00,azure,southafricanorth,object,balanced,3,1,azure_blob_sdk,64k,20,60,1200,7.9,6.85,14.75,120.5,104.5,225.0,8.294,9.776,14.459,,10.1,results-sweep/raw/azure-object-balanced-c01-r3.elbencho.csv,3b62069d8e91d43ec689531f45c56b002d633fe638ba026ac2316f9e466ac515
azure-object-largeobj-c01-r2,2026-08-18T20:43:07.550658+00:00,azure,southafricanorth,object,largeobj,2,1,azure_blob_sdk,16m,40,60,1200,112.18,,112.18,6.7,,6.7,149.477,179.563,212.467,,7.5,results-sweep/raw/azure-object-largeobj-c01-r2.elbencho.csv,37aeff6575f627692b204fab5950251550eac6b8cad4d2dd44ef837286ae35fa
azure-object-balanced-c01-r1,2026-08-18T05:10:47.092154+00:00,azure,southafricanorth,object,balanced,1,1,azure_blob_sdk,64k,20,60,1200,8.92,7.11,16.03,136.1,108.6,244.7,7.339,8.781,14.237,,10.7,results-sweep/raw/azure-object-balanced-c01-r1.elbencho.csv,241a9e657250ff98df005f5bad9a5657314e154f7f7ff385a9a0754c7964e4a0
azure-object-balanced-c16-r1,2026-08-18T05:34:53.434455+00:00,azure,southafricanorth,object,balanced,1,16,azure_blob_sdk,64k,20,60,1200,57.39,34.48,91.87,875.7,526.2,1401.9,18.216,21.974,24.88,,99.8,results-sweep/raw/azure-object-balanced-c16-r1.elbencho.csv,fb8e35096ed6bc21d74ab43c5e65b16f0596a29dd02160c5f354ddc44381d336
azure-object-largeobj-c64-r2,2026-08-19T19:23:16.973183+00:00,azure,southafricanorth,object,largeobj,2,64,azure_blob_sdk,16m,40,60,1200,487.28,,487.28,29.0,,29.0,1666.338,2184.747,2496.22,,70.9,results-sweep/raw/azure-object-largeobj-c64-r2.elbencho.csv,81d2268320cd79ddd42e1a64e6ef1e0feca1d6de1e657c96015f522e5e485d7a
azure-object-largeobj-c04-r1,2026-08-18T21:04:53.631177+00:00,azure,southafricanorth,object,largeobj,1,4,azure_blob_sdk,16m,40,60,1200,332.59,,332.59,19.8,,19.8,201.631,257.204,303.491,,28.3,results-sweep/raw/azure-object-largeobj-c04-r1.elbencho.csv,8d96237536eb35ab1b721289718bcbca516623a876091dc08c2f6eea2c93c950
azure-object-balanced-c64-r2,2026-08-19T19:47:29.841023+00:00,azure,southafricanorth,object,balanced,2,64,azure_blob_sdk,64k,20,60,1200,51.41,30.17,81.58,784.4,460.3,1244.7,81.277,134.434,165.643,,99.9,results-sweep/raw/azure-object-balanced-c64-r2.elbencho.csv,2ecc5c038268f9d3399ec84d6e39cbe64f6bc0e778eb2a9a433c519700704bf2
azure-object-balanced-c64-r3,2026-08-19T20:11:42.679335+00:00,azure,southafricanorth,object,balanced,3,64,azure_blob_sdk,64k,20,60,1200,50.71,30.23,80.94,773.7,461.3,1235.0,82.391,136.376,167.672,,99.9,results-sweep/raw/azure-object-balanced-c64-r3.elbencho.csv,0980653eae16f429d30777761fce68cb61671604f626293a04e09177b3e545bd
