Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

06:03:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:03:38 AM  all   25.32    0.00   11.89    0.00    0.00   21.19    0.00    0.00    0.00   41.60
06:03:39 AM  all   25.00    0.00   16.09    0.00    0.00   19.55    0.00    0.00    0.00   39.36
06:03:40 AM  all   23.06    0.00   15.80    0.00    0.00   22.54    0.00    0.00    0.00   38.60
06:03:41 AM  all   23.24    0.00   15.93    0.00    0.00   22.19    0.00    0.00    0.00   38.64
06:03:42 AM  all   26.68    0.00   13.99    0.00    0.00   19.17    0.00    0.00    0.00   40.16
06:03:43 AM  all   23.14    0.00   13.88    0.00    0.00   19.02    0.00    0.00    0.00   43.96
06:03:44 AM  all   18.14    0.00   11.59    0.00    0.00   15.37    0.00    0.00    0.00   54.91
06:03:45 AM  all   17.23    0.00   11.75    0.00    0.00   13.58    0.00    0.00    0.00   57.44
06:03:46 AM  all   14.78    0.00   10.55    0.00    0.00   12.93    0.00    0.00    0.00   61.74
06:03:47 AM  all   12.94    0.00    8.63    0.00    0.00   10.15    0.00    0.00    0.00   68.27
06:03:48 AM  all   18.96    0.00    9.35    0.00    0.00   13.51    0.00    0.00    0.00   58.18
06:03:49 AM  all   19.90    0.00   12.85    0.00    0.00   15.62    0.00    0.00    0.00   51.64
06:03:50 AM  all   18.70    0.00   13.72    0.00    0.00   15.46    0.00    0.00    0.00   52.12
06:03:51 AM  all   20.82    0.00   11.57    0.00    0.00   16.71    0.00    0.00    0.00   50.90
06:03:52 AM  all   18.96    0.00   10.65    0.00    0.00   16.88    0.00    0.00    0.00   53.51
06:03:53 AM  all   17.87    0.00    9.43    0.00    0.00   22.58    0.00    0.00    0.00   50.12
06:03:54 AM  all   14.39    0.00    9.74    0.00    0.00   26.45    0.00    0.00    0.00   49.42
06:03:55 AM  all   18.69    0.00   12.15    0.00    0.00   15.89    0.00    0.00    0.00   53.27
06:03:56 AM  all   25.06    0.00   10.98    0.00    0.00   11.69    0.00    0.00    0.00   52.27
06:03:57 AM  all   28.87    0.00   12.91    0.00    0.00   16.20    0.00    0.00    0.00   42.02
06:03:58 AM  all   25.51    0.00   10.61    0.00    0.00   15.15    0.00    0.00    0.00   48.74
06:03:59 AM  all   24.69    0.00   12.10    0.00    0.00   14.32    0.00    0.00    0.00   48.89
06:04:00 AM  all   19.74    0.00   10.26    0.00    0.00   13.59    0.00    0.00    0.00   56.41
06:04:01 AM  all   13.60    0.00    9.07    0.00    0.00   12.59    0.00    0.00    0.00   64.74
06:04:02 AM  all   16.01    0.00    7.87    0.00    0.00   11.02    0.00    0.00    0.00   65.09
06:04:03 AM  all   19.44    0.00    9.21    0.00    0.00   11.51    0.00    0.00    0.00   59.85
06:04:04 AM  all   11.84    0.00    8.31    0.00    0.00    9.57    0.00    0.00    0.00   70.28
06:04:05 AM  all   22.03    0.00   11.14    0.00    0.00   16.46    0.00    0.00    0.00   50.38
06:04:06 AM  all   22.45    0.00    8.93    0.00    0.00   15.31    0.00    0.00    0.00   53.32
06:04:07 AM  all   14.10    0.00    7.69    0.00    0.00   10.77    0.00    0.00    0.00   67.44
06:04:08 AM  all    3.27    0.00    2.77    0.00    0.00    3.02    0.00    0.00    0.00   90.93
06:04:09 AM  all    2.29    0.00    1.02    0.25    0.00    2.04    0.00    0.00    0.00   94.40
06:04:10 AM  all    1.50    0.00    1.00    0.00    0.00    0.75    0.00    0.00    0.00   96.75
06:04:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:04:12 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
06:04:13 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
06:04:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:04:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:04:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:04:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:04:18 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
06:04:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
