Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

07:40:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:40:46 AM  all   21.43    0.00   12.76    0.00    0.00   16.58    0.00    0.00    0.00   49.23
07:40:47 AM  all   20.82    0.00   10.54    0.00    0.00   18.25    0.00    0.00    0.00   50.39
07:40:48 AM  all   20.98    0.00   11.40    0.00    0.00   16.32    0.00    0.00    0.00   51.30
07:40:49 AM  all   24.68    0.00   10.65    0.00    0.00   14.55    0.00    0.00    0.00   50.13
07:40:50 AM  all   25.13    0.00   11.52    0.00    0.00   18.32    0.00    0.00    0.00   45.03
07:40:51 AM  all   22.14    0.00    8.71    0.00    0.00   18.41    0.00    0.00    0.00   50.75
07:40:52 AM  all   22.98    0.00   11.87    0.00    0.00   18.43    0.00    0.00    0.00   46.72
07:40:53 AM  all   21.43    0.00   12.96    0.00    0.00   15.87    0.00    0.00    0.00   49.74
07:40:54 AM  all   22.88    0.00   13.37    0.00    0.00   16.20    0.00    0.00    0.00   47.56
07:40:55 AM  all   23.16    0.00   11.58    0.00    0.00   16.84    0.00    0.00    0.00   48.42
07:40:56 AM  all   20.87    0.00   12.21    0.00    0.00   17.56    0.00    0.00    0.00   49.36
07:40:57 AM  all   18.81    0.00   12.63    0.00    0.00   18.81    0.00    0.00    0.00   49.74
07:40:58 AM  all   21.34    0.00   12.85    0.00    0.00   18.25    0.00    0.00    0.00   47.56
07:40:59 AM  all   23.96    0.00   10.68    0.00    0.00   19.27    0.00    0.00    0.00   46.09
07:41:00 AM  all   21.00    0.00    8.40    0.00    0.00   17.59    0.00    0.00    0.00   53.02
07:41:01 AM  all   22.43    0.00   13.46    0.00    0.00   16.09    0.00    0.00    0.00   48.02
07:41:02 AM  all   22.82    0.00   12.31    0.00    0.00   17.18    0.00    0.00    0.00   47.69
07:41:03 AM  all   22.37    0.00   11.58    0.00    0.00   15.53    0.00    0.00    0.00   50.53
07:41:04 AM  all   24.02    0.00   10.18    0.00    0.00   17.75    0.00    0.00    0.00   48.04
07:41:05 AM  all   20.58    0.00   10.03    0.00    0.00   18.73    0.00    0.00    0.00   50.66
07:41:06 AM  all   21.89    0.00   11.08    0.00    0.00   18.38    0.00    0.00    0.00   48.65
07:41:07 AM  all   22.11    0.00   12.60    0.00    0.00   16.45    0.00    0.00    0.00   48.84
07:41:08 AM  all   19.59    0.00   12.21    0.00    0.00   19.08    0.00    0.00    0.00   49.11
07:41:09 AM  all   16.90    0.00   10.24    0.00    0.00   32.14    0.00    0.00    0.00   40.71
07:41:10 AM  all   17.71    0.00    9.98    0.00    0.00   24.94    0.00    0.00    0.00   47.38
07:41:11 AM  all   25.98    0.00   11.76    0.00    0.00   14.95    0.00    0.00    0.00   47.30
07:41:12 AM  all   26.33    0.00   10.39    0.00    0.00   11.35    0.00    0.00    0.00   51.93
07:41:13 AM  all   23.62    0.00   12.81    0.00    0.00   13.57    0.00    0.00    0.00   50.00
07:41:14 AM  all   21.96    0.00   10.59    0.00    0.00   14.99    0.00    0.00    0.00   52.45
07:41:15 AM  all   19.80    0.00   14.54    0.00    0.00   16.04    0.00    0.00    0.00   49.62
07:41:16 AM  all   27.25    0.00   12.00    0.00    0.00   17.75    0.00    0.00    0.00   43.00
07:41:17 AM  all   24.51    0.00   11.52    0.00    0.00   16.91    0.00    0.00    0.00   47.06
07:41:18 AM  all   23.56    0.00   12.78    0.00    0.00   14.79    0.00    0.00    0.00   48.87
07:41:19 AM  all   20.51    0.00   12.56    0.00    0.00   15.90    0.00    0.00    0.00   51.03
07:41:20 AM  all   22.65    0.00   11.96    0.00    0.00   16.03    0.00    0.00    0.00   49.36
07:41:21 AM  all   24.49    0.00    9.09    0.00    0.00   18.94    0.00    0.00    0.00   47.47
07:41:22 AM  all   25.88    0.00   10.30    0.00    0.00   18.34    0.00    0.00    0.00   45.48
07:41:23 AM  all   19.95    0.00   11.17    0.00    0.00   15.16    0.00    0.00    0.00   53.72
07:41:24 AM  all   18.70    0.00    9.35    0.00    0.00   16.36    0.00    0.00    0.00   55.58
07:41:25 AM  all   11.79    0.00    6.92    0.00    0.00   10.77    0.00    0.00    0.00   70.51
07:41:26 AM  all   19.05    0.00    6.88    0.00    0.00   11.90    0.00    0.00    0.00   62.17
07:41:27 AM  all    7.79    0.00    4.42    0.00    0.00    5.19    0.00    0.00    0.00   82.60
07:41:28 AM  all    4.91    0.00    2.58    0.00    0.00    2.58    0.00    0.00    0.00   89.92
07:41:29 AM  all    2.01    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   96.99
07:41:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:41:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:41:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:41:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:41:34 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
07:41:35 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
07:41:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:41:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:41:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
