run_id,timestamp_utc,provider,region,paradigm,workload,rep,concurrency,tool,block_size,dataset_size_gb,warmup_s,duration_s,read_throughput_mbps,write_throughput_mbps,total_throughput_mbps,read_iops,write_iops,total_iops,lat_mean_ms,lat_p95_ms,lat_p99_ms,metadata_ops_per_s,cpu_util_pct,raw_artifact_path,raw_sha256
azure-object-balanced-c16-r3,2026-08-15T16:11:26.151272+00:00,azure,southafricanorth,object,balanced,3,16,azure_blob_sdk,64k,20,60,900,,12.2,12.2,,186.2,186.2,24.215,40.325,124.926,,30.4,results-sweep/raw/azure-object-balanced-c16-r3.elbencho.csv,d2db3852cab7faea0acd86df1e238468aa162ac4b021229497ea2b5192a1ed30
azure-object-balanced-c01-r2,2026-08-15T16:30:29.583539+00:00,azure,southafricanorth,object,balanced,2,1,azure_blob_sdk,64k,20,60,900,,8.31,8.31,,126.8,126.8,7.73,8.794,11.625,,8.5,results-sweep/raw/azure-object-balanced-c01-r2.elbencho.csv,fed51c4ef7757d750a015c2e982433273422f76a492e17a81bb8e59609926743
azure-file-largeobj-c16-r2,2026-08-15T16:43:48.571865+00:00,azure,southafricanorth,file,largeobj,2,16,elbencho,16m,40,60,900,222.0,,222.0,13.0,,13.0,1100.762,,2097.152,,8.4,results-sweep/raw/azure-file-largeobj-c16-r2.elbencho.csv,523d86a75e4717359e2344ccbbee0618b3e71266740302613b136580e1f68c9f
azure-block-largeobj-c04-r1,2026-08-15T16:56:59.336820+00:00,azure,southafricanorth,block,largeobj,1,4,elbencho,16m,40,60,900,141.0,,141.0,8.0,,8.0,452.522,,741.455,,95.3,results-sweep/raw/azure-block-largeobj-c04-r1.elbencho.csv,d2334f293730e661ac9d0fb867a3c6319b0c0a03776806d463a8e511abc68253
azure-object-balanced-c04-r3,2026-08-15T17:16:00.336910+00:00,azure,southafricanorth,object,balanced,3,4,azure_blob_sdk,64k,20,60,900,,15.83,15.83,,241.6,241.6,11.73,15.818,23.556,,19.0,results-sweep/raw/azure-object-balanced-c04-r3.elbencho.csv,2e19863788d51569c8f28f987c72c444a4cc45b4999e89f238b5992a47ea630b
azure-object-largeobj-c16-r3,2026-08-15T17:35:04.847796+00:00,azure,southafricanorth,object,largeobj,3,16,azure_blob_sdk,16m,40,60,900,278.28,,278.28,16.6,,16.6,771.86,898.051,928.823,,68.2,results-sweep/raw/azure-object-largeobj-c16-r3.elbencho.csv,c4c19632ea5fb2c41da1de85a9e68db54d097459b06bd2ff901720186f8a1fbe
azure-file-largeobj-c64-r1,2026-08-15T17:48:12.274346+00:00,azure,southafricanorth,file,largeobj,1,64,elbencho,16m,40,60,900,134.0,,134.0,8.0,,8.0,7436.93,,11863.283,,30.5,results-sweep/raw/azure-file-largeobj-c64-r1.elbencho.csv,26dbdece836a561b46a125a4eb2a6f8cd70b717c95a2ff3a8818c1534f389ad1
azure-block-largeobj-c01-r3,2026-08-15T18:01:32.508428+00:00,azure,southafricanorth,block,largeobj,3,1,elbencho,16m,40,60,900,139.0,,139.0,8.0,,8.0,114.341,,220.436,,24.3,results-sweep/raw/azure-block-largeobj-c01-r3.elbencho.csv,6a95af8b584b617e56d9bc3a9d2a88ba703dfe8e577bc9ac28f48cc22881caf1
azure-block-largeobj-c64-r1,2026-08-15T18:15:48.978885+00:00,azure,southafricanorth,block,largeobj,1,64,elbencho,16m,40,60,900,137.0,,137.0,8.0,,8.0,5977.631,,47453.133,,96.7,results-sweep/raw/azure-block-largeobj-c64-r1.elbencho.csv,dae26a1e8451251901d5a2d4f016c43456b4d94dfab14bd9e5a7342d6d55462d
azure-file-balanced-c04-r3,2026-08-15T18:36:29.737243+00:00,azure,southafricanorth,file,balanced,3,4,elbencho,64k,20,60,900,34.0,52.0,86.0,548.0,847.0,1395.0,6.0,,15.534,,4.0,results-sweep/raw/azure-file-balanced-c04-r3.elbencho.csv,117747a154d05a2a06740783ed6199ff0f137dca1c62148bfa8bd4932e68cfb5
azure-object-largeobj-c64-r1,2026-08-15T18:55:36.760662+00:00,azure,southafricanorth,object,largeobj,1,64,azure_blob_sdk,16m,40,60,900,201.62,,201.62,12.0,,12.0,3953.336,4720.519,7416.011,,74.6,results-sweep/raw/azure-object-largeobj-c64-r1.elbencho.csv,b24223557a8e6b7799634aaeb25fffcc1f874f05b21e591001d20ee8bd89d6c9
azure-object-largeobj-c04-r3,2026-08-15T19:14:34.833333+00:00,azure,southafricanorth,object,largeobj,3,4,azure_blob_sdk,16m,40,60,900,324.21,,324.21,19.3,,19.3,186.016,207.849,215.935,,57.9,results-sweep/raw/azure-object-largeobj-c04-r3.elbencho.csv,5ad3211974969e75f73faf87858bfbfbf2c6742482f8edf0e3091d8ca84954ba
azure-block-largeobj-c16-r2,2026-08-15T19:28:15.645247+00:00,azure,southafricanorth,block,largeobj,2,16,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,1755.291,,2097.152,,96.7,results-sweep/raw/azure-block-largeobj-c16-r2.elbencho.csv,b5792b65220a83718aee9e1593ef1b441e3ea8b8cfb89c30d95b5c8327fd848a
azure-block-largeobj-c04-r2,2026-08-15T19:41:16.828517+00:00,azure,southafricanorth,block,largeobj,2,4,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,438.345,,524.288,,73.1,results-sweep/raw/azure-block-largeobj-c04-r2.elbencho.csv,67c8624bb865d7d59104260b2c0a8976f518ce7d6f7b8c87f7307b48e081012f
azure-object-largeobj-c04-r2,2026-08-15T20:00:18.629115+00:00,azure,southafricanorth,object,largeobj,2,4,azure_blob_sdk,16m,40,60,900,335.25,,335.25,20.0,,20.0,174.528,202.566,211.218,,51.1,results-sweep/raw/azure-object-largeobj-c04-r2.elbencho.csv,4de8ac2e88f225f08972653165e462ae4ecf6d932501c1b3d14c719b7cab0cc5
azure-file-largeobj-c16-r1,2026-08-15T20:11:19.754353+00:00,azure,southafricanorth,file,largeobj,1,16,elbencho,16m,40,60,900,234.0,,234.0,14.0,,14.0,1054.443,,1763.488,,8.7,results-sweep/raw/azure-file-largeobj-c16-r1.elbencho.csv,5d18b0543030f9e715161f3b20cfd60546cddc48fe93f806c9ae09e500917922
azure-object-largeobj-c16-r2,2026-08-15T20:30:28.114841+00:00,azure,southafricanorth,object,largeobj,2,16,azure_blob_sdk,16m,40,60,900,258.29,,258.29,15.4,,15.4,787.791,903.234,949.055,,63.2,results-sweep/raw/azure-object-largeobj-c16-r2.elbencho.csv,f41e0b59e9a1a70bd38945765851b0ecb69f367f5f6669c8daeac1dd688c5f43
azure-block-balanced-c04-r3,2026-08-15T20:52:45.952554+00:00,azure,southafricanorth,block,balanced,3,4,elbencho,64k,20,60,900,38.0,33.0,71.0,612.0,538.0,1150.0,6.943,,42.654,,55.0,results-sweep/raw/azure-block-balanced-c04-r3.elbencho.csv,0cd0a7aca58f2607ecb47d18d4d78bd734d41b774c864007dd687df6b253a76b
azure-file-balanced-c01-r3,2026-08-17T18:50:42.000529+00:00,azure,southafricanorth,file,balanced,3,1,elbencho,64k,20,60,1200,20.0,17.0,37.0,320.0,275.0,595.0,3.518,,6.341,,1.6,results-sweep/raw/azure-file-balanced-c01-r3.elbencho.csv,509b0781f2d6eec9557435d9d19cc65c59d1aa21a0b14eaf4d07ad20d87401e8
azure-block-balanced-c01-r2,2026-08-17T18:55:06.022054+00:00,azure,southafricanorth,block,balanced,2,1,elbencho,64k,20,60,1200,24.0,29.0,53.0,399.0,471.0,870.0,2.316,,5.793,,22.2,results-sweep/raw/azure-block-balanced-c01-r2.elbencho.csv,333a43fdc1d33168a4c48db56c016d5802d1aaa3325e431ddff21ffef69eb247
azure-file-balanced-c16-r1,2026-08-15T21:47:29.942732+00:00,azure,southafricanorth,file,balanced,1,16,elbencho,64k,20,60,900,197.0,216.0,413.0,3165.0,3456.0,6621.0,4.838,,7.54,,14.7,results-sweep/raw/azure-file-balanced-c16-r1.elbencho.csv,19f4efd938243646165b611b96c78cab379e1a658d511f8d9bbee3598235b0d4
azure-file-largeobj-c01-r2,2026-08-15T22:00:25.101637+00:00,azure,southafricanorth,file,largeobj,2,1,elbencho,16m,40,60,900,151.0,,151.0,9.0,,9.0,105.819,,220.436,,6.2,results-sweep/raw/azure-file-largeobj-c01-r2.elbencho.csv,aa35a5ff40bafa06d3d33af9b7089bb43a46cb6ca89499c4a58cce721390161e
azure-file-balanced-c64-r1,2026-08-15T22:07:32.301294+00:00,azure,southafricanorth,file,balanced,1,64,elbencho,64k,20,60,900,239.0,216.0,455.0,3829.0,3468.0,7297.0,17.58,,25.362,,16.3,results-sweep/raw/azure-file-balanced-c64-r1.elbencho.csv,a6e0afafc06181d8a706793c992d72c45acbef49d81318b5615a37fdc65621ad
azure-object-balanced-c04-r1,2026-08-15T22:26:27.265160+00:00,azure,southafricanorth,object,balanced,1,4,azure_blob_sdk,64k,20,60,900,,18.42,18.42,,281.1,281.1,10.105,13.708,15.659,,21.7,results-sweep/raw/azure-object-balanced-c04-r1.elbencho.csv,39a1cad8dcb9fc2a6cdb363df9132b663dc573b46e3b908c27206fb9dfca35b3
azure-object-largeobj-c64-r3,2026-08-15T22:45:29.416730+00:00,azure,southafricanorth,object,largeobj,3,64,azure_blob_sdk,16m,40,60,900,204.01,,204.01,12.2,,12.2,3994.89,4749.012,5314.735,,75.9,results-sweep/raw/azure-object-largeobj-c64-r3.elbencho.csv,b431800cb37a971dfe0be51174566422a3575993b66a8bd255d94abfb6fb2db7
azure-file-largeobj-c04-r3,2026-08-15T22:56:10.749062+00:00,azure,southafricanorth,file,largeobj,3,4,elbencho,16m,40,60,900,233.0,,233.0,14.0,,14.0,272.007,,440.872,,8.4,results-sweep/raw/azure-file-largeobj-c04-r3.elbencho.csv,72bd73835ce294b6da2e45372ad6437b89260bf370cd700740593ace5973a47e
azure-object-balanced-c04-r2,2026-08-15T23:15:16.881538+00:00,azure,southafricanorth,object,balanced,2,4,azure_blob_sdk,64k,20,60,900,,15.62,15.62,,238.3,238.3,12.262,16.491,21.703,,18.6,results-sweep/raw/azure-object-balanced-c04-r2.elbencho.csv,dbbf3b5e0a5c021de002562f21ff3554410c6a66a07c6b16558f9ea8fca7529c
azure-object-largeobj-c01-r1,2026-08-15T23:34:27.633182+00:00,azure,southafricanorth,object,largeobj,1,1,azure_blob_sdk,16m,40,60,900,95.15,,95.15,5.7,,5.7,175.151,222.424,270.176,,7.5,results-sweep/raw/azure-object-largeobj-c01-r1.elbencho.csv,c9162be3302e3d0ff14251c37bb3f76a76bd8a4058faf9210397c55c5adf5f2f
azure-block-largeobj-c04-r3,2026-08-15T23:47:29.383136+00:00,azure,southafricanorth,block,largeobj,3,4,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,438.344,,524.288,,55.1,results-sweep/raw/azure-block-largeobj-c04-r3.elbencho.csv,e4507bd62ebe01282c14925917a6a62cde5e2842aeb11cf0d8a0fc651177aab1
azure-file-largeobj-c16-r3,2026-08-15T23:57:49.619391+00:00,azure,southafricanorth,file,largeobj,3,16,elbencho,16m,40,60,900,226.0,,226.0,14.0,,14.0,1117.427,,1763.488,,9.1,results-sweep/raw/azure-file-largeobj-c16-r3.elbencho.csv,ce0e7061f0887261f265928f4ea3a7559fc57828158c00d1b5f5e85756071778
azure-file-largeobj-c01-r3,2026-08-16T00:10:48.882032+00:00,azure,southafricanorth,file,largeobj,3,1,elbencho,16m,40,60,900,152.0,,152.0,9.0,,9.0,104.667,,185.364,,7.0,results-sweep/raw/azure-file-largeobj-c01-r3.elbencho.csv,d4ebe5354ea8a1ab077f1e92277e4a6dfafed15821b0773de10cc57a0dc74f83
azure-object-balanced-c16-r2,2026-08-16T00:29:50.297681+00:00,azure,southafricanorth,object,balanced,2,16,azure_blob_sdk,64k,20,60,900,,14.15,14.15,,215.9,215.9,22.311,36.847,111.547,,30.0,results-sweep/raw/azure-object-balanced-c16-r2.elbencho.csv,e3b2622babb1c83963ca0a565c43f6fea20e87922d5ae58cd07aeca7ef994f43
azure-block-balanced-c16-r3,2026-08-17T19:08:26.858804+00:00,azure,southafricanorth,block,balanced,3,16,elbencho,64k,20,60,1200,,29.0,29.0,,466.0,466.0,34.008,,77.936,,32.6,results-sweep/raw/azure-block-balanced-c16-r3.elbencho.csv,1aed034317d015b6a2605c9954645057f1497774920d85e98dc7d22f71cdb762
azure-file-balanced-c16-r2,2026-08-16T01:00:42.824292+00:00,azure,southafricanorth,file,balanced,2,16,elbencho,64k,20,60,900,199.0,216.0,415.0,3187.0,3468.0,6655.0,4.813,,8.192,,14.2,results-sweep/raw/azure-file-balanced-c16-r2.elbencho.csv,4eb65f72e19192013908bdbc071c241b20a4583dc54ec9d8ceebe530c4ba5ca3
azure-object-largeobj-c01-r3,2026-08-16T01:19:42.959117+00:00,azure,southafricanorth,object,largeobj,3,1,azure_blob_sdk,16m,40,60,900,122.94,,122.94,7.3,,7.3,135.947,166.154,189.169,,9.5,results-sweep/raw/azure-object-largeobj-c01-r3.elbencho.csv,0010bac921c86b7da6a2b43185b7a8e8793b7aa6ba2f488594d9b347dcf5a275
azure-block-balanced-c64-r2,2026-08-17T19:21:58.370034+00:00,azure,southafricanorth,block,balanced,2,64,elbencho,64k,20,60,1200,,27.0,27.0,,440.0,440.0,137.97,,311.744,,32.4,results-sweep/raw/azure-block-balanced-c64-r2.elbencho.csv,e992f898853f50d5778e2329cdf5e7a636ccd27191c8645115f9a65f296c21e3
azure-object-balanced-c01-r3,2026-08-16T02:02:11.200520+00:00,azure,southafricanorth,object,balanced,3,1,azure_blob_sdk,64k,20,60,900,,8.45,8.45,,129.0,129.0,7.589,8.482,10.847,,8.8,results-sweep/raw/azure-object-balanced-c01-r3.elbencho.csv,f5e9fa4bb84aa2c867049c5c63f15962179563540723aa106934b3a9195c4541
azure-block-balanced-c64-r1,2026-08-17T19:35:22.102377+00:00,azure,southafricanorth,block,balanced,1,64,elbencho,64k,20,60,1200,,29.0,29.0,,466.0,466.0,134.804,,311.744,,33.3,results-sweep/raw/azure-block-balanced-c64-r1.elbencho.csv,cb3120d4798716d6fbf7cc9af64206aeb3d00d3110bb62c1f639433bd41c27b6
azure-file-balanced-c01-r1,2026-08-17T19:42:38.291854+00:00,azure,southafricanorth,file,balanced,1,1,elbencho,64k,20,60,1200,14.0,12.0,26.0,239.0,193.0,432.0,4.907,,12.681,,1.3,results-sweep/raw/azure-file-balanced-c01-r1.elbencho.csv,da15fbef0c366b9f5362cdc4713548a5a7c89445d022554d6e215b49a1905cc0
azure-block-balanced-c16-r2,2026-08-16T03:12:40.952322+00:00,azure,southafricanorth,block,balanced,2,16,elbencho,64k,20,60,900,38.0,31.0,69.0,612.0,502.0,1114.0,28.704,,71.736,,51.1,results-sweep/raw/azure-block-balanced-c16-r2.elbencho.csv,aee04bcc6cb3a9eb8dc5cc8207855ad9aa9179e46c70b02850c85da91d952747
azure-block-balanced-c16-r1,2026-08-16T03:35:05.791252+00:00,azure,southafricanorth,block,balanced,1,16,elbencho,64k,20,60,900,38.0,33.0,71.0,612.0,535.0,1147.0,27.721,,65.536,,55.1,results-sweep/raw/azure-block-balanced-c16-r1.elbencho.csv,2ef3cf134650a8891871d93731f4677abb4195f56a285804f0f884497cd1bdd9
azure-block-balanced-c04-r1,2026-08-17T19:50:55.071754+00:00,azure,southafricanorth,block,balanced,1,4,elbencho,64k,20,60,1200,37.0,33.0,70.0,606.0,535.0,1141.0,7.438,,50.725,,76.5,results-sweep/raw/azure-block-balanced-c04-r1.elbencho.csv,66f93cfe8c206c6c686d040b56420f34424968f17dcc1e18e66263819bdf0fd4
azure-block-balanced-c64-r3,2026-08-17T20:04:14.808629+00:00,azure,southafricanorth,block,balanced,3,64,elbencho,64k,20,60,1200,,28.0,28.0,,450.0,450.0,137.769,,311.744,,32.8,results-sweep/raw/azure-block-balanced-c64-r3.elbencho.csv,6d3f73a89f2df2953c78cb4ab1d632595466a969a60dde2cd755bc7180c81895
azure-file-balanced-c01-r2,2026-08-17T20:10:49.088547+00:00,azure,southafricanorth,file,balanced,2,1,elbencho,64k,20,60,1200,15.0,12.0,27.0,252.0,200.0,452.0,4.723,,12.681,,1.4,results-sweep/raw/azure-file-balanced-c01-r2.elbencho.csv,6fa492e84da9f3a128552903dc81826bbf8b9e1c3ac745d1d686e4fa8ac317bf
azure-object-largeobj-c01-r2,2026-08-16T05:05:14.702055+00:00,azure,southafricanorth,object,largeobj,2,1,azure_blob_sdk,16m,40,60,900,126.0,,126.0,7.5,,7.5,132.663,159.477,180.254,,9.7,results-sweep/raw/azure-object-largeobj-c01-r2.elbencho.csv,4ad5db94ae38c6259d3a6a375c8fde98ec25317663d48a63e34d572045f8873f
azure-object-balanced-c01-r1,2026-08-16T05:24:21.609932+00:00,azure,southafricanorth,object,balanced,1,1,azure_blob_sdk,64k,20,60,900,,6.82,6.82,,104.0,104.0,9.451,12.215,17.218,,7.2,results-sweep/raw/azure-object-balanced-c01-r1.elbencho.csv,ab49af6c4f4274651e53b33fc0f8959b39e87c06b5abd28f2bb361a68c5ae71b
azure-file-balanced-c64-r3,2026-08-16T05:31:33.136557+00:00,azure,southafricanorth,file,balanced,3,64,elbencho,64k,20,60,900,240.0,215.0,455.0,3845.0,3451.0,7296.0,17.581,,25.362,,15.9,results-sweep/raw/azure-file-balanced-c64-r3.elbencho.csv,7a331aa9d46439bb11e107bd6a4387d53189d2a2302cad15fa23430ce1bc1734
azure-object-balanced-c16-r1,2026-08-16T05:50:34.038120+00:00,azure,southafricanorth,object,balanced,1,16,azure_blob_sdk,64k,20,60,900,,14.14,14.14,,215.8,215.8,21.741,35.439,110.458,,29.4,results-sweep/raw/azure-object-balanced-c16-r1.elbencho.csv,bae9541fbf5609b4d85b2e93dab027c68b00cd7322f0a3ba4b69f26b9c086f9a
azure-file-largeobj-c04-r1,2026-08-16T06:01:21.934633+00:00,azure,southafricanorth,file,largeobj,1,4,elbencho,16m,40,60,900,237.0,,237.0,14.0,,14.0,266.914,,440.872,,8.4,results-sweep/raw/azure-file-largeobj-c04-r1.elbencho.csv,c0add67e70a3f74ea289b54e994afc416a93d6bf9d1c1530902be2a7683cd8b9
azure-block-largeobj-c64-r3,2026-08-16T06:14:28.490913+00:00,azure,southafricanorth,block,largeobj,3,64,elbencho,16m,40,60,900,144.0,,144.0,9.0,,9.0,5351.636,,47453.133,,95.1,results-sweep/raw/azure-block-largeobj-c64-r3.elbencho.csv,e69fb75e237667a2771399e323ef1c7777fa4e091b697fa8ff74df93ba121504
azure-object-largeobj-c64-r2,2026-08-16T06:33:28.833309+00:00,azure,southafricanorth,object,largeobj,2,64,azure_blob_sdk,16m,40,60,900,198.05,,198.05,11.8,,11.8,4070.816,4821.453,5189.269,,74.8,results-sweep/raw/azure-object-largeobj-c64-r2.elbencho.csv,6353aaab144f71e4582e14ce4b05935cc6653e58940c9f5e64e63d2b64f244a3
azure-file-balanced-c04-r1,2026-08-16T06:54:25.988177+00:00,azure,southafricanorth,file,balanced,1,4,elbencho,64k,20,60,900,33.0,51.0,84.0,542.0,822.0,1364.0,6.114,,15.534,,4.0,results-sweep/raw/azure-file-balanced-c04-r1.elbencho.csv,3e8b05e410c7f2a0716bd52efdba6b63922e0950696f2f2e0ed439837e57a4d6
azure-file-balanced-c16-r3,2026-08-16T07:01:56.418421+00:00,azure,southafricanorth,file,balanced,3,16,elbencho,64k,20,60,900,181.0,212.0,393.0,2911.0,3399.0,6310.0,5.098,,13.777,,14.5,results-sweep/raw/azure-file-balanced-c16-r3.elbencho.csv,435f57a3a9984eeb82b5dfee7191a68eccd6b6da9bd2049eee0ef28ffb242cd3
azure-block-balanced-c01-r3,2026-08-17T20:15:14.956940+00:00,azure,southafricanorth,block,balanced,3,1,elbencho,64k,20,60,1200,25.0,29.0,54.0,406.0,472.0,878.0,2.191,,5.332,,22.3,results-sweep/raw/azure-block-balanced-c01-r3.elbencho.csv,7bf9103fd3e29e5e5c0241e488376ae40c27bc74790dd86bc6b113091f567bac
azure-object-largeobj-c04-r1,2026-08-16T07:44:21.643281+00:00,azure,southafricanorth,object,largeobj,1,4,azure_blob_sdk,16m,40,60,900,322.79,,322.79,19.2,,19.2,186.26,209.868,217.624,,56.5,results-sweep/raw/azure-object-largeobj-c04-r1.elbencho.csv,18c14a59dcef89d4a2b8b5f5f374a6c6ae968b3277d2061a0b6f51fe854d3b3a
azure-object-balanced-c64-r2,2026-08-16T08:03:25.080544+00:00,azure,southafricanorth,object,balanced,2,64,azure_blob_sdk,64k,20,60,900,,8.31,8.31,,126.9,126.9,92.096,335.714,426.501,,70.8,results-sweep/raw/azure-object-balanced-c64-r2.elbencho.csv,fb17b3d2b649618bf8c03ef9e2091ef90c2a043c7be95e9ec74c275a265872c4
azure-block-largeobj-c01-r1,2026-08-16T08:16:33.310474+00:00,azure,southafricanorth,block,largeobj,1,1,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,109.613,,185.364,,24.3,results-sweep/raw/azure-block-largeobj-c01-r1.elbencho.csv,2c81d1c504d580d84146e4f702d5818b6cf06ff102086a97fae2df2d36b6c963
azure-file-largeobj-c64-r3,2026-08-16T08:31:28.294914+00:00,azure,southafricanorth,file,largeobj,3,64,elbencho,16m,40,60,900,87.0,,87.0,5.0,,5.0,11039.635,,19951.585,,21.0,results-sweep/raw/azure-file-largeobj-c64-r3.elbencho.csv,1800ac360db718582d3c99c6dc1e38882f26250c3b993b7e83fcb59b20113422
azure-object-balanced-c64-r3,2026-08-16T08:50:32.713446+00:00,azure,southafricanorth,object,balanced,3,64,azure_blob_sdk,64k,20,60,900,,8.42,8.42,,128.4,128.4,93.039,340.285,433.206,,73.0,results-sweep/raw/azure-object-balanced-c64-r3.elbencho.csv,799bf9e5186c3f0c150e9cf08a314c4f4e2b812344a5b5377c473ffa098cf406
azure-block-largeobj-c16-r1,2026-08-16T09:03:54.999988+00:00,azure,southafricanorth,block,largeobj,1,16,elbencho,16m,40,60,900,145.0,,145.0,9.0,,9.0,1748.308,,2097.152,,96.7,results-sweep/raw/azure-block-largeobj-c16-r1.elbencho.csv,842dca9b85615f26b8d3472f64411fef7679a9784fde287ed13546b128aa2e79
azure-file-largeobj-c01-r1,2026-08-16T09:16:40.733477+00:00,azure,southafricanorth,file,largeobj,1,1,elbencho,16m,40,60,900,154.0,,154.0,9.0,,9.0,103.323,,185.364,,6.7,results-sweep/raw/azure-file-largeobj-c01-r1.elbencho.csv,57f6cee5bf74558d9fbaec13e9ced92a51cac22079a1a6d3cf8daee6343cc694
azure-block-balanced-c04-r2,2026-08-17T20:23:24.267349+00:00,azure,southafricanorth,block,balanced,2,4,elbencho,64k,20,60,1200,38.0,33.0,71.0,612.0,529.0,1141.0,7.42,,50.725,,74.0,results-sweep/raw/azure-block-balanced-c04-r2.elbencho.csv,3b72a6b7808588e595947023f6d42f39a5c603ad5de8dd2b27ff3d78b501eb88
