run_id,timestamp_utc,provider,region,paradigm,workload,rep,concurrency,tool,block_size,dataset_size_gb,warmup_s,duration_s,read_throughput_mbps,write_throughput_mbps,total_throughput_mbps,read_iops,write_iops,total_iops,lat_mean_ms,lat_p95_ms,lat_p99_ms,metadata_ops_per_s,cpu_util_pct,raw_artifact_path,raw_sha256
gcp-file-largeobj-c64-r1,2026-08-15T16:01:11.901126+00:00,gcp,africa-south1,file,largeobj,1,64,elbencho,16m,40,60,900,147.0,,147.0,9.0,,9.0,6834.541,,19951.585,,2.5,results-sweep/raw/gcp-file-largeobj-c64-r1.elbencho.csv,90639876fbc0fb39d13899293aa0f86ee408b54ce1dc6c687819b57cf3b9a306
gcp-block-largeobj-c01-r3,2026-08-15T16:09:17.932944+00:00,gcp,africa-south1,block,largeobj,3,1,elbencho,16m,40,60,900,240.0,,240.0,15.0,,15.0,66.654,,77.936,,23.6,results-sweep/raw/gcp-block-largeobj-c01-r3.elbencho.csv,3a102ec2940c19e5a147ce7bae148fce70c3e74eef23297d08c4506840f0928b
gcp-block-largeobj-c64-r1,2026-08-15T16:17:24.813977+00:00,gcp,africa-south1,block,largeobj,1,64,elbencho,16m,40,60,900,236.0,,236.0,14.0,,14.0,4226.597,,4987.896,,94.8,results-sweep/raw/gcp-block-largeobj-c64-r1.elbencho.csv,6c7d3af9e5eae118eb5951043ff0237e7ecff96b4d7c0348b82d8dc9c71a5230
gcp-file-balanced-c04-r3,2026-08-15T16:29:49.966907+00:00,gcp,africa-south1,file,balanced,3,4,elbencho,64k,20,60,900,620.0,111.0,731.0,9931.0,1778.0,11709.0,1.324,,2.41,,12.7,results-sweep/raw/gcp-file-balanced-c04-r3.elbencho.csv,1b78b3cefadfd196f7e47d15fa20f92cff893fc27990a853fa2c7978f2452eb1
gcp-block-largeobj-c16-r2,2026-08-15T16:40:10.630426+00:00,gcp,africa-south1,block,largeobj,2,16,elbencho,16m,40,60,900,239.0,,239.0,14.0,,14.0,1061.495,,1246.974,,94.3,results-sweep/raw/gcp-block-largeobj-c16-r2.elbencho.csv,2219078c736acf7a3079288faffcf8f9279b93c002e190dd0ed1575e69500f2f
gcp-block-largeobj-c04-r2,2026-08-15T16:48:18.303950+00:00,gcp,africa-south1,block,largeobj,2,4,elbencho,16m,40,60,900,240.0,,240.0,15.0,,15.0,266.452,,311.744,,52.5,results-sweep/raw/gcp-block-largeobj-c04-r2.elbencho.csv,37029468bc377ece40cb8ca663d83d2742bfedbe3a380d496ac4d9990732d331
gcp-file-largeobj-c16-r1,2026-08-15T17:08:07.752463+00:00,gcp,africa-south1,file,largeobj,1,16,elbencho,16m,40,60,900,214.0,,214.0,13.0,,13.0,1193.596,,4987.896,,5.1,results-sweep/raw/gcp-file-largeobj-c16-r1.elbencho.csv,4fa7036cf96eb3ee57ce0e54fc5027c982801ab6b1ae9b677ca7bea95e539f60
gcp-block-balanced-c04-r3,2026-08-15T17:15:54.018005+00:00,gcp,africa-south1,block,balanced,3,4,elbencho,64k,20,60,900,240.0,109.0,349.0,3843.0,1750.0,5593.0,1.659,,4.306,,56.0,results-sweep/raw/gcp-block-balanced-c04-r3.elbencho.csv,fad5a497bd51d70874ecc149051f89fb13940f7f190dfeacfbb1c0071babcb4c
gcp-file-balanced-c01-r3,2026-08-15T17:38:41.500945+00:00,gcp,africa-south1,file,balanced,3,1,elbencho,64k,20,60,900,182.0,29.0,211.0,2917.0,465.0,3382.0,1.242,,1.752,,4.7,results-sweep/raw/gcp-file-balanced-c01-r3.elbencho.csv,a5dc39d84551c9d022a7c17c8615c339818e35c36748dc9f4367eda41b7a9454
gcp-block-balanced-c01-r2,2026-08-15T17:48:18.707448+00:00,gcp,africa-south1,block,balanced,2,1,elbencho,64k,20,60,900,109.0,83.0,192.0,1754.0,1330.0,3084.0,0.658,,1.121,,23.9,results-sweep/raw/gcp-block-balanced-c01-r2.elbencho.csv,2577677d9d3a8ee6ca5d48e302b680aabb4979046f8717cb93d17dce16f5ebbb
gcp-file-balanced-c16-r1,2026-08-15T18:02:05.162087+00:00,gcp,africa-south1,file,balanced,1,16,elbencho,64k,20,60,900,636.0,80.0,716.0,10184.0,1285.0,11469.0,7.002,,19.777,,8.7,results-sweep/raw/gcp-file-balanced-c16-r1.elbencho.csv,4362db8157df4a125ec12b151db09f4d3ae414252a6570e179b53d544393f134
gcp-file-largeobj-c01-r2,2026-08-15T18:20:31.637492+00:00,gcp,africa-south1,file,largeobj,2,1,elbencho,16m,40,60,900,158.0,,158.0,9.0,,9.0,100.88,,185.364,,2.6,results-sweep/raw/gcp-file-largeobj-c01-r2.elbencho.csv,e3a4e2318a805ab4a35577ddf05d10e96c11f1fc73800a1ac78255c7cfbe545e
gcp-file-balanced-c64-r1,2026-08-15T18:32:42.017571+00:00,gcp,africa-south1,file,balanced,1,64,elbencho,64k,20,60,900,930.0,96.0,1026.0,14894.0,1540.0,16434.0,22.889,,48.71,,9.7,results-sweep/raw/gcp-file-balanced-c64-r1.elbencho.csv,b49408b3791ab87e7b7c53a4e3ba441fbdd34bdfd567b4055b6273673b42a2e9
gcp-file-largeobj-c04-r3,2026-08-15T18:52:36.351053+00:00,gcp,africa-south1,file,largeobj,3,4,elbencho,16m,40,60,900,139.0,,139.0,8.0,,8.0,459.79,,741.455,,2.5,results-sweep/raw/gcp-file-largeobj-c04-r3.elbencho.csv,e5f82479c69657b3a311c8d787424aeaeab4d642fa25a548ff2d6527533bc44a
gcp-block-largeobj-c04-r3,2026-08-15T19:08:37.918634+00:00,gcp,africa-south1,block,largeobj,3,4,elbencho,16m,40,60,900,240.0,,240.0,15.0,,15.0,266.49,,311.744,,47.4,results-sweep/raw/gcp-block-largeobj-c04-r3.elbencho.csv,41a2d9085713f8225c21450551829fcd514dcbd195f5e7abe4b5c34358ad5b01
gcp-file-largeobj-c16-r3,2026-08-15T19:26:00.927329+00:00,gcp,africa-south1,file,largeobj,3,16,elbencho,16m,40,60,900,205.0,,205.0,12.0,,12.0,1217.536,,4987.896,,3.8,results-sweep/raw/gcp-file-largeobj-c16-r3.elbencho.csv,3dfd45c88e89b795e66b83bde2ede3bfd5b3757d53139b5381b3de41b6c81417
gcp-file-largeobj-c01-r3,2026-08-15T19:44:28.833951+00:00,gcp,africa-south1,file,largeobj,3,1,elbencho,16m,40,60,900,158.0,,158.0,9.0,,9.0,101.203,,185.364,,2.4,results-sweep/raw/gcp-file-largeobj-c01-r3.elbencho.csv,e18181a026d85065ccc63ac24aeafac472ef87325a025a66a3fa094387875aea
gcp-block-balanced-c16-r3,2026-08-15T19:51:33.371348+00:00,gcp,africa-south1,block,balanced,3,16,elbencho,64k,20,60,900,240.0,122.0,362.0,3843.0,1961.0,5804.0,6.274,,12.178,,58.1,results-sweep/raw/gcp-block-balanced-c16-r3.elbencho.csv,0f3d59223368cb25eae2f54505bf0088b8d7c2423b33a7e4add51693ca47e95e
gcp-file-balanced-c16-r2,2026-08-15T20:04:50.148490+00:00,gcp,africa-south1,file,balanced,2,16,elbencho,64k,20,60,900,640.0,79.0,719.0,10240.0,1268.0,11508.0,7.077,,19.777,,8.9,results-sweep/raw/gcp-file-balanced-c16-r2.elbencho.csv,1e01340773f3be6ee97e2c81c49419fbcbbf72c7d41af0a7a71f1dacfcfd10ab
gcp-object-largeobj-c16-r1,2026-08-17T18:57:03.916239+00:00,gcp,africa-south1,object,largeobj,1,16,elbencho,16m,40,60,1200,734.0,,734.0,45.0,,45.0,344.993,,28477.946,,84.3,results-sweep/raw/gcp-object-largeobj-c16-r1.elbencho.csv,3bb09b10e2822bce5a48a4a46488f9d0ae4efd821e3d40931a5c40ff697e52ee
gcp-object-balanced-c64-r1,2026-08-18T23:47:56.065958+00:00,gcp,africa-south1,object,balanced,1,64,elbencho,64k,20,60,2400,129.0,89.0,218.0,2074.0,1438.0,3512.0,39.958,,110.704,,41.1,results-sweep/raw/gcp-object-balanced-c64-r1.elbencho.csv,a26cc83b225d3a44382ccf2b5254fda3e23890dabeba4b487eaf8714bbd68cbd
gcp-object-balanced-c16-r3,2026-08-19T01:07:40.048984+00:00,gcp,africa-south1,object,balanced,3,16,elbencho,64k,20,60,2400,30.0,26.0,56.0,486.0,419.0,905.0,36.673,,60.322,,10.7,results-sweep/raw/gcp-object-balanced-c16-r3.elbencho.csv,9ff37ea0d53140aeec0e8a0769eb838543e6a8d93553760b90b3a14fdb529fe6
gcp-object-balanced-c01-r2,2026-08-18T00:47:03.070672+00:00,gcp,africa-south1,object,balanced,2,1,elbencho,64k,20,60,1200,1.0,1.0,2.0,28.0,27.0,55.0,36.105,,71.736,,0.8,results-sweep/raw/gcp-object-balanced-c01-r2.elbencho.csv,7ce37497a4c28b90e78356f68394ad416084383928547197e620388b5d37e0bb
gcp-object-balanced-c04-r3,2026-08-18T01:24:08.510066+00:00,gcp,africa-south1,object,balanced,3,4,elbencho,64k,20,60,1200,8.0,7.0,15.0,139.0,114.0,253.0,31.893,,60.322,,3.3,results-sweep/raw/gcp-object-balanced-c04-r3.elbencho.csv,b9f939708fa1cf0372f92e766088e8a32775c0d8e4f8a4509267d5f9abba68ba
gcp-object-largeobj-c16-r3,2026-08-18T01:27:12.241649+00:00,gcp,africa-south1,object,largeobj,3,16,elbencho,16m,40,60,1200,751.0,,751.0,46.0,,46.0,331.965,,28436.237,,83.6,results-sweep/raw/gcp-object-largeobj-c16-r3.elbencho.csv,47d000c71d52fb3129460172e884e76b6776b8c399bf2fcd8c5adee4a76261d3
gcp-object-largeobj-c64-r1,2026-08-18T01:32:36.026484+00:00,gcp,africa-south1,object,largeobj,1,64,elbencho,16m,40,60,1200,752.0,,752.0,46.0,,46.0,1348.616,,57313.347,,91.9,results-sweep/raw/gcp-object-largeobj-c64-r1.elbencho.csv,6b8c38c6938ff4c00d5bebf896ab8e66cfd96cc21875205b12eb92fba625e0b7
gcp-object-largeobj-c04-r3,2026-08-18T01:34:08.642459+00:00,gcp,africa-south1,object,largeobj,3,4,elbencho,16m,40,60,1200,561.0,,561.0,35.0,,35.0,118.614,,10237.936,,43.7,results-sweep/raw/gcp-object-largeobj-c04-r3.elbencho.csv,5f5a9341c5a06c7ab116e1d3affde5d871118237001f24e81d9dd53b0c1cf09b
gcp-object-largeobj-c04-r2,2026-08-18T01:35:40.353879+00:00,gcp,africa-south1,object,largeobj,2,4,elbencho,16m,40,60,1200,571.0,,571.0,35.0,,35.0,113.728,,10053.728,,44.9,results-sweep/raw/gcp-object-largeobj-c04-r2.elbencho.csv,61526037beb75f0ea23df174dbac34949368596f2dbc8792bfff6b5d516ea963
gcp-object-largeobj-c16-r2,2026-08-18T01:38:43.349900+00:00,gcp,africa-south1,object,largeobj,2,16,elbencho,16m,40,60,1200,758.0,,758.0,47.0,,47.0,330.78,,28436.237,,84.2,results-sweep/raw/gcp-object-largeobj-c16-r2.elbencho.csv,709da80c24d142382eff676f0eee32a6ff4cdb557764bf209912dc7188e8fa68
gcp-object-balanced-c04-r1,2026-08-18T02:17:34.002635+00:00,gcp,africa-south1,object,balanced,1,4,elbencho,64k,20,60,1200,7.0,7.0,14.0,112.0,116.0,228.0,34.88,,55.938,,3.3,results-sweep/raw/gcp-object-balanced-c04-r1.elbencho.csv,d3e16297991dc1baca5143437dd4d199a5cbfccdd9815f9e20328777c875863a
gcp-object-largeobj-c64-r3,2026-08-18T02:22:53.333282+00:00,gcp,africa-south1,object,largeobj,3,64,elbencho,16m,40,60,1200,751.0,,751.0,46.0,,46.0,1338.943,,57313.347,,92.1,results-sweep/raw/gcp-object-largeobj-c64-r3.elbencho.csv,e385348b42ce6825d3d202b146450d275ecc119911c016db96c4e1a447c6586e
gcp-object-balanced-c04-r2,2026-08-18T03:02:03.646345+00:00,gcp,africa-south1,object,balanced,2,4,elbencho,64k,20,60,1200,7.0,7.0,14.0,112.0,115.0,227.0,35.157,,55.938,,2.9,results-sweep/raw/gcp-object-balanced-c04-r2.elbencho.csv,bf5780039776f455561bea35df4c2d2e054fdbc9a83d13ccf43f2479686dc469
gcp-object-largeobj-c01-r1,2026-08-18T03:03:16.252920+00:00,gcp,africa-south1,object,largeobj,1,1,elbencho,16m,40,60,1200,210.0,,210.0,13.0,,13.0,90.987,,5043.005,,8.3,results-sweep/raw/gcp-object-largeobj-c01-r1.elbencho.csv,ce17ddb7b21fa7e3a495191f98ccff9355c3053ef912041f6121510ebe9540a0
gcp-object-balanced-c16-r2,2026-08-19T02:25:27.322879+00:00,gcp,africa-south1,object,balanced,2,16,elbencho,64k,20,60,2400,30.0,26.0,56.0,494.0,423.0,917.0,36.47,,60.322,,11.4,results-sweep/raw/gcp-object-balanced-c16-r2.elbencho.csv,f49af1d5f97a3431377f64f9367df60824892c223572778b8e6a75823bd6fc0f
gcp-object-largeobj-c01-r3,2026-08-18T04:25:33.374262+00:00,gcp,africa-south1,object,largeobj,3,1,elbencho,16m,40,60,1200,200.0,,200.0,12.0,,12.0,94.818,,5986.751,,9.1,results-sweep/raw/gcp-object-largeobj-c01-r3.elbencho.csv,c431178c2c4e1a48dd05ef8b4cd971ecbfa755ab3029521d1a1f61559b83bf5e
gcp-block-balanced-c64-r2,2026-08-16T14:50:28.987041+00:00,gcp,africa-south1,block,balanced,2,64,elbencho,64k,20,60,900,240.0,105.0,345.0,3843.0,1682.0,5525.0,27.744,,56.083,,55.5,results-sweep/raw/gcp-block-balanced-c64-r2.elbencho.csv,f7d1bbeffcbb18f4eb7b17dc082a7d60683ffe844c4db46b8b6e5aa5e8d1504d
gcp-object-balanced-c01-r3,2026-08-18T04:50:04.258049+00:00,gcp,africa-south1,object,balanced,3,1,elbencho,64k,20,60,1200,1.0,1.0,2.0,26.0,27.0,53.0,36.836,,60.322,,0.8,results-sweep/raw/gcp-object-balanced-c01-r3.elbencho.csv,537b052d379464955fa745046470d1e17c717ea580c288d9e4f39eef64dda31d
gcp-block-balanced-c64-r1,2026-08-16T14:58:04.927298+00:00,gcp,africa-south1,block,balanced,1,64,elbencho,64k,20,60,900,240.0,108.0,348.0,3843.0,1730.0,5573.0,27.634,,56.083,,54.7,results-sweep/raw/gcp-block-balanced-c64-r1.elbencho.csv,7df4341d37529bd9f6842a1df7d1e80a99cddc788be3eb7c2ff2856b8cb44075
gcp-file-balanced-c01-r1,2026-08-16T15:21:59.934538+00:00,gcp,africa-south1,file,balanced,1,1,elbencho,64k,20,60,900,179.0,26.0,205.0,2865.0,425.0,3290.0,1.347,,1.752,,4.8,results-sweep/raw/gcp-file-balanced-c01-r1.elbencho.csv,8468e7224b807e40e1cde2be34ea6fe1c2a959901d2b941064a460f2715bbeb8
gcp-block-balanced-c16-r2,2026-08-16T15:29:07.326269+00:00,gcp,africa-south1,block,balanced,2,16,elbencho,64k,20,60,900,240.0,107.0,347.0,3843.0,1719.0,5562.0,6.851,,14.021,,54.9,results-sweep/raw/gcp-block-balanced-c16-r2.elbencho.csv,6e71c44d927a610da72bafed4c5191578ce4555fcba9f2c7fc35269c5136c783
gcp-block-balanced-c16-r1,2026-08-16T15:36:11.969076+00:00,gcp,africa-south1,block,balanced,1,16,elbencho,64k,20,60,900,240.0,110.0,350.0,3843.0,1760.0,5603.0,6.739,,14.021,,55.1,results-sweep/raw/gcp-block-balanced-c16-r1.elbencho.csv,753f032ebdb1c91f8cf896f842de14e95a4a4f0518e67a5caed0fdbc85f1cabb
gcp-block-balanced-c04-r1,2026-08-16T15:43:13.276119+00:00,gcp,africa-south1,block,balanced,1,4,elbencho,64k,20,60,900,240.0,107.0,347.0,3843.0,1722.0,5565.0,1.677,,4.306,,55.8,results-sweep/raw/gcp-block-balanced-c04-r1.elbencho.csv,167803e159cec4204bbcf9032c7cc588543cb9f592e8002546cdc13bd0bbe8d5
gcp-block-balanced-c64-r3,2026-08-16T15:50:14.297133+00:00,gcp,africa-south1,block,balanced,3,64,elbencho,64k,20,60,900,240.0,109.0,349.0,3843.0,1755.0,5598.0,27.023,,56.083,,55.4,results-sweep/raw/gcp-block-balanced-c64-r3.elbencho.csv,3595efd1ff8b606bc255b0c638f7794779318791f211bca039bec3eaf3a4f6df
gcp-file-balanced-c01-r2,2026-08-16T16:12:08.070076+00:00,gcp,africa-south1,file,balanced,2,1,elbencho,64k,20,60,900,183.0,29.0,212.0,2941.0,471.0,3412.0,1.227,,1.752,,5.0,results-sweep/raw/gcp-file-balanced-c01-r2.elbencho.csv,eeea4b2f6317559a7f1a574b331bc726c35026b229204ac59ed1ef57bd646312
gcp-object-largeobj-c01-r2,2026-08-18T04:51:16.691401+00:00,gcp,africa-south1,object,largeobj,2,1,elbencho,16m,40,60,1200,199.0,,199.0,12.0,,12.0,93.975,,6152.078,,7.6,results-sweep/raw/gcp-object-largeobj-c01-r2.elbencho.csv,18a2e46cfd2450e040b3b4a6f42810d17144c3d530bc0633f4d87d68dc4175fa
gcp-object-balanced-c01-r1,2026-08-18T05:16:29.039609+00:00,gcp,africa-south1,object,balanced,1,1,elbencho,64k,20,60,1200,1.0,1.0,2.0,26.0,26.0,52.0,38.142,,71.736,,0.7,results-sweep/raw/gcp-object-balanced-c01-r1.elbencho.csv,f2b60d34e26c256d14ab3a9c009651af118cbdd3ce2125704b0368ca5d811b05
gcp-file-balanced-c64-r3,2026-08-16T16:25:40.701700+00:00,gcp,africa-south1,file,balanced,3,64,elbencho,64k,20,60,900,961.0,96.0,1057.0,15377.0,1540.0,16917.0,22.822,,48.71,,10.0,results-sweep/raw/gcp-file-balanced-c64-r3.elbencho.csv,698c7e0767351533563fe6254d545d31723f755de76ba8d93d8f7c35dea7bde8
gcp-object-balanced-c16-r1,2026-08-18T06:36:35.907789+00:00,gcp,africa-south1,object,balanced,1,16,elbencho,64k,20,60,1200,31.0,25.0,56.0,502.0,410.0,912.0,35.428,,60.322,,12.1,results-sweep/raw/gcp-object-balanced-c16-r1.elbencho.csv,8cafb3bec25176ee7c81d43188818828c8bf8c059b79d48365c16ef8b53eca24
gcp-file-largeobj-c04-r1,2026-08-16T16:45:11.151719+00:00,gcp,africa-south1,file,largeobj,1,4,elbencho,16m,40,60,900,138.0,,138.0,8.0,,8.0,461.604,,741.455,,2.6,results-sweep/raw/gcp-file-largeobj-c04-r1.elbencho.csv,526ac3e4cf6d32b9f92c3e1cf6cae4f0ae0c149834ef60fae0eb47afb9cb18e4
gcp-block-largeobj-c64-r3,2026-08-16T16:53:33.851892+00:00,gcp,africa-south1,block,largeobj,3,64,elbencho,16m,40,60,900,237.0,,237.0,14.0,,14.0,4226.557,,5931.642,,94.8,results-sweep/raw/gcp-block-largeobj-c64-r3.elbencho.csv,a10c44ed2e861a32ed3564fa7c5f5cc138774721085c435706e867b3c1bf2657
gcp-object-largeobj-c64-r2,2026-08-18T06:42:13.400043+00:00,gcp,africa-south1,object,largeobj,2,64,elbencho,16m,40,60,1200,711.0,,711.0,44.0,,44.0,1418.338,,67990.608,,91.9,results-sweep/raw/gcp-object-largeobj-c64-r2.elbencho.csv,01876bf4fcf866c5657d8c4fb6ae8066dc0dd4c36eedad4257acc953b59ef229
gcp-file-balanced-c04-r1,2026-08-16T17:06:49.693523+00:00,gcp,africa-south1,file,balanced,1,4,elbencho,64k,20,60,900,621.0,103.0,724.0,9949.0,1654.0,11603.0,1.407,,2.866,,12.6,results-sweep/raw/gcp-file-balanced-c04-r1.elbencho.csv,e2403315f9f87fa76ac0297184a3b9c6f5fe64f4422b4e1714c2a7602f5b81ad
gcp-file-balanced-c16-r3,2026-08-16T17:20:13.015389+00:00,gcp,africa-south1,file,balanced,3,16,elbencho,64k,20,60,900,661.0,82.0,743.0,10590.0,1323.0,11913.0,6.792,,19.777,,9.7,results-sweep/raw/gcp-file-balanced-c16-r3.elbencho.csv,d216a8e454bb79d3b11286925dd8970cd555109d6adeaa8ce3515ae34bad65c1
gcp-block-balanced-c01-r3,2026-08-16T17:30:16.665064+00:00,gcp,africa-south1,block,balanced,3,1,elbencho,64k,20,60,900,103.0,78.0,181.0,1657.0,1257.0,2914.0,0.697,,1.121,,24.0,results-sweep/raw/gcp-block-balanced-c01-r3.elbencho.csv,7e732d823c5a1162d91ac95bce412d28e22f0785b598339479860f3c6efcc949
gcp-object-largeobj-c04-r1,2026-08-18T06:43:51.660187+00:00,gcp,africa-south1,object,largeobj,1,4,elbencho,16m,40,60,1200,500.0,,500.0,31.0,,31.0,127.537,,11973.501,,43.9,results-sweep/raw/gcp-object-largeobj-c04-r1.elbencho.csv,65cd2b8db318f31416bfa04698e908825ebc4bdbf733334ae9d04db51dbd926c
gcp-object-balanced-c64-r2,2026-08-19T06:29:09.000004+00:00,gcp,africa-south1,object,balanced,2,64,elbencho,64k,20,60,2400,127.0,91.0,218.0,2036.0,1460.0,3496.0,39.806,,110.704,,40.2,results-sweep/raw/gcp-object-balanced-c64-r2.elbencho.csv,9d9eb11a66ece81a7b45244ef03e22964164c92e1f6bf9d0b66c30347d6d3005
gcp-block-largeobj-c01-r1,2026-08-16T17:39:14.905309+00:00,gcp,africa-south1,block,largeobj,1,1,elbencho,16m,40,60,900,239.0,,239.0,14.0,,14.0,66.677,,77.936,,24.9,results-sweep/raw/gcp-block-largeobj-c01-r1.elbencho.csv,708d7d5097b1d13b9a946ed3229d1ac44fc1a195ca142b963bcc8d71d1538e7b
gcp-file-largeobj-c64-r3,2026-08-16T17:57:59.437014+00:00,gcp,africa-south1,file,largeobj,3,64,elbencho,16m,40,60,900,169.0,,169.0,10.0,,10.0,4461.596,,19951.585,,4.2,results-sweep/raw/gcp-file-largeobj-c64-r3.elbencho.csv,0a153c3eab3480f20122800a35f5a459559fd79e5203bbc004fe43bebd9764db
gcp-object-balanced-c64-r3,2026-08-19T10:35:03.908088+00:00,gcp,africa-south1,object,balanced,3,64,elbencho,64k,20,60,2400,129.0,90.0,219.0,2068.0,1450.0,3518.0,39.736,,110.704,,46.8,results-sweep/raw/gcp-object-balanced-c64-r3.elbencho.csv,8f0100eafcb006b81475457162edc7644ed2e85fd7706a00f90d8e3c0db337e0
gcp-block-largeobj-c16-r1,2026-08-16T18:06:31.392866+00:00,gcp,africa-south1,block,largeobj,1,16,elbencho,16m,40,60,900,239.0,,239.0,14.0,,14.0,1061.505,,1246.974,,94.7,results-sweep/raw/gcp-block-largeobj-c16-r1.elbencho.csv,0ef1f2975f0110325dd88cb3b6911ef0c66eb8371db019589296fb8c0b730687
gcp-file-largeobj-c01-r1,2026-08-16T18:24:54.009733+00:00,gcp,africa-south1,file,largeobj,1,1,elbencho,16m,40,60,900,157.0,,157.0,9.0,,9.0,101.307,,185.364,,4.1,results-sweep/raw/gcp-file-largeobj-c01-r1.elbencho.csv,c131935479ab484df5b94ffbe73ee3e94aad319aba0c4344521dbb4bc336d00d
gcp-block-balanced-c04-r2,2026-08-16T18:31:57.769004+00:00,gcp,africa-south1,block,balanced,2,4,elbencho,64k,20,60,900,240.0,107.0,347.0,3842.0,1716.0,5558.0,1.682,,4.306,,56.0,results-sweep/raw/gcp-block-balanced-c04-r2.elbencho.csv,1cf56a79d1af0333042e062d12805416b10ebbfeb19d43052e02a2ce6ae89ade
