run_id,timestamp_utc,provider,region,paradigm,workload,rep,concurrency,tool,block_size,dataset_size_gb,warmup_s,duration_s,read_throughput_mbps,write_throughput_mbps,total_throughput_mbps,read_iops,write_iops,total_iops,lat_mean_ms,lat_p95_ms,lat_p99_ms,metadata_ops_per_s,cpu_util_pct,raw_artifact_path,raw_sha256
alibaba-file-balanced-c64-r1,2026-08-15T18:34:52.828443+00:00,alibaba,me-central-1,file,balanced,1,64,elbencho,64k,20,60,900,153.0,152.0,305.0,2448.0,2445.0,4893.0,25.558,,150.556,,6.3,results-sweep/raw/alibaba-file-balanced-c64-r1.elbencho.csv,18402fd4f159afd2e1bae14fb9eb0d4fa9fff89f18521b3bfc05eacc982af209
alibaba-file-largeobj-c04-r3,2026-08-15T18:47:39.244746+00:00,alibaba,me-central-1,file,largeobj,3,4,elbencho,16m,40,60,900,155.0,,155.0,9.0,,9.0,374.705,,4194.304,,5.3,results-sweep/raw/alibaba-file-largeobj-c04-r3.elbencho.csv,f61ee1e9016fab2c3d775623d474f09c8a9bbc0455ac6d3e44ac9560addf6dc5
alibaba-block-largeobj-c04-r3,2026-08-15T19:08:43.844032+00:00,alibaba,me-central-1,block,largeobj,3,4,elbencho,16m,40,60,900,170.0,,170.0,10.0,,10.0,376.201,,440.872,,73.7,results-sweep/raw/alibaba-block-largeobj-c04-r3.elbencho.csv,c58e579c73d90e76a5c84ce40410fae9b91ad2779c942cd86f14763c19cddfe8
alibaba-file-largeobj-c16-r3,2026-08-15T19:19:57.839390+00:00,alibaba,me-central-1,file,largeobj,3,16,elbencho,16m,40,60,900,154.0,,154.0,9.0,,9.0,1563.764,,14107.901,,5.3,results-sweep/raw/alibaba-file-largeobj-c16-r3.elbencho.csv,3c805f19da5fd81ac199dc02be10094e8f90b5f1dbe114a7df1c713a3e505b8b
alibaba-file-largeobj-c01-r3,2026-08-15T19:32:12.554498+00:00,alibaba,me-central-1,file,largeobj,3,1,elbencho,16m,40,60,900,152.0,,152.0,9.0,,9.0,105.201,,262.144,,5.3,results-sweep/raw/alibaba-file-largeobj-c01-r3.elbencho.csv,b48f2cd8c0e82cc4d2fddc8d657dac290e1682a3fccc6a229f982580f72ff5ef
alibaba-block-balanced-c16-r3,2026-08-15T19:39:00.984105+00:00,alibaba,me-central-1,block,balanced,3,16,elbencho,64k,20,60,900,170.0,170.0,340.0,2720.0,2720.0,5440.0,5.869,,10.664,,83.6,results-sweep/raw/alibaba-block-balanced-c16-r3.elbencho.csv,4c2f7fe8db4afaf91a078ac5541b1fc4ccd9e6524e04580a3b64e3b04482118c
alibaba-file-balanced-c16-r2,2026-08-15T19:46:08.617740+00:00,alibaba,me-central-1,file,balanced,2,16,elbencho,64k,20,60,900,153.0,152.0,305.0,2449.0,2445.0,4894.0,6.519,,24.576,,6.5,results-sweep/raw/alibaba-file-balanced-c16-r2.elbencho.csv,72d504b652f6ce2e0b76c6ea1a7c9d9afa56e7ca43b8a55fa7f8ff383458e735
alibaba-block-balanced-c64-r2,2026-08-20T05:17:23.133622+00:00,alibaba,me-central-1,block,balanced,2,64,elbencho,64k,20,60,2400,169.0,169.0,338.0,2719.0,2719.0,5438.0,23.479,,35.868,,69.0,results-sweep/raw/alibaba-block-balanced-c64-r2.elbencho.csv,f4edf8550348e7c077fd4601453760fda4ef1ce55dfffef11dd98e955677ea2e
alibaba-object-largeobj-c16-r1,2026-08-19T22:04:30.339776+00:00,alibaba,me-central-1,object,largeobj,1,16,elbencho,16m,40,60,2400,644.0,,644.0,40.0,,40.0,388.561,,40344.041,,44.3,results-sweep/raw/alibaba-object-largeobj-c16-r1.elbencho.csv,72d5d09711d16a9ccba554f8450811205451bb160da41e91d28c24376ca25f5f
alibaba-object-balanced-c64-r1,2026-08-19T22:21:49.882795+00:00,alibaba,me-central-1,object,balanced,1,64,elbencho,64k,20,60,2400,369.0,295.0,664.0,5918.0,4730.0,10648.0,12.139,,30.161,,92.0,results-sweep/raw/alibaba-object-balanced-c64-r1.elbencho.csv,ce099620bedf0f0e53a214967c034ff88b0439a8caf948c7323d825000505b5e
alibaba-object-balanced-c16-r3,2026-08-19T22:36:14.841745+00:00,alibaba,me-central-1,object,balanced,3,16,elbencho,64k,20,60,2400,127.0,73.0,200.0,2045.0,1179.0,3224.0,52.018,,25.362,,20.6,results-sweep/raw/alibaba-object-balanced-c16-r3.elbencho.csv,dbbdf626ecf2df9f6277d01c4ccda0b5f82032c69482790d2095d661f9430f81
alibaba-object-balanced-c01-r2,2026-08-19T22:49:02.356753+00:00,alibaba,me-central-1,object,balanced,2,1,elbencho,64k,20,60,2400,7.0,4.0,11.0,123.0,75.0,198.0,10.708,,23.519,,1.3,results-sweep/raw/alibaba-object-balanced-c01-r2.elbencho.csv,89fb4b283ec5aade5325498dd697881862ed384ef32afedbd743be9b85ea6cb2
alibaba-object-balanced-c04-r3,2026-08-19T23:03:16.285918+00:00,alibaba,me-central-1,object,balanced,3,4,elbencho,64k,20,60,2400,32.0,18.0,50.0,518.0,298.0,816.0,15.563,,21.327,,5.0,results-sweep/raw/alibaba-object-balanced-c04-r3.elbencho.csv,2399e4741d4019b52896edf169e3102c7fbeb2aac4176cd1c445b0ba5e24e85f
alibaba-object-largeobj-c16-r3,2026-08-19T23:12:20.072320+00:00,alibaba,me-central-1,object,largeobj,3,16,elbencho,16m,40,60,2400,620.0,,620.0,38.0,,38.0,399.356,,40427.457,,41.6,results-sweep/raw/alibaba-object-largeobj-c16-r3.elbencho.csv,204a7cf94eadffaa5eef4f7fc8b037ee8ccbf173fc92f044c86762a64e3bccff
alibaba-object-largeobj-c64-r1,2026-08-19T23:23:46.757196+00:00,alibaba,me-central-1,object,largeobj,1,64,elbencho,16m,40,60,2400,642.0,,642.0,39.0,,39.0,1573.518,,68355.838,,54.7,results-sweep/raw/alibaba-object-largeobj-c64-r1.elbencho.csv,b9578686396f546f85d6437f3ec385cc9e6935dd8406ae073001f343ed614582
alibaba-object-largeobj-c04-r3,2026-08-19T23:30:49.278771+00:00,alibaba,me-central-1,object,largeobj,3,4,elbencho,16m,40,60,2400,457.0,,457.0,28.0,,28.0,1831.882,,14238.973,,21.4,results-sweep/raw/alibaba-object-largeobj-c04-r3.elbencho.csv,38d80fdf43f4a827ae627a1b6b59f60c31d52494a8fe645fa9fe8bbd37f7191a
alibaba-object-largeobj-c04-r2,2026-08-19T23:37:46.270082+00:00,alibaba,me-central-1,object,largeobj,2,4,elbencho,16m,40,60,2400,509.0,,509.0,31.0,,31.0,1819.642,,11973.501,,22.8,results-sweep/raw/alibaba-object-largeobj-c04-r2.elbencho.csv,b392684fc433acdef5af93c4ce4e17981d530ebb56730c12a3bfcd70b5f7509f
alibaba-object-largeobj-c16-r2,2026-08-19T23:46:46.656676+00:00,alibaba,me-central-1,object,largeobj,2,16,elbencho,16m,40,60,2400,627.0,,627.0,39.0,,39.0,398.275,,40427.457,,42.9,results-sweep/raw/alibaba-object-largeobj-c16-r2.elbencho.csv,da6de572bcdb1472e9ca797017a2907f2ffec16e3072da645d359f85424ab90c
alibaba-object-balanced-c04-r1,2026-08-20T00:06:25.561809+00:00,alibaba,me-central-1,object,balanced,1,4,elbencho,64k,20,60,2400,30.0,19.0,49.0,495.0,312.0,807.0,15.531,,23.17,,4.9,results-sweep/raw/alibaba-object-balanced-c04-r1.elbencho.csv,917fb802c78a6eb3b61399a15ff625f81003940f1e5a898f7167a530cfc54ed1
alibaba-object-largeobj-c64-r3,2026-08-20T00:17:53.343900+00:00,alibaba,me-central-1,object,largeobj,3,64,elbencho,16m,40,60,2400,638.0,,638.0,39.0,,39.0,1575.439,,68591.774,,57.4,results-sweep/raw/alibaba-object-largeobj-c64-r3.elbencho.csv,3359cfe44c0975ad0eb41f7651364ce306fdcdacf6b88497d17e4377dc852486
alibaba-object-balanced-c04-r2,2026-08-20T00:32:33.761559+00:00,alibaba,me-central-1,object,balanced,2,4,elbencho,64k,20,60,2400,30.0,18.0,48.0,493.0,290.0,783.0,15.789,,25.362,,4.7,results-sweep/raw/alibaba-object-balanced-c04-r2.elbencho.csv,eb317668e259bff65731c48c66a9e23359044b4a1ba5d87625ff321a397f9b83
alibaba-object-largeobj-c01-r1,2026-08-20T00:39:10.620455+00:00,alibaba,me-central-1,object,largeobj,1,1,elbencho,16m,40,60,2400,130.0,,130.0,8.0,,8.0,560.264,,8481.29,,5.2,results-sweep/raw/alibaba-object-largeobj-c01-r1.elbencho.csv,f632c6c879c7af8250d0d07d641f1cf8ff25816f8f8e595873b5f7d92c84ec8c
alibaba-object-balanced-c16-r2,2026-08-20T00:53:40.421527+00:00,alibaba,me-central-1,object,balanced,2,16,elbencho,64k,20,60,2400,126.0,72.0,198.0,2020.0,1157.0,3177.0,45.207,,25.362,,20.4,results-sweep/raw/alibaba-object-balanced-c16-r2.elbencho.csv,941e82752aa7577c6126aa55502f178773cce4345c679280c8c8e0a939fb995b
alibaba-object-largeobj-c01-r3,2026-08-20T01:00:19.780027+00:00,alibaba,me-central-1,object,largeobj,3,1,elbencho,16m,40,60,2400,108.0,,108.0,6.0,,6.0,563.764,,10086.011,,4.5,results-sweep/raw/alibaba-object-largeobj-c01-r3.elbencho.csv,9512c4c4ca7ef83635756b8a2cc0b8f120c090ec1ecf5ea25b1f1786355e3289
alibaba-object-balanced-c01-r3,2026-08-20T01:18:33.615525+00:00,alibaba,me-central-1,object,balanced,3,1,elbencho,64k,20,60,2400,7.0,4.0,11.0,117.0,73.0,190.0,10.777,,26.458,,1.2,results-sweep/raw/alibaba-object-balanced-c01-r3.elbencho.csv,00d38c562504612b8ef82f9057242bd4876ea04c321429d5f420fcbc06351ed8
alibaba-block-balanced-c64-r1,2026-08-20T05:35:47.569337+00:00,alibaba,me-central-1,block,balanced,1,64,elbencho,64k,20,60,2400,170.0,169.0,339.0,2720.0,2719.0,5439.0,23.479,,35.868,,69.0,results-sweep/raw/alibaba-block-balanced-c64-r1.elbencho.csv,267de7a4ed21a954da6e46ab0536351a842a0f208d096f41bdc9b32812c4a3ac
alibaba-file-balanced-c01-r1,2026-08-20T05:39:35.935533+00:00,alibaba,me-central-1,file,balanced,1,1,elbencho,64k,20,60,2400,31.0,20.0,51.0,496.0,332.0,828.0,2.514,,3.265,,1.0,results-sweep/raw/alibaba-file-balanced-c01-r1.elbencho.csv,faf6af34f8cb0b30c7811678dff7dc6ed179115785435134ed041319a863c817
alibaba-block-balanced-c16-r2,2026-08-20T05:45:56.690262+00:00,alibaba,me-central-1,block,balanced,2,16,elbencho,64k,20,60,2400,170.0,170.0,340.0,2720.0,2720.0,5440.0,5.867,,11.585,,83.3,results-sweep/raw/alibaba-block-balanced-c16-r2.elbencho.csv,56f2ce5298986f1d3567006f03b9767c2db390d0044b83bf33aafb631de85665
alibaba-block-balanced-c16-r1,2026-08-20T05:52:16.466971+00:00,alibaba,me-central-1,block,balanced,1,16,elbencho,64k,20,60,2400,169.0,170.0,339.0,2719.0,2720.0,5439.0,5.865,,10.664,,83.7,results-sweep/raw/alibaba-block-balanced-c16-r1.elbencho.csv,e6fe3ea6ea05e76f21c1465792c80ce9a96318d04ce6e345998479f49d8235e0
alibaba-block-balanced-c04-r1,2026-08-20T05:55:14.318373+00:00,alibaba,me-central-1,block,balanced,1,4,elbencho,64k,20,60,2400,170.0,170.0,340.0,2720.0,2729.0,5449.0,1.563,,8.967,,70.7,results-sweep/raw/alibaba-block-balanced-c04-r1.elbencho.csv,97067ba95b54c66f421359330cd4931f21dcbbd798610b8a94e45a49577fbaae
alibaba-block-balanced-c64-r3,2026-08-20T06:13:38.429463+00:00,alibaba,me-central-1,block,balanced,3,64,elbencho,64k,20,60,2400,170.0,169.0,339.0,2720.0,2719.0,5439.0,23.482,,35.868,,69.0,results-sweep/raw/alibaba-block-balanced-c64-r3.elbencho.csv,e15c43349d502c2ebf2d36df5f9e2f98e3c8756fad3aaa9b85d62942ef7e9f01
alibaba-file-balanced-c01-r2,2026-08-20T06:18:02.618703+00:00,alibaba,me-central-1,file,balanced,2,1,elbencho,64k,20,60,2400,34.0,22.0,56.0,559.0,356.0,915.0,2.308,,3.072,,1.2,results-sweep/raw/alibaba-file-balanced-c01-r2.elbencho.csv,facc21788ea7a3b978696246b5bb498e9e53193fae7f4bd425ef90977da8fef1
alibaba-object-largeobj-c01-r2,2026-08-20T02:01:26.260265+00:00,alibaba,me-central-1,object,largeobj,2,1,elbencho,16m,40,60,2400,226.0,,226.0,14.0,,14.0,539.926,,5034.237,,6.3,results-sweep/raw/alibaba-object-largeobj-c01-r2.elbencho.csv,e1ce9303755c4c9f4989714439ac2916da725ffab0959101e55bddfbd876203a
alibaba-object-balanced-c01-r1,2026-08-20T02:15:07.197977+00:00,alibaba,me-central-1,object,balanced,1,1,elbencho,64k,20,60,2400,5.0,4.0,9.0,82.0,79.0,161.0,11.269,,33.261,,1.2,results-sweep/raw/alibaba-object-balanced-c01-r1.elbencho.csv,320c9a685933f21278154329a1efedc6253e0e9b009659d63c174cb4002b8c4c
alibaba-file-balanced-c64-r3,2026-08-20T06:37:29.305715+00:00,alibaba,me-central-1,file,balanced,3,64,elbencho,64k,20,60,2400,162.0,161.0,323.0,2592.0,2589.0,5181.0,24.462,,150.556,,7.0,results-sweep/raw/alibaba-file-balanced-c64-r3.elbencho.csv,961a290144e6e40d2f701d06c934b9ad6531aab00f7f19b25b98ecff0fbf0b69
alibaba-object-balanced-c16-r1,2026-08-20T02:35:07.655207+00:00,alibaba,me-central-1,object,balanced,1,16,elbencho,64k,20,60,2400,122.0,73.0,195.0,1964.0,1179.0,3143.0,45.239,,27.554,,20.1,results-sweep/raw/alibaba-object-balanced-c16-r1.elbencho.csv,823f8c478c43ba35535b0d136f0f94d92383a88ea08e1a94ea36759e7dc17ab8
alibaba-file-largeobj-c04-r1,2026-08-20T06:42:04.432080+00:00,alibaba,me-central-1,file,largeobj,1,4,elbencho,16m,40,60,2400,150.0,,150.0,9.0,,9.0,385.396,,4194.304,,4.9,results-sweep/raw/alibaba-file-largeobj-c04-r1.elbencho.csv,c1ee087a8f71f38af05ee5603c7773cdd385c783fddcb9e44dc1880d2bfcb5d2
alibaba-block-largeobj-c64-r3,2026-08-20T07:00:41.721038+00:00,alibaba,me-central-1,block,largeobj,3,64,elbencho,16m,40,60,2400,168.0,,168.0,10.0,,10.0,5868.09,,11863.283,,98.0,results-sweep/raw/alibaba-block-largeobj-c64-r3.elbencho.csv,5dd9d5065be7f2c191fa2d929655a5d3fb39eeb1aa40b6154b93acd8c2b0bd09
alibaba-object-largeobj-c64-r2,2026-08-20T02:57:04.018093+00:00,alibaba,me-central-1,object,largeobj,2,64,elbencho,16m,40,60,2400,639.0,,639.0,39.0,,39.0,1576.753,,68591.774,,55.8,results-sweep/raw/alibaba-object-largeobj-c64-r2.elbencho.csv,142b0c7e30bb9bc8da84d0cc4467962fc54745dcba3dc480eb619d16855c83d8
alibaba-file-balanced-c04-r1,2026-08-20T07:05:31.625753+00:00,alibaba,me-central-1,file,balanced,1,4,elbencho,64k,20,60,2400,126.0,89.0,215.0,2030.0,1432.0,3462.0,2.52,,3.884,,4.1,results-sweep/raw/alibaba-file-balanced-c04-r1.elbencho.csv,875ef2f5d3d4704e60dba79cd94d4427774a1fce6fc0bda924c0faa6b7426d7d
alibaba-file-balanced-c16-r3,2026-08-20T07:12:44.324405+00:00,alibaba,me-central-1,file,balanced,3,16,elbencho,64k,20,60,2400,153.0,152.0,305.0,2450.0,2445.0,4895.0,6.516,,24.576,,6.6,results-sweep/raw/alibaba-file-balanced-c16-r3.elbencho.csv,5d9395fbadebad47837bf715a2acf3a3b1a47a52ca67676771d2cf47dff4b046
alibaba-block-balanced-c01-r3,2026-08-20T07:14:13.154324+00:00,alibaba,me-central-1,block,balanced,3,1,elbencho,64k,20,60,2400,156.0,173.0,329.0,2502.0,2768.0,5270.0,0.501,,2.866,,14.2,results-sweep/raw/alibaba-block-balanced-c01-r3.elbencho.csv,760e05860a2477ee9df58093917aece07275d8165fcea2df5a3a3bdf03887ec6
alibaba-object-largeobj-c04-r1,2026-08-20T03:20:30.132382+00:00,alibaba,me-central-1,object,largeobj,1,4,elbencho,16m,40,60,2400,510.0,,510.0,31.0,,31.0,1763.614,,12083.719,,23.6,results-sweep/raw/alibaba-object-largeobj-c04-r1.elbencho.csv,d582afbc1da103c84a2e58eac49fce1a7d27e8e127d6eec47da14a98cd824084
alibaba-object-balanced-c64-r2,2026-08-20T03:36:20.060865+00:00,alibaba,me-central-1,object,balanced,2,64,elbencho,64k,20,60,2400,368.0,272.0,640.0,5889.0,4366.0,10255.0,12.736,,30.161,,85.9,results-sweep/raw/alibaba-object-balanced-c64-r2.elbencho.csv,e5d858113898f4d92af16ecec7687383a08086978e091b4743869518deebe21c
alibaba-block-largeobj-c01-r1,2026-08-20T07:15:45.127887+00:00,alibaba,me-central-1,block,largeobj,1,1,elbencho,16m,40,60,2400,169.0,,169.0,10.0,,10.0,94.075,,110.218,,15.0,results-sweep/raw/alibaba-block-largeobj-c01-r1.elbencho.csv,cc4aa140099f987d0e16510e4fe04265e5c9113b9fe6592b212a909161d8faae
alibaba-file-largeobj-c64-r3,2026-08-20T07:35:20.544356+00:00,alibaba,me-central-1,file,largeobj,3,64,elbencho,16m,40,60,2400,158.0,,158.0,9.0,,9.0,5900.014,,28215.802,,5.7,results-sweep/raw/alibaba-file-largeobj-c64-r3.elbencho.csv,dd3fe18144cc567ac4f5e72a4ae2cfa1b1826d78b19796d16db3369a52941922
alibaba-object-balanced-c64-r3,2026-08-20T04:02:47.225055+00:00,alibaba,me-central-1,object,balanced,3,64,elbencho,64k,20,60,2400,368.0,277.0,645.0,5895.0,4443.0,10338.0,12.597,,30.161,,87.1,results-sweep/raw/alibaba-object-balanced-c64-r3.elbencho.csv,c785d7fb13ca8807202f9677bac0f3391e65e0e5822aa558cb115061726113a3
alibaba-block-largeobj-c16-r1,2026-08-20T07:45:44.636432+00:00,alibaba,me-central-1,block,largeobj,1,16,elbencho,16m,40,60,2400,169.0,,169.0,10.0,,10.0,1501.47,,1763.488,,95.9,results-sweep/raw/alibaba-block-largeobj-c16-r1.elbencho.csv,6fe9d8839d3e60e3e332ff5cb8784bf986e69f66e26d6c81f32466b44b980858
alibaba-file-largeobj-c01-r1,2026-08-20T07:47:43.740058+00:00,alibaba,me-central-1,file,largeobj,1,1,elbencho,16m,40,60,2400,150.0,,150.0,9.0,,9.0,105.668,,155.872,,3.2,results-sweep/raw/alibaba-file-largeobj-c01-r1.elbencho.csv,18582e62f014f2f6c481058cc605eb8383efd7c5275fea5178652f210ff7ebb8
alibaba-block-balanced-c04-r2,2026-08-20T07:50:45.655661+00:00,alibaba,me-central-1,block,balanced,2,4,elbencho,64k,20,60,2400,170.0,170.0,340.0,2720.0,2723.0,5443.0,1.563,,8.967,,74.5,results-sweep/raw/alibaba-block-balanced-c04-r2.elbencho.csv,85c1538390b56f13a149a39a6a0f3c8f35e03d14c49f18ae771c57a7ee02aacb
