Linux 5.15.0-173-generic (csb-bench-host-huawei) 	08/17/2026 	_x86_64_	(4 CPU)

06:18:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:19:23 AM  all   27.35    0.00    7.69    0.00    0.00   21.65    0.00    0.00    0.00   43.30
06:19:24 AM  all   29.14    0.00    8.29    0.00    0.00   27.43    0.00    0.00    0.00   35.14
06:19:25 AM  all   30.90    0.00    9.55    0.00    0.00   23.31    0.00    0.00    0.00   36.24
06:19:26 AM  all   30.21    0.00    6.95    0.00    0.00   28.07    0.00    0.00    0.00   34.76
06:19:27 AM  all   30.87    0.00    6.83    0.00    0.00   19.40    0.00    0.00    0.00   42.90
06:19:28 AM  all   28.46    0.00    7.05    0.00    0.00   31.17    0.00    0.00    0.00   33.33
06:19:29 AM  all   30.25    0.00    9.81    0.00    0.00   26.70    0.00    0.00    0.00   33.24
06:19:30 AM  all   29.64    0.00    6.93    0.00    0.00   25.21    0.00    0.00    0.00   38.23
06:19:31 AM  all   27.61    0.00    8.45    0.00    0.00   23.38    0.00    0.00    0.00   40.56
06:19:32 AM  all   26.37    0.00    7.31    0.00    0.00   23.50    0.00    0.00    0.00   42.82
06:19:33 AM  all   26.14    0.00    4.83    0.00    0.00   10.23    0.00    0.00    0.00   58.81
06:19:34 AM  all   18.44    0.00    6.34    0.00    0.00    8.07    0.00    0.00    0.00   67.15
06:19:35 AM  all    8.20    0.00    1.85    0.00    0.00    1.85    0.00    0.00    0.00   88.10
06:19:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:19:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:19:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:19:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:19:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:19:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:19:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:19:43 AM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
06:19:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
