Linux 5.15.0-173-generic (csb-bench-host-huawei) 	08/04/2026 	_x86_64_	(4 CPU)

08:26:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:27:03 AM  all    0.00    0.00    1.51   97.99    0.00    0.50    0.00    0.00    0.00    0.00
08:27:04 AM  all    0.00    0.00    1.75   98.00    0.00    0.25    0.00    0.00    0.00    0.00
08:27:05 AM  all    0.00    0.00    0.76   99.24    0.00    0.00    0.00    0.00    0.00    0.00
08:27:06 AM  all    0.25    0.00    1.26   98.24    0.00    0.25    0.00    0.00    0.00    0.00
08:27:07 AM  all    0.00    0.00    1.01   98.49    0.00    0.50    0.00    0.00    0.00    0.00
08:27:08 AM  all    0.25    0.00    1.75   97.99    0.00    0.00    0.00    0.00    0.00    0.00
08:27:09 AM  all    0.00    0.00    0.76   98.98    0.00    0.25    0.00    0.00    0.00    0.00
08:27:10 AM  all    0.25    0.00    1.51   98.24    0.00    0.00    0.00    0.00    0.00    0.00
08:27:11 AM  all    0.00    0.00    1.26   98.48    0.00    0.25    0.00    0.00    0.00    0.00
08:27:12 AM  all    0.25    0.00    1.76   97.99    0.00    0.00    0.00    0.00    0.00    0.00
08:27:13 AM  all    0.00    0.00    1.52   98.23    0.00    0.25    0.00    0.00    0.00    0.00
08:27:14 AM  all    0.25    0.00    1.01   98.74    0.00    0.00    0.00    0.00    0.00    0.00
08:27:15 AM  all    0.25    0.00    1.51   97.99    0.00    0.25    0.00    0.00    0.00    0.00
08:27:16 AM  all    0.00    0.00    1.51   98.24    0.00    0.25    0.00    0.00    0.00    0.00
08:27:17 AM  all    0.00    0.00    0.76   99.24    0.00    0.00    0.00    0.00    0.00    0.00
08:27:18 AM  all    0.00    0.00    1.51   98.24    0.00    0.25    0.00    0.00    0.00    0.00
08:27:19 AM  all    0.25    0.00    1.75   97.75    0.00    0.25    0.00    0.00    0.00    0.00
08:27:20 AM  all    0.25    0.00    2.00   97.51    0.00    0.25    0.00    0.00    0.00    0.00
08:27:21 AM  all    0.00    0.00    1.01   98.73    0.00    0.25    0.00    0.00    0.00    0.00
08:27:22 AM  all    0.25    0.00    1.01   98.73    0.00    0.00    0.00    0.00    0.00    0.00
08:27:23 AM  all    0.25    0.00    1.26   98.48    0.00    0.00    0.00    0.00    0.00    0.00
08:27:24 AM  all    0.00    0.00    0.76   99.24    0.00    0.00    0.00    0.00    0.00    0.00
08:27:25 AM  all    0.25    0.00    1.50   97.99    0.00    0.25    0.00    0.00    0.00    0.00
08:27:26 AM  all    0.00    0.00    1.51   98.24    0.00    0.25    0.00    0.00    0.00    0.00
08:27:27 AM  all    1.26    0.00    1.51   96.98    0.00    0.25    0.00    0.00    0.00    0.00
08:27:28 AM  all    0.25    0.00    1.00   98.50    0.00    0.25    0.00    0.00    0.00    0.00
08:27:29 AM  all    0.00    0.00    1.52   98.48    0.00    0.00    0.00    0.00    0.00    0.00
08:27:30 AM  all    0.00    0.00    1.50   98.25    0.00    0.25    0.00    0.00    0.00    0.00
08:27:31 AM  all    0.00    0.00    2.73   96.77    0.00    0.50    0.00    0.00    0.00    0.00
08:27:32 AM  all    0.25    0.00    1.01   98.73    0.00    0.00    0.00    0.00    0.00    0.00
08:27:33 AM  all    0.00    0.00    2.00   97.50    0.00    0.50    0.00    0.00    0.00    0.00
08:27:34 AM  all    0.25    0.00    0.76   98.98    0.00    0.00    0.00    0.00    0.00    0.00
08:27:35 AM  all    0.00    0.00    2.01   97.99    0.00    0.00    0.00    0.00    0.00    0.00
08:27:36 AM  all    0.00    0.00    0.76   99.24    0.00    0.00    0.00    0.00    0.00    0.00
08:27:37 AM  all    0.00    0.00    1.26   98.48    0.00    0.25    0.00    0.00    0.00    0.00
08:27:38 AM  all    0.00    0.00    0.76   99.24    0.00    0.00    0.00    0.00    0.00    0.00
08:27:39 AM  all    0.25    0.00    1.01   98.24    0.00    0.50    0.00    0.00    0.00    0.00
08:27:40 AM  all    0.25    0.00    1.50   98.25    0.00    0.00    0.00    0.00    0.00    0.00
08:27:41 AM  all    0.00    0.00    1.52   98.48    0.00    0.00    0.00    0.00    0.00    0.00
08:27:42 AM  all    0.00    0.00    1.01   98.48    0.00    0.51    0.00    0.00    0.00    0.00
08:27:43 AM  all    0.00    0.00    1.26   98.48    0.00    0.25    0.00    0.00    0.00    0.00
08:27:44 AM  all    0.74    0.00    2.23   62.87    0.00    0.25    0.00    0.00    0.00   33.91
08:27:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:27:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
