Linux 5.15.0-173-generic (csb-bench-host-huawei) 	08/04/2026 	_x86_64_	(4 CPU)

10:11:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:11:41 AM  all    0.00    0.00    1.26   98.49    0.00    0.25    0.00    0.00    0.00    0.00
10:11:42 AM  all    0.25    0.00    1.01   98.49    0.00    0.25    0.00    0.00    0.00    0.00
10:11:43 AM  all    0.00    0.00    1.51   98.49    0.00    0.00    0.00    0.00    0.00    0.00
10:11:44 AM  all    0.50    0.00    1.50   97.99    0.00    0.00    0.00    0.00    0.00    0.00
10:11:45 AM  all    0.00    0.00    0.25   99.49    0.00    0.25    0.00    0.00    0.00    0.00
10:11:46 AM  all    0.00    0.00    1.76   98.24    0.00    0.00    0.00    0.00    0.00    0.00
10:11:47 AM  all    0.25    0.00    1.51   97.99    0.00    0.25    0.00    0.00    0.00    0.00
10:11:48 AM  all    0.25    0.00    2.00   97.51    0.00    0.25    0.00    0.00    0.00    0.00
10:11:49 AM  all    0.00    0.00    1.76   97.99    0.00    0.25    0.00    0.00    0.00    0.00
10:11:50 AM  all    0.25    0.00    0.76   98.98    0.00    0.00    0.00    0.00    0.00    0.00
10:11:51 AM  all    0.25    0.00    0.76   98.98    0.00    0.00    0.00    0.00    0.00    0.00
10:11:52 AM  all    0.00    0.00    1.27   98.73    0.00    0.00    0.00    0.00    0.00    0.00
10:11:53 AM  all    0.00    0.00    1.01   98.74    0.00    0.25    0.00    0.00    0.00    0.00
10:11:54 AM  all    0.25    0.00    1.26   98.24    0.00    0.25    0.00    0.00    0.00    0.00
10:11:55 AM  all    0.75    0.00    1.26   97.99    0.00    0.00    0.00    0.00    0.00    0.00
10:11:56 AM  all    0.00    0.00    1.52   98.48    0.00    0.00    0.00    0.00    0.00    0.00
10:11:57 AM  all    0.00    0.00    1.25   98.50    0.00    0.25    0.00    0.00    0.00    0.00
10:11:58 AM  all    0.00    0.00    1.76   97.99    0.00    0.25    0.00    0.00    0.00    0.00
10:11:59 AM  all    0.00    0.00    1.51   98.24    0.00    0.25    0.00    0.00    0.00    0.00
10:12:00 AM  all    0.25    0.00    1.78   97.71    0.00    0.25    0.00    0.00    0.00    0.00
10:12:01 AM  all    0.50    0.00    1.01   98.24    0.00    0.25    0.00    0.00    0.00    0.00
10:12:02 AM  all    0.25    0.00    0.50   78.75    0.00    0.00    0.00    0.00    0.00   20.50
10:12:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:12:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:12:05 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
10:12:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:12:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:12:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:12:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:12:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:12:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
