Linux 6.8.0-1061-aws (ip-10-42-1-92) 	08/02/26 	_x86_64_	(4 CPU)

23:54:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:54:43     all    0.25    0.00    7.11    0.00    0.00    3.30    0.00    0.00    0.00   89.34
23:54:44     all    0.00    0.00    6.46    0.00    0.00    2.84    0.00    0.00    0.00   90.70
23:54:45     all    0.00    0.00    6.96    0.00    0.00    2.58    0.00    0.00    0.00   90.46
23:54:46     all    0.51    0.00    8.12    0.00    0.00    3.05    0.00    0.00    0.00   88.32
23:54:47     all    0.26    0.00    7.40    0.00    0.00    2.81    0.00    0.00    0.00   89.54
23:54:48     all    0.00    0.00    6.72    0.00    0.00    2.33    0.00    0.00    0.00   90.96
23:54:49     all    0.26    0.00    7.18    0.00    0.00    2.82    0.00    0.00    0.00   89.74
23:54:50     all    0.00    0.00    7.22    0.00    0.00    2.58    0.00    0.00    0.00   90.21
23:54:51     all    0.26    0.00    6.89    0.00    0.00    3.57    0.00    0.00    0.00   89.29
23:54:52     all    0.26    0.00    7.16    0.00    0.00    2.81    0.00    0.00    0.00   89.77
23:54:53     all    0.00    0.00    7.65    0.00    0.00    3.32    0.00    0.00    0.00   89.03
23:54:54     all    0.25    0.00    7.61    0.00    0.00    3.05    0.00    0.00    0.00   89.09
23:54:55     all    0.00    0.00    6.70    0.00    0.00    2.84    0.00    0.00    0.00   90.46
23:54:56     all    0.26    0.00    6.44    0.00    0.00    2.84    0.00    0.00    0.00   90.46
23:54:57     all    0.26    0.00    7.16    0.26    0.00    2.56    0.00    0.00    0.00   89.77
23:54:58     all    0.25    0.00    7.12    0.00    0.00    3.56    0.00    0.00    0.00   89.06
23:54:59     all    0.00    0.00    7.42    0.00    0.00    2.81    0.00    0.00    0.00   89.77
23:55:00     all    0.00    0.00    7.56    0.00    0.00    3.78    0.00    0.00    0.00   88.66
23:55:01     all    0.26    0.00    6.96    0.00    0.00    2.58    0.00    0.00    0.00   90.21
23:55:02     all    0.51    0.00    6.67    0.26    0.00    3.08    0.00    0.00    0.00   89.49
23:55:03     all    0.00    0.00    7.59    0.00    0.00    3.04    0.00    0.00    0.00   89.37
23:55:04     all    0.00    0.00    6.91    0.00    0.00    3.32    0.00    0.00    0.00   89.77
23:55:05     all    0.26    0.00    7.18    0.00    0.00    3.08    0.00    0.00    0.00   89.49
23:55:06     all    0.25    0.00    6.87    0.00    0.00    3.05    0.00    0.00    0.00   89.82
23:55:07     all    0.00    0.00    6.39    0.00    0.00    3.07    0.00    0.00    0.00   90.54
23:55:08     all    0.25    0.00    0.75    0.00    0.00    0.50    0.00    0.00    0.00   98.49
23:55:09     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:55:10     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:55:11     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:55:12     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:55:13     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:55:14     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:55:15     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:55:16     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
23:55:17     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
