Linux 6.8.0-1061-aws (ip-10-42-1-92) 	08/02/26 	_x86_64_	(4 CPU)

19:03:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:03:41     all    3.25    0.00   35.50   57.25    0.00    0.00    0.00    0.00    0.00    4.00
19:03:42     all    1.99    0.00   16.17   79.35    0.00    0.00    0.00    0.00    0.00    2.49
19:03:43     all    1.77    0.00   16.16   81.31    0.00    0.00    0.00    0.00    0.00    0.76
19:03:44     all    1.75    0.00   17.04   69.92    0.00    0.00    0.00    0.00    0.00   11.28
19:03:45     all    0.75    0.00    8.54   89.20    0.00    0.00    0.00    0.00    0.00    1.51
19:03:46     all    1.50    0.00   14.46   82.54    0.00    0.00    0.00    0.00    0.00    1.50
19:03:47     all    1.75    0.00   15.54   81.20    0.00    0.00    0.00    0.00    0.00    1.50
19:03:48     all    1.24    0.00   17.41   79.85    0.00    0.00    0.00    0.00    0.00    1.49
19:03:49     all    0.75    0.00    7.04   77.89    0.00    0.00    0.00    0.00    0.00   14.32
19:03:50     all    1.51    0.00   17.59   77.89    0.00    0.00    0.00    0.00    0.00    3.02
19:03:51     all    1.76    0.00   17.84   80.15    0.00    0.00    0.00    0.00    0.00    0.25
19:03:52     all    0.50    0.00    8.31   89.42    0.00    0.00    0.00    0.00    0.00    1.76
19:03:53     all    1.26    0.00   17.13   78.59    0.00    0.00    0.00    0.00    0.00    3.02
19:03:54     all    0.76    0.00    8.56   90.68    0.00    0.00    0.00    0.00    0.00    0.00
19:03:55     all    1.27    0.00   17.51   79.70    0.00    0.00    0.00    0.00    0.00    1.52
19:03:56     all    1.00    0.00    9.02   88.47    0.00    0.00    0.00    0.00    0.00    1.50
19:03:57     all    2.00    0.00   16.71   79.55    0.00    0.00    0.00    0.00    0.00    1.75
19:03:58     all    0.76    0.00    9.09   89.39    0.00    0.00    0.00    0.00    0.00    0.76
19:03:59     all    1.76    0.00   17.59   78.39    0.00    0.00    0.00    0.00    0.00    2.26
19:04:00     all    1.25    0.00    9.25   89.00    0.00    0.25    0.00    0.00    0.00    0.25
19:04:01     all    2.02    0.00   18.39   76.83    0.00    0.00    0.00    0.00    0.00    2.77
19:04:02     all    0.50    0.00    9.07   88.92    0.00    0.00    0.00    0.00    0.00    1.51
19:04:03     all    1.76    0.00   17.13   78.09    0.00    0.00    0.00    0.00    0.00    3.02
19:04:04     all    1.00    0.00    8.27   78.95    0.00    0.25    0.00    0.00    0.00   11.53
19:04:05     all    2.26    0.00   18.09   76.13    0.00    0.00    0.00    0.00    0.00    3.52
19:04:06     all    0.50    0.00    8.00   91.50    0.00    0.00    0.00    0.00    0.00    0.00
19:04:07     all    1.52    0.00   15.95   78.99    0.00    0.00    0.00    0.00    0.00    3.54
19:04:08     all    1.00    0.00    7.25   80.25    0.00    0.00    0.00    0.00    0.00   11.50
19:04:09     all    1.01    0.00   12.09   85.39    0.00    0.00    0.00    0.00    0.00    1.51
19:04:10     all    0.76    0.00   10.58   85.64    0.00    0.00    0.00    0.00    0.00    3.02
19:04:11     all    1.52    0.00   15.48   69.04    0.00    0.00    0.00    0.00    0.00   13.96
19:04:12     all    2.76    0.00   47.62   40.85    0.00    1.25    0.00    0.00    0.00    7.52
19:04:13     all    0.25    0.00   23.62    0.00    0.00    2.76    0.00    0.00    0.00   73.37
19:04:14     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:04:15     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:04:16     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:04:17     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:04:18     all    0.00    0.00    0.50    1.00    0.00    0.00    0.00    0.00    0.00   98.50
19:04:19     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:04:20     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:04:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:04:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
