Linux 6.8.0-1061-aws (ip-10-42-1-92) 	08/02/26 	_x86_64_	(4 CPU)

22:07:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:08:33     all   78.30    0.00    8.23    0.00    0.00   13.47    0.00    0.00    0.00    0.00
22:08:34     all   77.56    0.00    8.48    0.00    0.00   13.97    0.00    0.00    0.00    0.00
22:08:35     all   77.06    0.00    8.48    0.00    0.00   14.21    0.00    0.00    0.00    0.25
22:08:36     all   79.90    0.00    7.04    0.00    0.00   13.07    0.00    0.00    0.00    0.00
22:08:37     all   76.87    0.00    8.21    0.00    0.00   14.68    0.00    0.00    0.00    0.25
22:08:38     all   78.84    0.00    7.56    0.00    0.00   13.60    0.00    0.00    0.00    0.00
22:08:39     all   71.11    0.00    8.04    0.00    0.00   14.32    0.00    0.00    0.00    6.53
22:08:40     all   35.19    0.00    5.82    0.00    0.00    7.59    0.00    0.00    0.00   51.39
22:08:41     all   24.04    0.00    4.60    0.00    0.00    5.12    0.00    0.00    0.00   66.24
22:08:42     all   19.23    0.00    4.10    0.00    0.00    4.62    0.00    0.00    0.00   72.05
22:08:43     all    5.12    0.00    1.28    0.00    0.00    0.26    0.00    0.00    0.00   93.35
22:08:44     all    2.27    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   97.48
22:08:45     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:08:46     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:08:47     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:08:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:08:49     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:08:50     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:08:51     all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
22:08:52     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:08:53     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
