Linux 6.8.0-1061-aws (ip-10-42-1-92) 	08/02/26 	_x86_64_	(4 CPU)

15:02:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:03:07     all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
15:03:08     all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
15:03:09     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:10     all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
15:03:11     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:12     all    2.74    0.00   45.77   51.49    0.00    0.00    0.00    0.00    0.00    0.00
15:03:13     all    5.99    0.00   94.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:14     all    5.72    0.00   94.28    0.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:15     all   18.20    0.00   80.30    0.00    0.00    0.00    0.00    0.00    0.00    1.50
15:03:16     all   37.50    0.00   62.25    0.00    0.00    0.00    0.00    0.00    0.00    0.25
15:03:17     all    4.76    0.00   45.36   37.09    0.00    0.00    0.00    0.00    0.00   12.78
15:03:18     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:19     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:20     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:21     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:22     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:23     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:24     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:25     all    2.00    0.00   24.50   73.25    0.00    0.00    0.00    0.00    0.00    0.25
15:03:26     all    7.98    0.00   88.53    0.00    0.00    0.00    0.00    0.00    0.00    3.49
15:03:27     all    6.82    0.00   72.73    3.54    0.00    0.00    0.00    0.00    0.00   16.92
15:03:28     all    0.00    0.00    0.25   74.94    0.00    0.00    0.00    0.00    0.00   24.81
15:03:29     all    0.00    0.00    0.00   75.13    0.00    0.00    0.00    0.00    0.00   24.87
15:03:30     all    3.01    0.00   30.33   49.62    0.00    0.00    0.00    0.00    0.00   17.04
15:03:31     all    7.73    0.00   88.53    0.00    0.00    0.00    0.00    0.00    0.00    3.74
15:03:32     all    6.52    0.00   72.93    6.27    0.00    0.00    0.00    0.00    0.00   14.29
15:03:33     all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
15:03:34     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:35     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:36     all    1.25    0.00   10.28   88.47    0.00    0.00    0.00    0.00    0.00    0.00
15:03:37     all    6.98    0.00   71.57   13.47    0.00    0.00    0.00    0.00    0.00    7.98
15:03:38     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:39     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:40     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:41     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:42     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:43     all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
15:03:44     all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
15:03:45     all    3.75    0.00   35.75   60.00    0.00    0.00    0.00    0.00    0.00    0.50
15:03:46     all    8.48    0.00   87.78    0.00    0.00    0.00    0.00    0.00    0.00    3.74
15:03:47     all    4.50    0.00   82.00    0.00    0.00    4.75    0.00    0.00    0.00    8.75
15:03:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:03:49     all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
15:03:50     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:03:51     all    0.00    0.00    1.75    1.25    0.00    0.00    0.00    0.00    0.00   96.99
15:03:52     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:03:53     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:03:54     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:03:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:03:56     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
