run_id,timestamp_utc,provider,region,paradigm,workload,rep,concurrency,tool,block_size,dataset_size_gb,warmup_s,duration_s,read_throughput_mbps,write_throughput_mbps,total_throughput_mbps,read_iops,write_iops,total_iops,lat_mean_ms,lat_p95_ms,lat_p99_ms,metadata_ops_per_s,cpu_util_pct,raw_artifact_path,raw_sha256,capacity_cost_usd_per_basis,egress_cost_usd_per_basis,total_cost_usd_per_basis,cost_basis_gb
alibaba-file-balanced-c16-r2,2026-08-04T01:30:37.364772+00:00,alibaba,me-central-1,file,balanced,2,16,elbencho,64k,20,60,900,153.0,152.0,305.0,2449.0,2445.0,4894.0,6.518,,24.576,,6.6,results/raw/alibaba-file-balanced-c16-r2.elbencho.csv,4daf3a82cba394825832c11ca1a7c341b96b0352ff80c931ca72ad81b9807579,10.8,,10.8,100.0
alibaba-object-read-c16-r1,2026-08-04T19:53:08.072771+00:00,alibaba,me-central-1,object,read,1,16,elbencho,64k,20,60,900,137.0,,137.0,2195.0,,2195.0,7.3,,19.484,,27.0,results/raw/alibaba-object-read-c16-r1.elbencho.csv,235d6488353089e920d6b2341ddd90fa534935d1aa3b481ff00e8ff7eaf25119,2.04,,2.04,100.0
alibaba-object-metadata-c16-r3,2026-08-04T20:19:53.842504+00:00,alibaba,me-central-1,object,metadata,3,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.04,,2.04,100.0
alibaba-block-read-c16-r1,2026-08-04T01:38:23.298757+00:00,alibaba,me-central-1,block,read,1,16,elbencho,64k,20,60,900,170.0,,170.0,2720.0,,2720.0,5.869,,9.742,,89.5,results/raw/alibaba-block-read-c16-r1.elbencho.csv,cd5b9b5fa8585e15d511429bb2a7c280c361fb30db1c9cf532dd0d10c38fecc1,27.9035,,27.9035,100.0
alibaba-file-write-c16-r2,2026-08-04T01:43:17.458332+00:00,alibaba,me-central-1,file,write,2,16,elbencho,64k,20,60,900,,152.0,152.0,,2445.0,2445.0,6.537,,16.384,,5.7,results/raw/alibaba-file-write-c16-r2.elbencho.csv,a8ebe0d4411b78c79f7aa89721685c6d65fdb50b8b76a1b1805d9c3543af4f20,10.8,,10.8,100.0
alibaba-file-read-c16-r2,2026-08-04T01:50:33.170135+00:00,alibaba,me-central-1,file,read,2,16,elbencho,64k,20,60,900,153.0,,153.0,2448.0,,2448.0,6.501,,32.768,,7.0,results/raw/alibaba-file-read-c16-r2.elbencho.csv,3f5b1c295c76b511adb10a52360d69077dd6d34630bf80239ee65b232df31ccb,10.8,,10.8,100.0
alibaba-object-largeobj-c16-r2,2026-08-04T20:28:51.746950+00:00,alibaba,me-central-1,object,largeobj,2,16,elbencho,16m,40,60,900,644.0,,644.0,40.0,,40.0,386.514,,40344.041,,44.6,results/raw/alibaba-object-largeobj-c16-r2.elbencho.csv,b5a976f7267175e030a78f0c136611e2145f605b3963be8c04740239f1b4f912,2.04,,2.04,100.0
alibaba-object-balanced-c16-r2,2026-08-04T20:43:30.300756+00:00,alibaba,me-central-1,object,balanced,2,16,elbencho,64k,20,60,900,113.0,75.0,188.0,1821.0,1208.0,3029.0,11.025,,27.969,,18.9,results/raw/alibaba-object-balanced-c16-r2.elbencho.csv,fe9bc459a2271abd5e200c3ef5ef1f9ae15557beb980dc4f7aacf642d16e0b8e,2.04,,2.04,100.0
alibaba-object-write-c16-r3,2026-08-04T20:55:05.496518+00:00,alibaba,me-central-1,object,write,3,16,elbencho,64k,20,60,900,,76.0,76.0,,1216.0,1216.0,13.123,,19.484,,15.9,results/raw/alibaba-object-write-c16-r3.elbencho.csv,eb89f5ffada34672abc2d342ea6ea83225522efd98f3c442f66b2fbe7c8aa885,2.04,,2.04,100.0
alibaba-object-largeobj-c16-r1,2026-08-04T21:04:01.107714+00:00,alibaba,me-central-1,object,largeobj,1,16,elbencho,16m,40,60,900,622.0,,622.0,38.0,,38.0,386.686,,40344.041,,45.8,results/raw/alibaba-object-largeobj-c16-r1.elbencho.csv,a11e36e5afa14b57f4f5cea1f1f5b15c68fbc21c4f86a2532ffbbf9f93be958d,2.04,,2.04,100.0
alibaba-block-read-c16-r3,2026-08-04T01:59:15.959670+00:00,alibaba,me-central-1,block,read,3,16,elbencho,64k,20,60,900,170.0,,170.0,2720.0,,2720.0,5.868,,9.742,,85.0,results/raw/alibaba-block-read-c16-r3.elbencho.csv,d18a46427a8b14016c6587617b6513904da2685a6b28cd37dd9ba6ad2d1633f5,27.9035,,27.9035,100.0
alibaba-file-largeobj-c16-r1,2026-08-04T02:10:34.528127+00:00,alibaba,me-central-1,file,largeobj,1,16,elbencho,16m,40,60,900,154.0,,154.0,9.0,,9.0,1536.059,,14107.901,,5.7,results/raw/alibaba-file-largeobj-c16-r1.elbencho.csv,e94f4bbf44e0b941f36980bf8ad1ef2b16f9ad0a753fe37a02e5a3a17ab7866d,10.8,,10.8,100.0
alibaba-block-write-c16-r3,2026-08-04T02:14:51.683133+00:00,alibaba,me-central-1,block,write,3,16,elbencho,64k,20,60,900,,170.0,170.0,,2720.0,2720.0,5.864,,11.585,,70.1,results/raw/alibaba-block-write-c16-r3.elbencho.csv,e29fbe4728d13112fe5b070af5de25d458e4092517f6274ab1cfe57fc1436d1c,27.9035,,27.9035,100.0
alibaba-object-write-c16-r2,2026-08-04T21:15:38.481952+00:00,alibaba,me-central-1,object,write,2,16,elbencho,64k,20,60,900,,74.0,74.0,,1190.0,1190.0,13.441,,27.554,,15.6,results/raw/alibaba-object-write-c16-r2.elbencho.csv,08da21c708aacd66323e5447203f3e8746057ccbdba1f8624becc28c44ccd462,2.04,,2.04,100.0
alibaba-block-balanced-c16-r1,2026-08-04T02:21:41.306692+00:00,alibaba,me-central-1,block,balanced,1,16,elbencho,64k,20,60,900,170.0,170.0,340.0,2720.0,2720.0,5440.0,5.87,,10.664,,80.6,results/raw/alibaba-block-balanced-c16-r1.elbencho.csv,c84328269878b4f10bc0e45fbf00c0b92124b5b69c47c5bc60256ce2e202cd99,27.9035,,27.9035,100.0
alibaba-block-balanced-c16-r3,2026-08-04T02:27:59.607262+00:00,alibaba,me-central-1,block,balanced,3,16,elbencho,64k,20,60,900,170.0,170.0,340.0,2720.0,2720.0,5440.0,5.867,,10.664,,82.0,results/raw/alibaba-block-balanced-c16-r3.elbencho.csv,e2bbe907ed64c12fd968395dbed7031b373bb9435db1caea8a8b96a9c5bf9693,27.9035,,27.9035,100.0
alibaba-block-largeobj-c16-r3,2026-08-04T02:38:20.892382+00:00,alibaba,me-central-1,block,largeobj,3,16,elbencho,16m,40,60,900,169.0,,169.0,10.0,,10.0,1501.776,,1763.488,,96.0,results/raw/alibaba-block-largeobj-c16-r3.elbencho.csv,4e96b1852dc01a2c793c576a838cde0e89ec39dccff4e2d4ade91110da9aba18,27.9035,,27.9035,100.0
alibaba-file-read-c16-r1,2026-08-04T02:45:08.884029+00:00,alibaba,me-central-1,file,read,1,16,elbencho,64k,20,60,900,153.0,,153.0,2448.0,,2448.0,6.498,,32.768,,6.7,results/raw/alibaba-file-read-c16-r1.elbencho.csv,5cbb0d700be202ed3eb08ac95968d31da5f6cf8485af83fc075c72557a13f21d,10.8,,10.8,100.0
alibaba-file-read-c16-r3,2026-08-04T02:52:26.617290+00:00,alibaba,me-central-1,file,read,3,16,elbencho,64k,20,60,900,153.0,,153.0,2448.0,,2448.0,6.498,,32.768,,6.7,results/raw/alibaba-file-read-c16-r3.elbencho.csv,703accdc0d048d7e2c510ebd1849ed2b568c168fd88a46365a6bfbb1dba36847,10.8,,10.8,100.0
alibaba-block-read-c16-r2,2026-08-04T02:58:56.022029+00:00,alibaba,me-central-1,block,read,2,16,elbencho,64k,20,60,900,170.0,,170.0,2720.0,,2720.0,5.868,,9.742,,88.8,results/raw/alibaba-block-read-c16-r2.elbencho.csv,a23886b81213aa736e32c00fcb6ef766c7425eb7b59a79b30576e06cf681753a,27.9035,,27.9035,100.0
alibaba-block-balanced-c16-r2,2026-08-04T03:05:14.273618+00:00,alibaba,me-central-1,block,balanced,2,16,elbencho,64k,20,60,900,169.0,170.0,339.0,2719.0,2720.0,5439.0,5.869,,10.664,,82.9,results/raw/alibaba-block-balanced-c16-r2.elbencho.csv,8e1a22cff0673b895053b856ff9188034c6273131a49933d1c3734adb9ca16e1,27.9035,,27.9035,100.0
alibaba-object-metadata-c16-r2,2026-08-04T21:42:24.540340+00:00,alibaba,me-central-1,object,metadata,2,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.04,,2.04,100.0
aws-file-write-c16-r1,2026-08-02T14:15:21.479267+00:00,aws,af-south-1,file,write,1,16,elbencho,64k,20,60,900,,126.0,126.0,,2021.0,2021.0,7.913,,16.384,,4.7,results/raw/aws-file-write-c16-r1.elbencho.csv,3b997b8ab0f75ae915220d9cb1368bf7050fecc94a90652f7dccf012ac1a52ed,39.0,0.0,39.0,100.0
aws-file-balanced-c16-r1,2026-08-02T14:23:11.662475+00:00,aws,af-south-1,file,balanced,1,16,elbencho,64k,20,60,900,322.0,120.0,442.0,5152.0,1930.0,7082.0,5.693,,10.627,,6.1,results/raw/aws-file-balanced-c16-r1.elbencho.csv,6eb4d1962a8608cfcc7700c691cb8ad2b4ea628b3c074b8bc440f7f72ae86986,39.0,0.0,39.0,100.0
aws-object-balanced-c16-r1,2026-08-02T14:49:36.001816+00:00,aws,af-south-1,object,balanced,1,16,elbencho,64k,20,60,900,32.0,40.0,72.0,512.0,650.0,1162.0,27.912,,62.139,,9.3,results/raw/aws-object-balanced-c16-r1.elbencho.csv,dd2b5fdbb8afdf91475b6a676fa7d345364406a4af18e76bd12a86f4694f292c,2.74,0.0,2.74,100.0
aws-block-metadata-c16-r2,2026-08-02T14:52:56.796573+00:00,aws,af-south-1,block,metadata,2,16,elbencho,4k,2,60,900,,,,,,,0.181,,20.504,84517.1,86.1,results/raw/aws-block-metadata-c16-r2.elbencho.csv,266044ce5a0d9c23d84841ccfa13ee00e9298f9bc0b33e6d945012d1093d2e5c,10.47,0.0,10.47,100.0
aws-file-balanced-c16-r3,2026-08-02T15:01:14.525435+00:00,aws,af-south-1,file,balanced,3,16,elbencho,64k,20,60,900,293.0,114.0,407.0,4691.0,1838.0,6529.0,6.053,,11.636,,5.8,results/raw/aws-file-balanced-c16-r3.elbencho.csv,090282ccb1a0eec1e281bb5804ca6adee650804ec68443c6f127770eeaedeaa4,39.0,0.0,39.0,100.0
aws-block-metadata-c16-r1,2026-08-02T15:04:29.979743+00:00,aws,af-south-1,block,metadata,1,16,elbencho,4k,2,60,900,,,,,,,0.17,,20.525,90697.0,85.6,results/raw/aws-block-metadata-c16-r1.elbencho.csv,7fe9024a8122cb3d4c5561009c7abcf5bd743c9012db6aa4a930794054d185d6,10.47,0.0,10.47,100.0
aws-file-largeobj-c16-r2,2026-08-02T15:11:00.922058+00:00,aws,af-south-1,file,largeobj,2,16,elbencho,16m,40,60,900,500.0,,500.0,31.0,,31.0,509.024,,524.288,,21.0,results/raw/aws-file-largeobj-c16-r2.elbencho.csv,5086397212b0bbfb2d6fc460f05db0866c110a79bdbfe7dd8aaf33fa429d9e51,39.0,0.0,39.0,100.0
aws-object-read-c16-r3,2026-08-02T15:37:35.720419+00:00,aws,af-south-1,object,read,3,16,elbencho,64k,20,60,900,32.0,,32.0,515.0,,515.0,31.025,,77.936,,7.1,results/raw/aws-object-read-c16-r3.elbencho.csv,dc97096bf8eecddf12e4448b5ae81d00541099adf43c73142e8f8ed24c00985c,2.74,0.0,2.74,100.0
aws-block-largeobj-c16-r1,2026-08-02T15:51:36.442842+00:00,aws,af-south-1,block,largeobj,1,16,elbencho,16m,40,60,900,123.0,,123.0,7.0,,7.0,2025.686,,3526.975,,97.0,results/raw/aws-block-largeobj-c16-r1.elbencho.csv,cb1ef2ad0a00c40a6b390fa34ad60f8765a6e737532ae7a9f43fe705b61b97f6,10.47,0.0,10.47,100.0
aws-block-write-c16-r1,2026-08-02T16:01:20.900551+00:00,aws,af-south-1,block,write,1,16,elbencho,64k,20,60,900,,51.0,51.0,,822.0,822.0,19.657,,38.968,,30.0,results/raw/aws-block-write-c16-r1.elbencho.csv,84aad84cd3fde1d17c1d94fd274e3d92c53976d5e7fdb3bf737605c3d77861f6,10.47,0.0,10.47,100.0
aws-object-write-c16-r1,2026-08-02T16:17:02.351681+00:00,aws,af-south-1,object,write,1,16,elbencho,64k,20,60,900,,40.0,40.0,,650.0,650.0,24.561,,46.341,,10.3,results/raw/aws-object-write-c16-r1.elbencho.csv,b1ce5e4b3e0de4a8468049dd79460d37cc95093284a6a1db6e173b1839e02dac,2.74,0.0,2.74,100.0
aws-block-write-c16-r2,2026-08-02T16:26:45.510563+00:00,aws,af-south-1,block,write,2,16,elbencho,64k,20,60,900,,51.0,51.0,,826.0,826.0,19.587,,38.968,,29.9,results/raw/aws-block-write-c16-r2.elbencho.csv,f4ea93e740437b8243cbc55b5b80fdfb69c009512ecde3b5a0a6934e2c6d7be7,10.47,0.0,10.47,100.0
aws-object-largeobj-c16-r3,2026-08-02T16:30:06.091677+00:00,aws,af-south-1,object,largeobj,3,16,elbencho,16m,40,60,900,865.0,,865.0,54.0,,54.0,277.87,,28436.237,,79.8,results/raw/aws-object-largeobj-c16-r3.elbencho.csv,f30d927a02e7cccbc9ebece266fa08e24588d2fa5424a955fedfafdf91800788,2.74,0.0,2.74,100.0
aws-file-metadata-c16-r1,2026-08-02T16:40:14.502623+00:00,aws,af-south-1,file,metadata,1,16,elbencho,4k,2,60,900,,,,,,,0.196,,22.063,75165.6,84.2,results/raw/aws-file-metadata-c16-r1.elbencho.csv,9a27d502bb9a9e8945b68ff44752ff5ad36a3e132d54acb6dde674f02cf4a75b,39.0,0.0,39.0,100.0
aws-block-metadata-c16-r3,2026-08-02T16:43:28.026206+00:00,aws,af-south-1,block,metadata,3,16,elbencho,4k,2,60,900,,,,,,,0.168,,17.587,91837.9,79.9,results/raw/aws-block-metadata-c16-r3.elbencho.csv,247f32f6c95fceddf70717841c87f47cfad5feb95dc6c1c9a79e3b1b0c632cf0,10.47,0.0,10.47,100.0
aws-object-read-c16-r2,2026-08-02T17:09:39.619401+00:00,aws,af-south-1,object,read,2,16,elbencho,64k,20,60,900,33.0,,33.0,541.0,,541.0,29.546,,65.536,,7.1,results/raw/aws-object-read-c16-r2.elbencho.csv,0cccbdcd81e1e0e5b775a02944c682f34ae95969a48eb4f3aaab1bfa8c794542,2.74,0.0,2.74,100.0
aws-file-metadata-c16-r3,2026-08-02T17:29:39.258731+00:00,aws,af-south-1,file,metadata,3,16,elbencho,4k,2,60,900,,,,,,,3.196,,26.796,4991.0,7.0,results/raw/aws-file-metadata-c16-r3.elbencho.csv,11dee4bcf203fea4baf3de46ef323f8fb87ed15d85f36a67497c2af731156bd3,39.0,0.0,39.0,100.0
aws-object-balanced-c16-r3,2026-08-02T17:55:36.658286+00:00,aws,af-south-1,object,balanced,3,16,elbencho,64k,20,60,900,33.0,40.0,73.0,528.0,650.0,1178.0,27.424,,55.938,,10.0,results/raw/aws-object-balanced-c16-r3.elbencho.csv,14f0648d6ab5c05c39008375e643cf922ec1a3426ae5008df17fc8cafa010475,2.74,0.0,2.74,100.0
aws-object-metadata-c16-r1,2026-08-02T18:34:17.684875+00:00,aws,af-south-1,object,metadata,1,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.74,0.0,2.74,100.0
aws-file-largeobj-c16-r3,2026-08-02T18:40:48.964794+00:00,aws,af-south-1,file,largeobj,3,16,elbencho,16m,40,60,900,500.0,,500.0,31.0,,31.0,509.046,,524.288,,3.2,results/raw/aws-file-largeobj-c16-r3.elbencho.csv,013b6104621f5d55ef4e50f79a8f907bf805c61f933533c6a0e4f4f0a16f5ac6,39.0,0.0,39.0,100.0
aws-block-largeobj-c16-r2,2026-08-02T18:54:53.696106+00:00,aws,af-south-1,block,largeobj,2,16,elbencho,16m,40,60,900,124.0,,124.0,7.0,,7.0,2022.215,,4194.304,,96.9,results/raw/aws-block-largeobj-c16-r2.elbencho.csv,e5c5c8b0278a092aeca5f64e1ff3e9addf6bf0f1ea42d3eb70bc0aa9774b6297,10.47,0.0,10.47,100.0
aws-file-metadata-c16-r2,2026-08-02T19:04:55.770940+00:00,aws,af-south-1,file,metadata,2,16,elbencho,4k,2,60,900,,,,,,,0.169,,18.558,89445.8,83.5,results/raw/aws-file-metadata-c16-r2.elbencho.csv,c4a2847786057c4a18efd11a733036b8626b69bc3872cb35a5872d78cf5f70d2,39.0,0.0,39.0,100.0
aws-file-write-c16-r3,2026-08-02T19:20:36.515609+00:00,aws,af-south-1,file,write,3,16,elbencho,64k,20,60,900,,51.0,51.0,,821.0,821.0,19.654,,38.968,,30.1,results/raw/aws-file-write-c16-r3.elbencho.csv,85da3f136cd1d0bb9111171c3acc926813527fa4ca34cad85179ff2ba3a1fcc7,39.0,0.0,39.0,100.0
aws-file-balanced-c16-r2,2026-08-02T19:34:57.313727+00:00,aws,af-south-1,file,balanced,2,16,elbencho,64k,20,60,900,125.0,125.0,250.0,2005.0,2003.0,4008.0,7.915,,11.585,,86.1,results/raw/aws-file-balanced-c16-r2.elbencho.csv,9c507d671d214fced850156ba97029e61f6112a525d4221ec825cd52b7f81a8d,39.0,0.0,39.0,100.0
aws-object-read-c16-r1,2026-08-02T20:01:56.140586+00:00,aws,af-south-1,object,read,1,16,elbencho,64k,20,60,900,31.0,,31.0,501.0,,501.0,31.925,,77.936,,6.9,results/raw/aws-object-read-c16-r1.elbencho.csv,58f1f2b039f67f7ea783e44d194a5b4de34c4502d0f93ebd240343fd4a1cfb39,2.74,0.0,2.74,100.0
aws-object-metadata-c16-r3,2026-08-02T20:40:57.526131+00:00,aws,af-south-1,object,metadata,3,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.74,0.0,2.74,100.0
aws-block-read-c16-r1,2026-08-02T20:54:25.565509+00:00,aws,af-south-1,block,read,1,16,elbencho,64k,20,60,900,125.0,,125.0,2003.0,,2003.0,7.906,,11.585,,93.7,results/raw/aws-block-read-c16-r1.elbencho.csv,5f8848929fdaa10d062e5dcdd5d7cd9ec153bb59268377c99a7de039982e038b,10.47,0.0,10.47,100.0
aws-file-write-c16-r2,2026-08-02T21:06:02.884340+00:00,aws,af-south-1,file,write,2,16,elbencho,64k,20,60,900,,125.0,125.0,,2003.0,2003.0,7.953,,11.585,,93.9,results/raw/aws-file-write-c16-r2.elbencho.csv,b2fbb8ca4c4cf50e9126563844d4a3475377c722fbfb8a698e4fa27ae83dba56,39.0,0.0,39.0,100.0
aws-file-read-c16-r2,2026-08-02T21:20:23.390398+00:00,aws,af-south-1,file,read,2,16,elbencho,64k,20,60,900,125.0,,125.0,2003.0,,2003.0,7.93,,11.585,,94.0,results/raw/aws-file-read-c16-r2.elbencho.csv,6b180f0d8a3bc8abccff712c4ba84e79a1ee57d584c02aa0320b75084fc80625,39.0,0.0,39.0,100.0
aws-object-largeobj-c16-r2,2026-08-02T21:23:50.762696+00:00,aws,af-south-1,object,largeobj,2,16,elbencho,16m,40,60,900,826.0,,826.0,51.0,,51.0,287.243,,28436.237,,79.6,results/raw/aws-object-largeobj-c16-r2.elbencho.csv,e523808f85f6f73c577a7b1bd5b08d29565a2c5ea468d0f8c1a862314277d715,2.74,0.0,2.74,100.0
