Linux 5.15.0-186-generic (iZl4v62o0lx0evsjrew1p2Z) 	08/05/2026 	_x86_64_	(4 CPU)

04:22:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:23:21 AM  all   20.42    0.00   13.26    0.00    0.00   16.18    0.00    0.00    0.00   50.13
04:23:22 AM  all   20.99    0.00   12.59    0.00    0.00   19.51    0.00    0.00    0.00   46.91
04:23:23 AM  all   18.67    0.00   14.25    0.00    0.00   19.41    0.00    0.00    0.00   47.67
04:23:24 AM  all   18.97    0.00   13.08    0.00    0.00   18.97    0.00    0.00    0.00   48.97
04:23:25 AM  all   22.31    0.00   11.56    0.00    0.00   19.89    0.00    0.00    0.00   46.24
04:23:26 AM  all   19.55    0.00   11.88    0.00    0.00   20.79    0.00    0.00    0.00   47.77
04:23:27 AM  all   22.65    0.00   11.20    0.00    0.00   18.32    0.00    0.00    0.00   47.84
04:23:28 AM  all   20.30    0.00   12.38    0.00    0.00   18.07    0.00    0.00    0.00   49.26
04:23:29 AM  all   20.00    0.00   10.63    0.00    0.00   14.18    0.00    0.00    0.00   55.19
04:23:30 AM  all   11.17    0.00    6.09    0.00    0.00   10.66    0.00    0.00    0.00   72.08
04:23:31 AM  all    6.70    0.00    3.09    0.00    0.00    4.64    0.00    0.00    0.00   85.57
04:23:32 AM  all    4.52    0.00    3.27    0.00    0.00    3.52    0.00    0.00    0.00   88.69
04:23:33 AM  all    5.04    0.00    3.78    0.00    0.00    4.28    0.00    0.00    0.00   86.90
04:23:34 AM  all    3.28    0.00    2.02    0.00    0.00    2.53    0.00    0.00    0.00   92.17
04:23:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:23:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:23:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:23:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:23:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:23:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:23:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:23:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:23:43 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
