Linux 5.15.0-186-generic (iZl4v62o0lx0evsjrew1p2Z) 	08/05/2026 	_x86_64_	(4 CPU)

04:57:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:58:15 AM  all   19.26    0.00   13.46    0.00    0.00   15.57    0.00    0.00    0.00   51.72
04:58:16 AM  all   13.76    0.00    9.52    0.00    0.00   11.11    0.00    0.00    0.00   65.61
04:58:17 AM  all   14.94    0.00    9.37    0.00    0.00   12.41    0.00    0.00    0.00   63.29
04:58:18 AM  all   18.65    0.00   13.99    0.00    0.00   14.51    0.00    0.00    0.00   52.85
04:58:19 AM  all   21.21    0.00   13.13    0.00    0.00   27.78    0.00    0.00    0.00   37.88
04:58:20 AM  all   20.99    0.00   15.09    0.00    0.00   26.18    0.00    0.00    0.00   37.74
04:58:21 AM  all   27.03    0.00   17.20    0.00    0.00   20.88    0.00    0.00    0.00   34.89
04:58:22 AM  all   25.06    0.00   16.28    0.00    0.00   19.38    0.00    0.00    0.00   39.28
04:58:23 AM  all   21.26    0.00   16.27    0.00    0.00   20.73    0.00    0.00    0.00   41.73
04:58:24 AM  all   23.80    0.00   15.19    0.00    0.00   18.23    0.00    0.00    0.00   42.78
04:58:25 AM  all   25.52    0.00   13.92    0.00    0.00   18.30    0.00    0.00    0.00   42.27
04:58:26 AM  all   21.04    0.00   14.81    0.00    0.00   18.96    0.00    0.00    0.00   45.19
04:58:27 AM  all   21.91    0.00   13.14    0.00    0.00   20.88    0.00    0.00    0.00   44.07
04:58:28 AM  all   22.92    0.00   12.59    0.00    0.00   17.13    0.00    0.00    0.00   47.36
04:58:29 AM  all   15.56    0.00   11.99    0.00    0.00   11.99    0.00    0.00    0.00   60.46
04:58:30 AM  all   17.31    0.00    9.04    0.00    0.00   13.95    0.00    0.00    0.00   59.69
04:58:31 AM  all   21.21    0.00   12.37    0.00    0.00   17.17    0.00    0.00    0.00   49.24
04:58:32 AM  all   21.54    0.00   13.08    0.00    0.00   16.41    0.00    0.00    0.00   48.97
04:58:33 AM  all   21.59    0.00   12.34    0.00    0.00   17.22    0.00    0.00    0.00   48.84
04:58:34 AM  all   19.10    0.00   11.56    0.00    0.00   17.59    0.00    0.00    0.00   51.76
04:58:35 AM  all   21.03    0.00   11.54    0.51    0.00   16.67    0.00    0.00    0.00   50.26
04:58:36 AM  all   18.13    0.00   10.36    0.00    0.00   14.51    0.00    0.00    0.00   56.99
04:58:37 AM  all   18.21    0.00   10.26    0.00    0.00   15.90    0.00    0.00    0.00   55.64
04:58:38 AM  all   14.99    0.00   11.89    0.00    0.00   15.76    0.00    0.00    0.00   57.36
04:58:39 AM  all   19.16    0.00   12.04    0.00    0.00   14.50    0.00    0.00    0.00   54.30
04:58:40 AM  all   14.72    0.00    8.38    0.00    0.00   14.47    0.00    0.00    0.00   62.44
04:58:41 AM  all    8.03    0.00    5.70    0.00    0.00    8.81    0.00    0.00    0.00   77.46
04:58:42 AM  all    9.50    0.00    6.33    0.00    0.00    9.76    0.00    0.00    0.00   74.41
04:58:43 AM  all    3.52    0.00    2.01    0.00    0.00    3.52    0.00    0.00    0.00   90.95
04:58:44 AM  all    1.01    0.00    0.25    0.00    0.00    0.75    0.00    0.00    0.00   97.99
04:58:45 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:58:46 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:58:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
