Linux 5.15.0-186-generic (iZl4v62o0lx0evsjrew1p2Z) 	08/05/2026 	_x86_64_	(4 CPU)

02:21:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:22:25 AM  all   16.07    0.00    9.44    0.00    0.00   16.07    0.00    0.00    0.00   58.42
02:22:26 AM  all   17.66    0.00   11.43    0.00    0.00   15.84    0.00    0.00    0.00   55.06
02:22:27 AM  all   16.33    0.00   10.97    0.00    0.00   17.86    0.00    0.00    0.00   54.85
02:22:28 AM  all   19.54    0.00   10.41    0.00    0.00   15.74    0.00    0.00    0.00   54.31
02:22:29 AM  all   18.75    0.00   11.20    0.00    0.00   16.15    0.00    0.00    0.00   53.91
02:22:30 AM  all   17.56    0.00   12.47    0.00    0.00   16.28    0.00    0.00    0.00   53.69
02:22:31 AM  all   18.56    0.00   11.88    0.00    0.00   16.09    0.00    0.00    0.00   53.47
02:22:32 AM  all   16.63    0.00   12.66    0.00    0.00   14.14    0.00    0.00    0.00   56.58
02:22:33 AM  all   21.48    0.00   13.30    0.00    0.00   18.41    0.00    0.00    0.00   46.80
02:22:34 AM  all   20.71    0.00   10.61    0.00    0.00   18.69    0.00    0.00    0.00   50.00
02:22:35 AM  all   21.67    0.00   10.44    0.00    0.00   16.45    0.00    0.00    0.00   51.44
02:22:36 AM  all   11.69    0.00    6.22    0.00    0.00   11.69    0.00    0.00    0.00   70.40
02:22:37 AM  all    2.51    0.00    1.75    0.00    0.00    2.51    0.00    0.00    0.00   93.23
02:22:38 AM  all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.75
02:22:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:43 AM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.50
02:22:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:45 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:22:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
