run_id,timestamp_utc,provider,region,paradigm,workload,rep,concurrency,tool,block_size,dataset_size_gb,warmup_s,duration_s,read_throughput_mbps,write_throughput_mbps,total_throughput_mbps,read_iops,write_iops,total_iops,lat_mean_ms,lat_p95_ms,lat_p99_ms,metadata_ops_per_s,cpu_util_pct,raw_artifact_path,raw_sha256,capacity_cost_usd_per_basis,egress_cost_usd_per_basis,total_cost_usd_per_basis,cost_basis_gb
huawei-file-balanced-c16-r2,2026-08-03T20:57:33.284117+00:00,huawei,,file,balanced,2,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-object-read-c16-r1,2026-08-03T20:57:35.388306+00:00,huawei,,object,read,1,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-object-metadata-c16-r3,2026-08-03T20:57:37.805770+00:00,huawei,,object,metadata,3,16,,4k,2,,,,,,,,,,,,,,,,,,,
huawei-block-read-c16-r1,2026-08-03T20:57:39.851150+00:00,huawei,,block,read,1,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-file-write-c16-r2,2026-08-03T20:57:41.940864+00:00,huawei,,file,write,2,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-file-read-c16-r2,2026-08-03T20:57:44.048629+00:00,huawei,,file,read,2,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-object-largeobj-c16-r2,2026-08-03T20:57:46.145403+00:00,huawei,,object,largeobj,2,16,,16m,40,,,,,,,,,,,,,,,,,,,
huawei-object-balanced-c16-r2,2026-08-03T20:57:48.245097+00:00,huawei,,object,balanced,2,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-object-write-c16-r3,2026-08-03T20:57:50.345507+00:00,huawei,,object,write,3,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-object-largeobj-c16-r1,2026-08-03T20:57:52.465778+00:00,huawei,,object,largeobj,1,16,,16m,40,,,,,,,,,,,,,,,,,,,
huawei-block-read-c16-r3,2026-08-03T20:57:54.584334+00:00,huawei,,block,read,3,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-file-largeobj-c16-r1,2026-08-03T20:57:56.718807+00:00,huawei,,file,largeobj,1,16,,16m,40,,,,,,,,,,,,,,,,,,,
huawei-block-write-c16-r3,2026-08-03T20:57:58.805803+00:00,huawei,,block,write,3,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-object-write-c16-r2,2026-08-03T20:58:00.880666+00:00,huawei,,object,write,2,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-block-balanced-c16-r1,2026-08-03T20:58:02.999632+00:00,huawei,,block,balanced,1,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-block-balanced-c16-r3,2026-08-03T20:58:05.101472+00:00,huawei,,block,balanced,3,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-block-largeobj-c16-r3,2026-08-03T20:58:07.164029+00:00,huawei,,block,largeobj,3,16,,16m,40,,,,,,,,,,,,,,,,,,,
huawei-file-read-c16-r1,2026-08-03T20:58:09.283984+00:00,huawei,,file,read,1,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-file-read-c16-r3,2026-08-03T20:58:11.374937+00:00,huawei,,file,read,3,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-block-read-c16-r2,2026-08-03T20:58:13.509354+00:00,huawei,,block,read,2,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-block-balanced-c16-r2,2026-08-03T20:58:15.626023+00:00,huawei,,block,balanced,2,16,,64k,20,,,,,,,,,,,,,,,,,,,
huawei-object-metadata-c16-r2,2026-08-03T20:58:17.760718+00:00,huawei,,object,metadata,2,16,,4k,2,,,,,,,,,,,,,,,,,,,
huawei-file-write-c16-r1,2026-08-03T21:14:27.482670+00:00,huawei,af-south-1,file,write,1,16,elbencho,64k,20,60,900,,186.0,186.0,,2976.0,2976.0,5.348,,11.585,,7.9,results/raw/huawei-file-write-c16-r1.elbencho.csv,b33bb2b489002ff09d0564f2573de14466abc980ed4079c53cb8901ad9ab91cd,10.08,,10.08,100.0
huawei-file-balanced-c16-r1,2026-08-03T21:24:57.910013+00:00,huawei,af-south-1,file,balanced,1,16,elbencho,64k,20,60,900,187.0,186.0,373.0,3005.0,2976.0,5981.0,5.184,,8.316,,9.2,results/raw/huawei-file-balanced-c16-r1.elbencho.csv,3bdcf279a548496c5e3554ead3ecf2c81c90c854a5b27bf9c919508af225efc3,10.08,,10.08,100.0
huawei-object-balanced-c16-r1,2026-08-03T21:25:24.999410+00:00,huawei,af-south-1,object,balanced,1,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-block-metadata-c16-r2,2026-08-03T21:27:28.883202+00:00,huawei,af-south-1,block,metadata,2,16,elbencho,4k,2,60,900,,,,,,,0.041,,31.191,347899.7,57.3,results/raw/huawei-block-metadata-c16-r2.elbencho.csv,446aa5bb451bbc62d9fef2c24283e94a930d6ebb21bf2006bdce070c865fd97c,23.04,,23.04,100.0
huawei-file-balanced-c16-r3,2026-08-03T21:38:11.220936+00:00,huawei,af-south-1,file,balanced,3,16,elbencho,64k,20,60,900,187.0,186.0,373.0,3006.0,2984.0,5990.0,5.148,,8.967,,9.0,results/raw/huawei-file-balanced-c16-r3.elbencho.csv,d58ba95db9f61b4590650a25bccc9c1f443ac33f55b3af8ff711bb32a3041e0c,10.08,,10.08,100.0
huawei-block-metadata-c16-r1,2026-08-03T21:40:22.693323+00:00,huawei,af-south-1,block,metadata,1,16,elbencho,4k,2,60,900,,,,,,,0.04,,31.195,358219.5,57.2,results/raw/huawei-block-metadata-c16-r1.elbencho.csv,8f595facdefc0c4976ad533adfd819ab369f56f5b2a731a2842354621d8b290f,23.04,,23.04,100.0
huawei-file-largeobj-c16-r2,2026-08-03T21:54:41.477280+00:00,huawei,af-south-1,file,largeobj,2,16,elbencho,16m,40,60,900,186.0,,186.0,11.0,,11.0,1359.349,,2097.152,,7.2,results/raw/huawei-file-largeobj-c16-r2.elbencho.csv,5ca24b6129093e968e712f92ce61f0e414477ef7ebbe02efc842153ffa74e039,10.08,,10.08,100.0
huawei-object-read-c16-r3,2026-08-03T21:55:09.223162+00:00,huawei,af-south-1,object,read,3,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-block-largeobj-c16-r1,2026-08-03T22:02:18.458617+00:00,huawei,af-south-1,block,largeobj,1,16,elbencho,16m,40,60,900,348.0,,348.0,21.0,,21.0,710.476,,1048.576,,71.0,results/raw/huawei-block-largeobj-c16-r1.elbencho.csv,5831d52b4f3ba274e3faf1439e4ae241a26248eec485dd25c50b19a6af91d65c,23.04,,23.04,100.0
huawei-block-write-c16-r1,2026-08-03T22:08:18.816327+00:00,huawei,af-south-1,block,write,1,16,elbencho,64k,20,60,900,,119.0,119.0,,1907.0,1907.0,8.506,,19.484,,32.7,results/raw/huawei-block-write-c16-r1.elbencho.csv,3680fb0907b7bec4e92006afeec70fa19abb05cdd3744a99cc4d576b275ba463,23.04,,23.04,100.0
huawei-object-write-c16-r1,2026-08-03T22:08:47.037455+00:00,huawei,af-south-1,object,write,1,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-block-write-c16-r2,2026-08-03T22:14:57.106056+00:00,huawei,af-south-1,block,write,2,16,elbencho,64k,20,60,900,,120.0,120.0,,1920.0,1920.0,8.445,,23.17,,33.0,results/raw/huawei-block-write-c16-r2.elbencho.csv,61e735dcb117113a34a02f86c70805e47fa4d63df3c1a9e8a15addec153c6249,23.04,,23.04,100.0
huawei-object-largeobj-c16-r3,2026-08-03T22:15:38.673341+00:00,huawei,af-south-1,object,largeobj,3,16,elbencho,16m,40,60,900,985.0,,985.0,61.0,,61.0,290.012,,24250.855,,53.3,results/raw/huawei-object-largeobj-c16-r3.elbencho.csv,2fa7fa2e0bb567440431e55f884c3fd85b0c9d696182272c08426841ca1fc936,2.3,,2.3,100.0
huawei-file-metadata-c16-r1,2026-08-03T22:41:39.447535+00:00,huawei,af-south-1,file,metadata,1,16,elbencho,4k,2,60,900,,,,,,,3.858,,40.305,4133.8,8.9,results/raw/huawei-file-metadata-c16-r1.elbencho.csv,504aecd0455966f7ca621365f0ca3564aa7a089453f866b5a3360eb2a7362c97,10.08,,10.08,100.0
huawei-block-metadata-c16-r3,2026-08-03T22:43:50.512387+00:00,huawei,af-south-1,block,metadata,3,16,elbencho,4k,2,60,900,,,,,,,0.04,,31.191,365571.5,56.0,results/raw/huawei-block-metadata-c16-r3.elbencho.csv,ba35a2cad9bcda8f79bd81723db8cebf550962c3b829ada15161a29e2646f749,23.04,,23.04,100.0
huawei-object-read-c16-r2,2026-08-03T22:44:17.133218+00:00,huawei,af-south-1,object,read,2,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-file-metadata-c16-r3,2026-08-03T23:10:17.286346+00:00,huawei,af-south-1,file,metadata,3,16,elbencho,4k,2,60,900,,,,,,,3.852,,39.337,4136.2,9.2,results/raw/huawei-file-metadata-c16-r3.elbencho.csv,9a86b32bcbcf60d6652ce5e4921424eb0750eb3e0f33809c725b98c58f63854a,10.08,,10.08,100.0
huawei-object-balanced-c16-r3,2026-08-03T23:10:44.411878+00:00,huawei,af-south-1,object,balanced,3,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-metadata-c16-r1,2026-08-03T23:11:09.668529+00:00,huawei,af-south-1,object,metadata,1,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-file-largeobj-c16-r3,2026-08-03T23:25:07.290726+00:00,huawei,af-south-1,file,largeobj,3,16,elbencho,16m,40,60,900,186.0,,186.0,11.0,,11.0,1359.931,,2097.152,,6.7,results/raw/huawei-file-largeobj-c16-r3.elbencho.csv,e13dfdb64ca95d2781436aa84b6ff366bff2edb0c9abe54c09774c521caec712,10.08,,10.08,100.0
huawei-block-largeobj-c16-r2,2026-08-03T23:32:09.950666+00:00,huawei,af-south-1,block,largeobj,2,16,elbencho,16m,40,60,900,347.0,,347.0,21.0,,21.0,712.399,,1048.576,,71.0,results/raw/huawei-block-largeobj-c16-r2.elbencho.csv,81777b10e675842d26b3a82b6cdf43b4f6aed51abc05766bc1ddf7b4f856a072,23.04,,23.04,100.0
huawei-file-metadata-c16-r2,2026-08-03T23:58:39.852668+00:00,huawei,af-south-1,file,metadata,2,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,10.08,,10.08,100.0
huawei-file-write-c16-r3,2026-08-04T00:07:21.817460+00:00,huawei,af-south-1,file,write,3,16,elbencho,64k,20,60,900,,186.0,186.0,,2984.0,2984.0,5.328,,9.742,,7.9,results/raw/huawei-file-write-c16-r3.elbencho.csv,fd9ba1a56098cf051c9989b8576de2d2b9c7340d9867c42fc4d6d66c0543c06e,10.08,,10.08,100.0
huawei-file-balanced-c16-r2,2026-08-04T00:19:54.227309+00:00,huawei,af-south-1,file,balanced,2,16,elbencho,64k,20,60,900,187.0,186.0,373.0,3007.0,2984.0,5991.0,5.186,,10.333,,9.3,results/raw/huawei-file-balanced-c16-r2.elbencho.csv,fada177249020ae770bc6822a83dec6f62c3a9a3fc149b15facb5d71587a51e8,10.08,,10.08,100.0
huawei-object-read-c16-r1,2026-08-04T00:20:23.693230+00:00,huawei,af-south-1,object,read,1,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-metadata-c16-r3,2026-08-04T00:20:50.019621+00:00,huawei,af-south-1,object,metadata,3,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-block-read-c16-r1,2026-08-04T00:28:34.218198+00:00,huawei,af-south-1,block,read,1,16,elbencho,64k,20,60,900,351.0,,351.0,5626.0,,5626.0,2.834,,1.722,,86.2,results/raw/huawei-block-read-c16-r1.elbencho.csv,34c7c597dff08ecbb6670e16f8335b64f87749e998edf12ca39cc517285e4e55,23.04,,23.04,100.0
huawei-file-write-c16-r2,2026-08-04T00:37:27.126755+00:00,huawei,af-south-1,file,write,2,16,elbencho,64k,20,60,900,,186.0,186.0,,2986.0,2986.0,5.359,,13.777,,7.7,results/raw/huawei-file-write-c16-r2.elbencho.csv,0fbc68ec46e7fc0661675933a49274fe667cb75debd59bab601c7da42469cecf,10.08,,10.08,100.0
huawei-file-read-c16-r2,2026-08-04T00:49:29.005971+00:00,huawei,af-south-1,file,read,2,16,elbencho,64k,20,60,900,187.0,,187.0,2997.0,,2997.0,5.138,,8.192,,9.7,results/raw/huawei-file-read-c16-r2.elbencho.csv,24b900939bc90f6cdaca016af2d6b5932efd2a7b9811c910eb05cc2264a7e8ff,10.08,,10.08,100.0
huawei-object-largeobj-c16-r2,2026-08-04T00:50:11.472188+00:00,huawei,af-south-1,object,largeobj,2,16,elbencho,16m,40,60,900,981.0,,981.0,61.0,,61.0,294.442,,24250.855,,53.7,results/raw/huawei-object-largeobj-c16-r2.elbencho.csv,7d4eadf80979c511ce75c4d3613deabd2fd9df1e1c1ce9d93fe30e7a34f6f0e1,2.3,,2.3,100.0
huawei-object-balanced-c16-r2,2026-08-04T00:50:37.652789+00:00,huawei,af-south-1,object,balanced,2,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-write-c16-r3,2026-08-04T00:51:04.817512+00:00,huawei,af-south-1,object,write,3,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-largeobj-c16-r1,2026-08-04T00:51:47.643065+00:00,huawei,af-south-1,object,largeobj,1,16,elbencho,16m,40,60,900,975.0,,975.0,60.0,,60.0,290.97,,24250.855,,53.6,results/raw/huawei-object-largeobj-c16-r1.elbencho.csv,a76d3bf0831bd05439fcc926290bd23d0b3b696229ece16a91df8b86173e46e4,2.3,,2.3,100.0
huawei-block-read-c16-r3,2026-08-04T00:59:36.538563+00:00,huawei,af-south-1,block,read,3,16,elbencho,64k,20,60,900,351.0,,351.0,5622.0,,5622.0,2.827,,2.048,,86.2,results/raw/huawei-block-read-c16-r3.elbencho.csv,ba8af6cdc747a18316f68444484d4c4eea2a0937d5390580f6c8617375cdc8ff,23.04,,23.04,100.0
huawei-file-largeobj-c16-r1,2026-08-04T01:13:55.979651+00:00,huawei,af-south-1,file,largeobj,1,16,elbencho,16m,40,60,900,186.0,,186.0,11.0,,11.0,1364.23,,2097.152,,7.2,results/raw/huawei-file-largeobj-c16-r1.elbencho.csv,1f27011bac3811a335ab175e32f62341692b869fe881fa39e434d25bdd412922,10.08,,10.08,100.0
huawei-block-write-c16-r3,2026-08-04T01:20:06.699854+00:00,huawei,af-south-1,block,write,3,16,elbencho,64k,20,60,900,,120.0,120.0,,1934.0,1934.0,8.401,,23.17,,32.9,results/raw/huawei-block-write-c16-r3.elbencho.csv,10adce4e2750a08637a6ebdc3899e26f6ae0fdfedba0dc19e4445daca2895d90,23.04,,23.04,100.0
huawei-object-write-c16-r2,2026-08-04T01:20:34.972433+00:00,huawei,af-south-1,object,write,2,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-block-balanced-c16-r1,2026-08-04T01:27:40.005334+00:00,huawei,af-south-1,block,balanced,1,16,elbencho,64k,20,60,900,355.0,114.0,469.0,5688.0,1827.0,7515.0,5.841,,12.609,,48.0,results/raw/huawei-block-balanced-c16-r1.elbencho.csv,aa6aaab00c02f5bd7a6759fec9545f96ad974c8f86a370c0652b3e59c090c314,23.04,,23.04,100.0
huawei-block-balanced-c16-r3,2026-08-04T01:35:32.365012+00:00,huawei,af-south-1,block,balanced,3,16,elbencho,64k,20,60,900,351.0,95.0,446.0,5631.0,1523.0,7154.0,6.721,,14.801,,44.3,results/raw/huawei-block-balanced-c16-r3.elbencho.csv,aec2def404bd6bab80450730d01a2ebaf3e927f9233aee828e9f6bb5a8a5167d,23.04,,23.04,100.0
huawei-block-largeobj-c16-r3,2026-08-04T01:42:47.863373+00:00,huawei,af-south-1,block,largeobj,3,16,elbencho,16m,40,60,900,348.0,,348.0,21.0,,21.0,715.431,,1048.576,,70.9,results/raw/huawei-block-largeobj-c16-r3.elbencho.csv,068b2018d356dac0a8268e204a3f491748976ab4212ae5d1d39d07245f9fdfe7,23.04,,23.04,100.0
huawei-file-read-c16-r1,2026-08-04T01:53:31.238282+00:00,huawei,af-south-1,file,read,1,16,elbencho,64k,20,60,900,186.0,,186.0,2987.0,,2987.0,5.129,,6.889,,9.8,results/raw/huawei-file-read-c16-r1.elbencho.csv,322de09d4e4548fbce06907fd7d4fe4f36a41a2efc9a670dfed36348c5e71eda,10.08,,10.08,100.0
huawei-file-read-c16-r3,2026-08-04T02:04:26.763131+00:00,huawei,af-south-1,file,read,3,16,elbencho,64k,20,60,900,186.0,,186.0,2984.0,,2984.0,5.05,,8.192,,9.9,results/raw/huawei-file-read-c16-r3.elbencho.csv,79dc0aac1ccb24c0d3887236547052c4f532ba5ca144cb1c5d96132387b55a43,10.08,,10.08,100.0
huawei-block-read-c16-r2,2026-08-04T02:13:04.007280+00:00,huawei,af-south-1,block,read,2,16,elbencho,64k,20,60,900,351.0,,351.0,5619.0,,5619.0,2.833,,2.048,,86.4,results/raw/huawei-block-read-c16-r2.elbencho.csv,86afce264fe4790ef26ccd1f6d94f5df003972a01eed07cee4701d15914faa24,23.04,,23.04,100.0
huawei-block-balanced-c16-r2,2026-08-04T02:19:59.710010+00:00,huawei,af-south-1,block,balanced,2,16,elbencho,64k,20,60,900,354.0,121.0,475.0,5672.0,1950.0,7622.0,5.558,,12.609,,49.3,results/raw/huawei-block-balanced-c16-r2.elbencho.csv,659655487a5d42e8d2290be9397654ef11a528b2d44d46610dd259b2fcfe5d43,23.04,,23.04,100.0
huawei-object-metadata-c16-r2,2026-08-04T02:20:27.615745+00:00,huawei,af-south-1,object,metadata,2,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-balanced-c16-r3,2026-08-04T18:06:01.595485+00:00,huawei,af-south-1,object,balanced,3,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-largeobj-c16-r2,2026-08-04T18:06:30.706828+00:00,huawei,af-south-1,object,largeobj,2,16,elbencho,16m,40,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-balanced-c16-r2,2026-08-04T18:06:58.383985+00:00,huawei,af-south-1,object,balanced,2,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-balanced-c16-r1,2026-08-04T18:07:27.853368+00:00,huawei,af-south-1,object,balanced,1,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-largeobj-c16-r3,2026-08-04T18:07:55.575985+00:00,huawei,af-south-1,object,largeobj,3,16,elbencho,16m,40,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-balanced-c16-r1,2026-08-04T18:08:50.563139+00:00,huawei,af-south-1,object,balanced,1,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-read-c16-r3,2026-08-04T18:09:18.669342+00:00,huawei,af-south-1,object,read,3,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-write-c16-r1,2026-08-04T18:09:47.829426+00:00,huawei,af-south-1,object,write,1,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-read-c16-r2,2026-08-04T18:10:15.154622+00:00,huawei,af-south-1,object,read,2,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-balanced-c16-r3,2026-08-04T18:25:24.275016+00:00,huawei,af-south-1,object,balanced,3,16,elbencho,64k,20,60,900,205.0,92.0,297.0,3285.0,1482.0,4767.0,7.779,,17.873,,28.7,results/raw/huawei-object-balanced-c16-r3.elbencho.csv,2bd0c31b4733aced4266cb39385dcaf411a13cfb25fb9f6710bee1680dafa639,2.3,,2.3,100.0
huawei-object-largeobj-c16-r2,2026-08-04T18:28:05.688199+00:00,huawei,af-south-1,object,largeobj,2,16,elbencho,16m,40,60,900,981.0,,981.0,61.0,,61.0,294.442,,24250.855,,53.7,results/raw/huawei-object-largeobj-c16-r2.elbencho.csv,7d4eadf80979c511ce75c4d3613deabd2fd9df1e1c1ce9d93fe30e7a34f6f0e1,2.3,,2.3,100.0
huawei-object-balanced-c16-r2,2026-08-04T18:41:43.988905+00:00,huawei,af-south-1,object,balanced,2,16,elbencho,64k,20,60,900,202.0,89.0,291.0,3233.0,1433.0,4666.0,8.002,,17.873,,28.2,results/raw/huawei-object-balanced-c16-r2.elbencho.csv,c2943dac51e5925c5ad8fdebca693b74035ed65cd554bfa32dcd67a1c860a47a,2.3,,2.3,100.0
huawei-object-balanced-c16-r1,2026-08-04T18:55:08.908729+00:00,huawei,af-south-1,object,balanced,1,16,elbencho,64k,20,60,900,213.0,93.0,306.0,3418.0,1503.0,4921.0,7.614,,17.221,,29.7,results/raw/huawei-object-balanced-c16-r1.elbencho.csv,565bbe63f91086e42fc346236cb8029022c53153c28da6a41a3d99ab89bf3bd4,2.3,,2.3,100.0
huawei-object-largeobj-c16-r3,2026-08-04T18:57:54.488442+00:00,huawei,af-south-1,object,largeobj,3,16,elbencho,16m,40,60,900,985.0,,985.0,61.0,,61.0,290.012,,24250.855,,53.3,results/raw/huawei-object-largeobj-c16-r3.elbencho.csv,2fa7fa2e0bb567440431e55f884c3fd85b0c9d696182272c08426841ca1fc936,2.3,,2.3,100.0
huawei-object-largeobj-c16-r1,2026-08-04T19:00:35.935931+00:00,huawei,af-south-1,object,largeobj,1,16,elbencho,16m,40,60,900,975.0,,975.0,60.0,,60.0,290.97,,24250.855,,53.6,results/raw/huawei-object-largeobj-c16-r1.elbencho.csv,a76d3bf0831bd05439fcc926290bd23d0b3b696229ece16a91df8b86173e46e4,2.3,,2.3,100.0
huawei-object-write-c16-r3,2026-08-04T19:13:47.035818+00:00,huawei,af-south-1,object,write,3,16,elbencho,64k,20,60,900,,94.0,94.0,,1505.0,1505.0,10.537,,27.554,,23.3,results/raw/huawei-object-write-c16-r3.elbencho.csv,cf8eab9b64739d052cc2f47fc2d179d2f28f1bd817bbdc4e443920808fe3c851,2.3,,2.3,100.0
huawei-object-read-c16-r3,2026-08-04T19:27:48.808488+00:00,huawei,af-south-1,object,read,3,16,elbencho,64k,20,60,900,206.0,,206.0,3309.0,,3309.0,4.831,,8.192,,38.2,results/raw/huawei-object-read-c16-r3.elbencho.csv,3dea009b813f08fe9aeac02863a38d97a79614940cb3dd582dfa699c5e11d5d5,2.3,,2.3,100.0
huawei-object-metadata-c16-r1,2026-08-04T20:11:14.989747+00:00,huawei,af-south-1,object,metadata,1,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-write-c16-r1,2026-08-04T20:22:45.876663+00:00,huawei,af-south-1,object,write,1,16,elbencho,64k,20,60,900,,92.0,92.0,,1474.0,1474.0,10.774,,27.554,,22.8,results/raw/huawei-object-write-c16-r1.elbencho.csv,1ce3d2247417a4aa04216b76e95c27634346fe8ca53b5fc32d60e5dd54ca59f0,2.3,,2.3,100.0
huawei-object-write-c16-r2,2026-08-04T20:34:45.502290+00:00,huawei,af-south-1,object,write,2,16,elbencho,64k,20,60,900,,91.0,91.0,,1462.0,1462.0,10.819,,27.554,,22.3,results/raw/huawei-object-write-c16-r2.elbencho.csv,536b893089c34c545c9587ff035c1ca9ee5c6b136fc527d27038082c83f33caf,2.3,,2.3,100.0
huawei-object-metadata-c16-r3,2026-08-04T21:19:00.470077+00:00,huawei,af-south-1,object,metadata,3,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
