Linux 6.8.0-1063-gcp (csb-bench-host-gcp) 	08/05/26 	_x86_64_	(4 CPU)

16:11:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:12:01     all   81.50    0.00    6.00    0.00    0.00   11.75    0.00    0.00    0.00    0.75
16:12:02     all   83.04    0.00    5.99    0.00    0.00   10.97    0.00    0.00    0.00    0.00
16:12:03     all   82.96    0.00    6.02    0.00    0.00   11.03    0.00    0.00    0.00    0.00
16:12:04     all   81.50    0.00    6.00    0.00    0.00   10.50    0.00    0.00    0.00    2.00
16:12:05     all   82.75    0.00    6.25    0.00    0.00   11.00    0.00    0.00    0.00    0.00
16:12:06     all   84.00    0.00    6.25    0.00    0.00    9.50    0.00    0.00    0.00    0.25
16:12:07     all   82.91    0.00    6.03    0.00    0.00   11.06    0.00    0.00    0.00    0.00
16:12:08     all   81.41    0.00    5.03    0.00    0.00   10.80    0.00    0.00    0.00    2.76
16:12:09     all   82.29    0.00    6.73    0.00    0.00   10.97    0.00    0.00    0.00    0.00
16:12:10     all   83.04    0.00    6.48    0.00    0.00   10.47    0.00    0.00    0.00    0.00
16:12:11     all   76.44    0.00    5.76    0.00    0.00   12.53    0.00    0.00    0.00    5.26
16:12:12     all   71.61    0.00    5.53    0.00    0.00   13.32    0.00    0.00    0.00    9.55
16:12:13     all   71.39    0.00    5.57    0.00    0.00   11.39    0.25    0.00    0.00   11.39
16:12:14     all   68.94    0.00    4.80    0.00    0.00   13.13    0.00    0.00    0.00   13.13
16:12:15     all   39.95    0.00    3.61    0.00    0.00    8.51    0.00    0.00    0.00   47.94
16:12:16     all    3.53    0.00    0.25    0.00    0.00    1.01    0.00    0.00    0.00   95.21
16:12:17     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:12:18     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
16:12:19     all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
16:12:20     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
16:12:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:12:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:12:23     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:12:24     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:12:25     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
