Linux 6.8.0-1063-gcp (csb-bench-host-gcp) 	08/05/26 	_x86_64_	(4 CPU)

16:17:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:17:55     all   83.79    0.00    5.49    0.00    0.00   10.72    0.00    0.00    0.00    0.00
16:17:56     all   83.88    0.00    6.30    0.00    0.00    9.82    0.00    0.00    0.00    0.00
16:17:57     all   83.50    0.00    5.50    0.00    0.00   11.00    0.00    0.00    0.00    0.00
16:17:58     all   82.75    0.00    6.25    0.00    0.00   11.00    0.00    0.00    0.00    0.00
16:17:59     all   82.71    0.00    6.27    0.00    0.00   11.03    0.00    0.00    0.00    0.00
16:18:00     all   83.66    0.00    5.45    0.00    0.00   10.40    0.00    0.00    0.00    0.50
16:18:01     all   84.17    0.00    5.78    0.00    0.00   10.05    0.00    0.00    0.00    0.00
16:18:02     all   82.54    0.00    5.99    0.00    0.00   11.47    0.00    0.00    0.00    0.00
16:18:03     all   83.21    0.00    6.77    0.00    0.00   10.03    0.00    0.00    0.00    0.00
16:18:04     all   82.79    0.00    5.24    0.00    0.00   11.72    0.00    0.00    0.00    0.25
16:18:05     all   82.67    0.00    6.68    0.00    0.00   10.40    0.00    0.00    0.00    0.25
16:18:06     all   83.92    0.00    5.28    0.00    0.00   10.80    0.00    0.00    0.00    0.00
16:18:07     all   83.46    0.00    5.76    0.00    0.00   10.78    0.00    0.00    0.00    0.00
16:18:08     all   82.50    0.00    6.00    0.00    0.00   11.50    0.00    0.00    0.00    0.00
16:18:09     all   83.42    0.00    5.78    0.00    0.00   10.80    0.00    0.00    0.00    0.00
16:18:10     all   84.04    0.00    6.23    0.00    0.00    9.73    0.00    0.00    0.00    0.00
16:18:11     all   83.71    0.00    5.26    0.00    0.00   11.03    0.00    0.00    0.00    0.00
16:18:12     all   83.00    0.00    6.00    0.00    0.00   11.00    0.00    0.00    0.00    0.00
16:18:13     all   83.96    0.00    5.51    0.00    0.00   10.53    0.00    0.00    0.00    0.00
16:18:14     all   83.50    0.00    6.00    0.00    0.00   10.50    0.00    0.00    0.00    0.00
16:18:15     all   83.37    0.00    6.20    0.00    0.00   10.42    0.00    0.00    0.00    0.00
16:18:16     all   83.79    0.00    5.74    0.00    0.00   10.47    0.00    0.00    0.00    0.00
16:18:17     all   83.96    0.00    5.01    0.00    0.00   10.28    0.00    0.00    0.00    0.75
16:18:18     all   78.14    0.00    5.53    0.00    0.00   13.57    0.00    0.00    0.00    2.76
16:18:19     all   69.87    0.00    5.82    0.00    0.00   11.65    0.25    0.00    0.00   12.41
16:18:20     all   12.21    0.00    1.27    0.00    0.00    2.29    0.00    0.00    0.00   84.22
16:18:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:23     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
16:18:24     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:25     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
16:18:26     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:27     all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
16:18:28     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:29     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:30     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
