run_id,timestamp_utc,provider,region,paradigm,workload,rep,concurrency,tool,block_size,dataset_size_gb,warmup_s,duration_s,read_throughput_mbps,write_throughput_mbps,total_throughput_mbps,read_iops,write_iops,total_iops,lat_mean_ms,lat_p95_ms,lat_p99_ms,metadata_ops_per_s,cpu_util_pct,raw_artifact_path,raw_sha256,capacity_cost_usd_per_basis,egress_cost_usd_per_basis,total_cost_usd_per_basis,cost_basis_gb
aws-block-write-c16-r2,2026-08-02T16:26:45.510563+00:00,aws,af-south-1,block,write,2,16,elbencho,64k,20,60,900,,51.0,51.0,,826.0,826.0,19.587,,38.968,,29.9,results/raw/aws-block-write-c16-r2.elbencho.csv,f4ea93e740437b8243cbc55b5b80fdfb69c009512ecde3b5a0a6934e2c6d7be7,10.47,0.0,10.47,100.0
aws-object-largeobj-c16-r3,2026-08-02T16:30:06.091677+00:00,aws,af-south-1,object,largeobj,3,16,elbencho,16m,40,60,900,865.0,,865.0,54.0,,54.0,277.87,,28436.237,,79.8,results/raw/aws-object-largeobj-c16-r3.elbencho.csv,f30d927a02e7cccbc9ebece266fa08e24588d2fa5424a955fedfafdf91800788,2.74,0.0,2.74,100.0
aws-file-metadata-c16-r1,2026-08-02T16:40:14.502623+00:00,aws,af-south-1,file,metadata,1,16,elbencho,4k,2,60,900,,,,,,,0.196,,22.063,75165.6,84.2,results/raw/aws-file-metadata-c16-r1.elbencho.csv,9a27d502bb9a9e8945b68ff44752ff5ad36a3e132d54acb6dde674f02cf4a75b,39.0,0.0,39.0,100.0
aws-block-metadata-c16-r3,2026-08-02T16:43:28.026206+00:00,aws,af-south-1,block,metadata,3,16,elbencho,4k,2,60,900,,,,,,,0.168,,17.587,91837.9,79.9,results/raw/aws-block-metadata-c16-r3.elbencho.csv,247f32f6c95fceddf70717841c87f47cfad5feb95dc6c1c9a79e3b1b0c632cf0,10.47,0.0,10.47,100.0
aws-object-read-c16-r2,2026-08-02T17:09:39.619401+00:00,aws,af-south-1,object,read,2,16,elbencho,64k,20,60,900,33.0,,33.0,541.0,,541.0,29.546,,65.536,,7.1,results/raw/aws-object-read-c16-r2.elbencho.csv,0cccbdcd81e1e0e5b775a02944c682f34ae95969a48eb4f3aaab1bfa8c794542,2.74,0.0,2.74,100.0
aws-file-metadata-c16-r3,2026-08-02T17:29:39.258731+00:00,aws,af-south-1,file,metadata,3,16,elbencho,4k,2,60,900,,,,,,,3.196,,26.796,4991.0,7.0,results/raw/aws-file-metadata-c16-r3.elbencho.csv,11dee4bcf203fea4baf3de46ef323f8fb87ed15d85f36a67497c2af731156bd3,39.0,0.0,39.0,100.0
aws-object-balanced-c16-r3,2026-08-02T17:55:36.658286+00:00,aws,af-south-1,object,balanced,3,16,elbencho,64k,20,60,900,33.0,40.0,73.0,528.0,650.0,1178.0,27.424,,55.938,,10.0,results/raw/aws-object-balanced-c16-r3.elbencho.csv,14f0648d6ab5c05c39008375e643cf922ec1a3426ae5008df17fc8cafa010475,2.74,0.0,2.74,100.0
aws-object-metadata-c16-r1,2026-08-02T18:34:17.684875+00:00,aws,af-south-1,object,metadata,1,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.74,0.0,2.74,100.0
aws-file-largeobj-c16-r3,2026-08-02T18:40:48.964794+00:00,aws,af-south-1,file,largeobj,3,16,elbencho,16m,40,60,900,500.0,,500.0,31.0,,31.0,509.046,,524.288,,3.2,results/raw/aws-file-largeobj-c16-r3.elbencho.csv,013b6104621f5d55ef4e50f79a8f907bf805c61f933533c6a0e4f4f0a16f5ac6,39.0,0.0,39.0,100.0
aws-block-largeobj-c16-r2,2026-08-02T18:54:53.696106+00:00,aws,af-south-1,block,largeobj,2,16,elbencho,16m,40,60,900,124.0,,124.0,7.0,,7.0,2022.215,,4194.304,,96.9,results/raw/aws-block-largeobj-c16-r2.elbencho.csv,e5c5c8b0278a092aeca5f64e1ff3e9addf6bf0f1ea42d3eb70bc0aa9774b6297,10.47,0.0,10.47,100.0
aws-file-metadata-c16-r2,2026-08-02T19:04:55.770940+00:00,aws,af-south-1,file,metadata,2,16,elbencho,4k,2,60,900,,,,,,,0.169,,18.558,89445.8,83.5,results/raw/aws-file-metadata-c16-r2.elbencho.csv,c4a2847786057c4a18efd11a733036b8626b69bc3872cb35a5872d78cf5f70d2,39.0,0.0,39.0,100.0
aws-file-write-c16-r3,2026-08-02T19:20:36.515609+00:00,aws,af-south-1,file,write,3,16,elbencho,64k,20,60,900,,51.0,51.0,,821.0,821.0,19.654,,38.968,,30.1,results/raw/aws-file-write-c16-r3.elbencho.csv,85da3f136cd1d0bb9111171c3acc926813527fa4ca34cad85179ff2ba3a1fcc7,39.0,0.0,39.0,100.0
aws-file-balanced-c16-r2,2026-08-02T19:34:57.313727+00:00,aws,af-south-1,file,balanced,2,16,elbencho,64k,20,60,900,125.0,125.0,250.0,2005.0,2003.0,4008.0,7.915,,11.585,,86.1,results/raw/aws-file-balanced-c16-r2.elbencho.csv,9c507d671d214fced850156ba97029e61f6112a525d4221ec825cd52b7f81a8d,39.0,0.0,39.0,100.0
aws-object-read-c16-r1,2026-08-02T20:01:56.140586+00:00,aws,af-south-1,object,read,1,16,elbencho,64k,20,60,900,31.0,,31.0,501.0,,501.0,31.925,,77.936,,6.9,results/raw/aws-object-read-c16-r1.elbencho.csv,58f1f2b039f67f7ea783e44d194a5b4de34c4502d0f93ebd240343fd4a1cfb39,2.74,0.0,2.74,100.0
aws-object-metadata-c16-r3,2026-08-02T20:40:57.526131+00:00,aws,af-south-1,object,metadata,3,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.74,0.0,2.74,100.0
aws-block-read-c16-r1,2026-08-02T20:54:25.565509+00:00,aws,af-south-1,block,read,1,16,elbencho,64k,20,60,900,125.0,,125.0,2003.0,,2003.0,7.906,,11.585,,93.7,results/raw/aws-block-read-c16-r1.elbencho.csv,5f8848929fdaa10d062e5dcdd5d7cd9ec153bb59268377c99a7de039982e038b,10.47,0.0,10.47,100.0
aws-file-write-c16-r2,2026-08-02T21:06:02.884340+00:00,aws,af-south-1,file,write,2,16,elbencho,64k,20,60,900,,125.0,125.0,,2003.0,2003.0,7.953,,11.585,,93.9,results/raw/aws-file-write-c16-r2.elbencho.csv,b2fbb8ca4c4cf50e9126563844d4a3475377c722fbfb8a698e4fa27ae83dba56,39.0,0.0,39.0,100.0
aws-file-read-c16-r2,2026-08-02T21:20:23.390398+00:00,aws,af-south-1,file,read,2,16,elbencho,64k,20,60,900,125.0,,125.0,2003.0,,2003.0,7.93,,11.585,,94.0,results/raw/aws-file-read-c16-r2.elbencho.csv,6b180f0d8a3bc8abccff712c4ba84e79a1ee57d584c02aa0320b75084fc80625,39.0,0.0,39.0,100.0
aws-object-largeobj-c16-r2,2026-08-02T21:23:50.762696+00:00,aws,af-south-1,object,largeobj,2,16,elbencho,16m,40,60,900,826.0,,826.0,51.0,,51.0,287.243,,28436.237,,79.6,results/raw/aws-object-largeobj-c16-r2.elbencho.csv,e523808f85f6f73c577a7b1bd5b08d29565a2c5ea468d0f8c1a862314277d715,2.74,0.0,2.74,100.0
aws-object-balanced-c16-r2,2026-08-02T21:49:48.136315+00:00,aws,af-south-1,object,balanced,2,16,elbencho,64k,20,60,900,34.0,39.0,73.0,546.0,632.0,1178.0,27.268,,55.938,,9.6,results/raw/aws-object-balanced-c16-r2.elbencho.csv,d40b6b5fbcdc1f2542fd1fcc0d9e03524a23f5177f15e807c357aebb29575713,2.74,0.0,2.74,100.0
aws-object-write-c16-r3,2026-08-02T22:05:32.011417+00:00,aws,af-south-1,object,write,3,16,elbencho,64k,20,60,900,,40.0,40.0,,647.0,647.0,24.7,,46.341,,10.4,results/raw/aws-object-write-c16-r3.elbencho.csv,81dcb4b592064f949a31c99ccd125d6d3fb60f6bca03411257d6909498439e53,2.74,0.0,2.74,100.0
aws-object-largeobj-c16-r1,2026-08-02T22:09:03.973813+00:00,aws,af-south-1,object,largeobj,1,16,elbencho,16m,40,60,900,883.0,,883.0,55.0,,55.0,289.067,,28436.237,,78.0,results/raw/aws-object-largeobj-c16-r1.elbencho.csv,dcbffa6b8dd5937e9b34f7ebfa48d7a1b6991a9e005b774e2fe8b9c81558f50d,2.74,0.0,2.74,100.0
aws-block-read-c16-r3,2026-08-02T22:22:30.760018+00:00,aws,af-south-1,block,read,3,16,elbencho,64k,20,60,900,125.0,,125.0,2003.0,,2003.0,7.933,,11.585,,89.5,results/raw/aws-block-read-c16-r3.elbencho.csv,fd2271c5f595aabe5ead415dbf0331f1eed2aabe317330b9b2f3a774918ff6ab,10.47,0.0,10.47,100.0
aws-file-largeobj-c16-r1,2026-08-02T22:29:02.052947+00:00,aws,af-south-1,file,largeobj,1,16,elbencho,16m,40,60,900,500.0,,500.0,31.0,,31.0,508.95,,524.288,,3.2,results/raw/aws-file-largeobj-c16-r1.elbencho.csv,5dec15672f45d3cb671ce0d7dab415f8065ac51a087c7017db7c2716543ebe99,39.0,0.0,39.0,100.0
aws-block-write-c16-r3,2026-08-02T22:38:47.842447+00:00,aws,af-south-1,block,write,3,16,elbencho,64k,20,60,900,,51.0,51.0,,818.0,818.0,19.738,,38.968,,30.1,results/raw/aws-block-write-c16-r3.elbencho.csv,c0fb7edc594ef6694136feeb7bb07d87a5ad7e1fb1ae1ee897002151675c146b,10.47,0.0,10.47,100.0
aws-object-write-c16-r2,2026-08-02T22:54:47.588062+00:00,aws,af-south-1,object,write,2,16,elbencho,64k,20,60,900,,39.0,39.0,,637.0,637.0,25.087,,46.341,,10.3,results/raw/aws-object-write-c16-r2.elbencho.csv,7a101ee18189ec1907f886d59e1d52abdefec754b1accf47cde66e5356b1a18f,2.74,0.0,2.74,100.0
aws-block-balanced-c16-r1,2026-08-02T23:07:17.505161+00:00,aws,af-south-1,block,balanced,1,16,elbencho,64k,20,60,900,125.0,51.0,176.0,2015.0,816.0,2831.0,13.829,,26.372,,49.1,results/raw/aws-block-balanced-c16-r1.elbencho.csv,181d9b4d6b56ff3d6c7033852c4706f4f9a6ff7555a39ce9565685a3be3219ce,10.47,0.0,10.47,100.0
aws-block-balanced-c16-r3,2026-08-02T23:19:44.058480+00:00,aws,af-south-1,block,balanced,3,16,elbencho,64k,20,60,900,125.0,51.0,176.0,2015.0,824.0,2839.0,13.733,,25.276,,49.4,results/raw/aws-block-balanced-c16-r3.elbencho.csv,5858d7cf742426dcc9869cc30cdd1269dc4f418ffdde4cc430d67b676e7fd157,10.47,0.0,10.47,100.0
aws-block-largeobj-c16-r3,2026-08-02T23:33:49.059995+00:00,aws,af-south-1,block,largeobj,3,16,elbencho,16m,40,60,900,124.0,,124.0,7.0,,7.0,2026.08,,3526.975,,96.9,results/raw/aws-block-largeobj-c16-r3.elbencho.csv,e4188678fcefdd78da41d2e3004159bf6c034c078892b8920175e00de7d27c53,10.47,0.0,10.47,100.0
aws-file-read-c16-r1,2026-08-02T23:48:09.309919+00:00,aws,af-south-1,file,read,1,16,elbencho,64k,20,60,900,125.0,,125.0,2003.0,,2003.0,7.923,,11.585,,92.5,results/raw/aws-file-read-c16-r1.elbencho.csv,b4c99c5a513acee364597dc247939861ca76ac9e87f57dd45722b46480758c12,39.0,0.0,39.0,100.0
aws-file-read-c16-r3,2026-08-02T23:55:50.670275+00:00,aws,af-south-1,file,read,3,16,elbencho,64k,20,60,900,314.0,,314.0,5038.0,,5038.0,3.162,,5.793,,8.9,results/raw/aws-file-read-c16-r3.elbencho.csv,41627e80eaf1e57c59dd57572efff2c1cf0eb2aabeea525809666ad221ffc866,39.0,0.0,39.0,100.0
aws-block-read-c16-r2,2026-08-03T00:09:19.173218+00:00,aws,af-south-1,block,read,2,16,elbencho,64k,20,60,900,125.0,,125.0,2003.0,,2003.0,7.929,,11.585,,90.3,results/raw/aws-block-read-c16-r2.elbencho.csv,ebc3d11a98860e4a0797477c2516c310320aec26dfa1391e3abbfaf9cdad7c85,10.47,0.0,10.47,100.0
aws-block-balanced-c16-r2,2026-08-03T00:21:47.975897+00:00,aws,af-south-1,block,balanced,2,16,elbencho,64k,20,60,900,125.0,51.0,176.0,2015.0,818.0,2833.0,13.793,,25.276,,47.7,results/raw/aws-block-balanced-c16-r2.elbencho.csv,633d3111dcdfa701e8379827af6b9c9b2dbadc62dd9e5dc351bbb3b74b7d1550,10.47,0.0,10.47,100.0
aws-object-metadata-c16-r2,2026-08-03T01:00:10.053173+00:00,aws,af-south-1,object,metadata,2,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.74,0.0,2.74,100.0
